,S U1 Comdty,S U1 Comdty,S U1 Comdty,S U1 Comdty,S U1 Comdty,S U1 Comdty,S U1 Comdty
,open,high,low,close,volume,num_trds,value
2021-08-30 20:00:00-04:00,1310.0,1310.0,1308.25,1309.75,28,6,36669.25
2021-08-30 20:52:00-04:00,1311.25,1311.25,1311.25,1311.25,1,1,1311.25
2021-08-31 05:18:00-04:00,1311.0,1311.0,1311.0,1311.0,1,1,1311.0
2021-08-31 05:30:00-04:00,1310.0,1310.0,1310.0,1310.0,1,1,1310.0
2021-08-31 05:58:00-04:00,1309.0,1309.0,1309.0,1309.0,5,3,6545.0
2021-08-31 05:59:00-04:00,1309.0,1309.0,1308.75,1308.75,3,3,3926.75
2021-08-31 06:00:00-04:00,1308.5,1308.5,1308.25,1308.25,3,3,3925.25
2021-08-31 06:01:00-04:00,1309.0,1309.0,1309.0,1309.0,2,2,2618.0
2021-08-31 06:02:00-04:00,1309.0,1309.0,1309.0,1309.0,3,3,3927.0
2021-08-31 06:03:00-04:00,1309.0,1309.0,1309.0,1309.0,1,1,1309.0
2021-08-31 06:04:00-04:00,1309.5,1309.5,1309.5,1309.5,1,1,1309.5
2021-08-31 06:05:00-04:00,1309.25,1309.25,1309.25,1309.25,3,2,3927.75
2021-08-31 06:06:00-04:00,1309.25,1309.25,1309.25,1309.25,1,1,1309.25
2021-08-31 06:07:00-04:00,1309.25,1309.25,1309.25,1309.25,4,4,5237.0
2021-08-31 06:08:00-04:00,1309.25,1309.5,1309.25,1309.5,2,2,2618.75
2021-08-31 07:21:00-04:00,1312.75,1312.75,1312.75,1312.75,1,1,1312.75
2021-08-31 07:31:00-04:00,1311.75,1311.75,1311.75,1311.75,1,1,1311.75
2021-08-31 07:33:00-04:00,1311.0,1311.0,1311.0,1311.0,1,1,1311.0
2021-08-31 07:36:00-04:00,1312.0,1312.0,1312.0,1312.0,4,1,5248.0
2021-08-31 07:40:00-04:00,1310.0,1310.0,1310.0,1310.0,3,1,3930.0
2021-08-31 07:45:00-04:00,1309.75,1309.75,1309.75,1309.75,1,1,1309.75
2021-08-31 08:07:00-04:00,1305.25,1305.25,1305.25,1305.25,1,1,1305.25
2021-08-31 08:17:00-04:00,1303.25,1303.25,1303.25,1303.25,1,1,1303.25
2021-08-31 08:18:00-04:00,1304.75,1304.75,1304.75,1304.75,1,1,1304.75
2021-08-31 08:25:00-04:00,1305.5,1305.75,1305.5,1305.75,2,2,2611.25
2021-08-31 08:34:00-04:00,1307.75,1307.75,1307.75,1307.75,2,1,2615.5
2021-08-31 09:30:00-04:00,1309.75,1309.75,1303.0,1303.0,7,4,9156.25
2021-08-31 09:33:00-04:00,1303.25,1304.5,1302.25,1304.5,13,12,16942.0
2021-08-31 09:34:00-04:00,1304.75,1306.75,1304.75,1306.75,14,10,18284.25
2021-08-31 09:36:00-04:00,1305.0,1305.0,1304.0,1304.25,8,8,10435.0
2021-08-31 09:37:00-04:00,1304.75,1307.0,1304.75,1307.0,2,2,2611.75
2021-08-31 09:40:00-04:00,1305.25,1305.25,1305.25,1305.25,3,2,3915.75
2021-08-31 09:42:00-04:00,1306.75,1307.0,1306.0,1306.0,14,10,18286.5
2021-08-31 09:43:00-04:00,1305.5,1305.75,1305.0,1305.0,25,17,32636.5
2021-08-31 09:48:00-04:00,1301.5,1301.5,1301.5,1301.5,1,1,1301.5
2021-08-31 09:49:00-04:00,1302.0,1304.0,1302.0,1304.0,13,9,16944.0
2021-08-31 09:50:00-04:00,1303.75,1304.5,1303.25,1304.0,73,48,95200.25
2021-08-31 09:53:00-04:00,1303.75,1303.75,1303.75,1303.75,1,1,1303.75
2021-08-31 09:55:00-04:00,1299.75,1299.75,1299.75,1299.75,1,1,1299.75
2021-08-31 09:59:00-04:00,1301.75,1301.75,1299.25,1299.5,18,11,23404.0
2021-08-31 10:00:00-04:00,1300.5,1300.5,1299.0,1299.0,6,5,7797.5
2021-08-31 10:02:00-04:00,1299.25,1299.25,1299.0,1299.0,4,2,5196.75
2021-08-31 10:03:00-04:00,1298.75,1299.25,1298.75,1299.25,7,4,9093.0
2021-08-31 10:05:00-04:00,1298.0,1298.0,1298.0,1298.0,1,1,1298.0
2021-08-31 10:06:00-04:00,1298.5,1298.75,1298.5,1298.75,2,2,2597.25
2021-08-31 10:35:00-04:00,1297.25,1297.25,1297.25,1297.25,1,1,1297.25
2021-08-31 10:36:00-04:00,1297.0,1297.0,1297.0,1297.0,7,2,9079.0
2021-08-31 10:38:00-04:00,1297.0,1297.0,1297.0,1297.0,1,1,1297.0
2021-08-31 10:39:00-04:00,1296.75,1296.75,1296.75,1296.75,3,1,3890.25
2021-08-31 10:40:00-04:00,1296.0,1296.0,1296.0,1296.0,1,1,1296.0
2021-08-31 10:41:00-04:00,1296.0,1296.0,1295.5,1295.5,3,2,3887.0
2021-08-31 10:43:00-04:00,1297.5,1297.5,1297.5,1297.5,3,3,3892.5
2021-08-31 10:46:00-04:00,1297.0,1297.0,1297.0,1297.0,3,2,3891.0
2021-08-31 10:47:00-04:00,1297.0,1297.0,1297.0,1297.0,8,6,10376.0
2021-08-31 10:48:00-04:00,1297.0,1297.0,1296.5,1296.5,4,3,5187.0
