,S H22 Comdty,S H22 Comdty,S H22 Comdty,S H22 Comdty,S H22 Comdty,S H22 Comdty,S H22 Comdty
,open,high,low,close,volume,num_trds,value
2021-05-04 20:00:00-04:00,1340.0,1340.0,1338.0,1340.0,52,11,69676.0
2021-05-04 20:01:00-04:00,1340.0,1340.0,1340.0,1340.0,11,6,14740.0
2021-05-04 20:06:00-04:00,1339.0,1339.0,1339.0,1339.0,1,1,1339.0
2021-05-04 20:08:00-04:00,1339.25,1339.25,1339.25,1339.25,2,2,2678.5
2021-05-04 20:09:00-04:00,1339.0,1339.25,1339.0,1339.25,7,6,9374.25
2021-05-04 20:10:00-04:00,1338.5,1339.0,1338.25,1339.0,3,3,4015.75
2021-05-04 20:15:00-04:00,1338.5,1338.5,1338.25,1338.25,2,2,2676.75
2021-05-04 20:17:00-04:00,1338.0,1338.0,1338.0,1338.0,1,1,1338.0
2021-05-04 20:21:00-04:00,1339.5,1339.5,1339.5,1339.5,2,2,2679.0
2021-05-04 20:23:00-04:00,1339.5,1339.5,1339.5,1339.5,1,1,1339.5
2021-05-04 20:24:00-04:00,1340.25,1340.25,1340.25,1340.25,1,1,1340.25
2021-05-04 20:27:00-04:00,1341.0,1341.0,1340.75,1340.75,2,2,2681.75
2021-05-04 20:39:00-04:00,1340.75,1340.75,1340.5,1340.5,2,2,2681.25
2021-05-04 20:40:00-04:00,1340.25,1340.25,1340.25,1340.25,1,1,1340.25
2021-05-04 20:48:00-04:00,1339.25,1339.25,1339.25,1339.25,1,1,1339.25
2021-05-04 20:49:00-04:00,1339.25,1339.25,1339.25,1339.25,1,1,1339.25
2021-05-04 20:50:00-04:00,1339.25,1339.25,1339.25,1339.25,1,1,1339.25
2021-05-04 21:09:00-04:00,1339.25,1339.25,1339.25,1339.25,4,4,5357.0
2021-05-04 22:13:00-04:00,1338.0,1338.0,1338.0,1338.0,1,1,1338.0
2021-05-04 23:14:00-04:00,1341.5,1341.5,1341.5,1341.5,1,1,1341.5
2021-05-04 23:42:00-04:00,1340.75,1340.75,1340.75,1340.75,1,1,1340.75
2021-05-05 00:30:00-04:00,1340.75,1340.75,1340.75,1340.75,1,1,1340.75
2021-05-05 02:47:00-04:00,1339.75,1339.75,1339.75,1339.75,1,1,1339.75
2021-05-05 02:52:00-04:00,1339.5,1339.5,1339.5,1339.5,1,1,1339.5
2021-05-05 02:58:00-04:00,1339.5,1339.5,1339.5,1339.5,1,1,1339.5
2021-05-05 03:11:00-04:00,1336.0,1336.0,1336.0,1336.0,1,1,1336.0
2021-05-05 03:13:00-04:00,1336.0,1336.25,1336.0,1336.25,8,3,10689.75
2021-05-05 03:16:00-04:00,1336.75,1336.75,1336.75,1336.75,1,1,1336.75
2021-05-05 03:17:00-04:00,1336.0,1336.0,1335.5,1335.5,13,3,17364.75
2021-05-05 03:30:00-04:00,1336.5,1336.5,1336.5,1336.5,1,1,1336.5
2021-05-05 03:55:00-04:00,1337.5,1337.5,1337.5,1337.5,1,1,1337.5
2021-05-05 05:08:00-04:00,1341.0,1341.0,1341.0,1341.0,2,1,2682.0
2021-05-05 05:09:00-04:00,1341.25,1341.25,1341.25,1341.25,1,1,1341.25
2021-05-05 05:13:00-04:00,1341.5,1341.5,1341.5,1341.5,1,1,1341.5
2021-05-05 05:15:00-04:00,1341.25,1341.25,1341.25,1341.25,1,1,1341.25
2021-05-05 05:23:00-04:00,1342.25,1342.75,1342.25,1342.75,2,2,2685.0
2021-05-05 05:24:00-04:00,1342.75,1342.75,1342.75,1342.75,3,3,4028.25
2021-05-05 05:29:00-04:00,1343.0,1343.25,1343.0,1343.0,4,4,5372.25
2021-05-05 05:30:00-04:00,1343.0,1343.0,1342.75,1343.0,4,4,5371.75
2021-05-05 05:32:00-04:00,1343.5,1343.5,1343.5,1343.5,1,1,1343.5
2021-05-05 05:33:00-04:00,1343.25,1343.25,1343.25,1343.25,2,2,2686.5
2021-05-05 05:42:00-04:00,1342.75,1343.0,1342.75,1342.75,3,3,4028.5
2021-05-05 05:43:00-04:00,1343.5,1343.5,1343.5,1343.5,1,1,1343.5
2021-05-05 05:45:00-04:00,1343.25,1343.25,1343.25,1343.25,1,1,1343.25
