,S N1 Comdty,S N1 Comdty,S N1 Comdty,S N1 Comdty,S N1 Comdty,S N1 Comdty,S N1 Comdty
,open,high,low,close,volume,num_trds,value
2021-05-04 20:00:00-04:00,1540.0,1544.75,1539.5,1544.0,698,218,1076433.75
2021-05-04 20:01:00-04:00,1544.25,1545.25,1543.25,1544.25,335,90,517289.25
2021-05-04 20:02:00-04:00,1544.25,1544.5,1543.75,1543.75,108,56,166761.25
2021-05-04 20:03:00-04:00,1544.0,1544.5,1543.0,1543.5,201,132,310249.5
2021-05-04 20:04:00-04:00,1543.5,1544.75,1543.5,1544.0,101,45,155958.75
2021-05-04 20:05:00-04:00,1544.0,1544.0,1542.75,1543.25,87,30,134250.5
2021-05-04 20:06:00-04:00,1543.25,1543.75,1543.0,1543.25,33,16,50933.0
2021-05-04 20:07:00-04:00,1543.25,1543.25,1542.75,1542.75,37,9,57091.25
2021-05-04 20:08:00-04:00,1542.75,1543.25,1542.75,1543.0,95,61,146574.5
2021-05-04 20:09:00-04:00,1542.75,1542.75,1542.0,1542.0,29,12,44730.25
2021-05-04 20:10:00-04:00,1542.0,1542.25,1541.25,1541.75,65,38,100206.0
2021-05-04 20:11:00-04:00,1541.5,1542.0,1541.5,1542.0,10,6,15417.0
2021-05-04 20:12:00-04:00,1542.0,1543.0,1542.0,1542.75,38,15,58613.75
2021-05-04 20:13:00-04:00,1543.0,1543.0,1542.5,1542.75,18,7,27769.5
2021-05-04 20:14:00-04:00,1542.5,1542.5,1541.75,1542.0,12,5,18504.5
2021-05-04 20:15:00-04:00,1542.25,1542.75,1542.25,1542.25,9,6,13882.25
2021-05-04 20:16:00-04:00,1542.25,1542.5,1542.25,1542.25,5,4,7712.0
2021-05-04 20:17:00-04:00,1542.0,1542.5,1541.75,1542.0,13,9,20048.25
2021-05-04 20:18:00-04:00,1541.75,1542.5,1541.75,1542.0,14,10,21589.75
2021-05-04 20:19:00-04:00,1542.25,1543.0,1542.25,1543.0,36,14,55536.75
2021-05-04 20:20:00-04:00,1543.25,1544.25,1543.25,1544.0,46,19,71012.25
2021-05-04 20:21:00-04:00,1544.0,1544.25,1544.0,1544.25,25,9,38603.25
2021-05-04 20:22:00-04:00,1544.5,1544.5,1543.75,1544.5,30,18,46324.5
2021-05-04 20:23:00-04:00,1544.25,1544.5,1543.75,1544.5,18,11,27795.25
2021-05-04 20:24:00-04:00,1544.5,1545.0,1544.25,1545.0,51,17,78775.5
2021-05-04 20:25:00-04:00,1545.25,1545.75,1545.25,1545.5,53,17,81911.75
2021-05-04 20:26:00-04:00,1545.5,1545.75,1545.25,1545.5,25,12,38640.25
2021-05-04 20:27:00-04:00,1545.5,1545.75,1544.75,1544.75,43,17,66448.5
2021-05-04 20:28:00-04:00,1544.75,1545.5,1544.25,1545.5,62,31,95783.5
2021-05-04 20:29:00-04:00,1545.5,1545.5,1545.25,1545.25,9,6,13907.75
2021-05-04 20:30:00-04:00,1545.25,1545.75,1545.0,1545.75,20,10,30910.0
2021-05-04 20:31:00-04:00,1545.5,1545.5,1544.75,1545.0,9,6,13905.75
2021-05-04 20:32:00-04:00,1545.0,1545.25,1544.75,1544.75,23,11,35533.75
2021-05-04 20:33:00-04:00,1544.75,1544.75,1544.5,1544.5,8,5,12356.75
2021-05-04 20:34:00-04:00,1544.25,1544.25,1544.0,1544.25,27,6,41691.25
2021-05-04 20:35:00-04:00,1544.25,1544.75,1544.25,1544.5,15,6,23165.5
2021-05-04 20:36:00-04:00,1544.5,1544.5,1544.5,1544.5,3,3,4633.5
2021-05-04 20:37:00-04:00,1544.5,1544.5,1544.5,1544.5,4,4,6178.0
2021-05-04 20:38:00-04:00,1544.5,1544.5,1543.75,1543.75,34,8,52498.0
2021-05-04 20:39:00-04:00,1543.75,1544.0,1543.5,1543.75,17,10,26243.25
2021-05-04 20:40:00-04:00,1543.5,1543.5,1543.0,1543.0,64,46,98768.25
2021-05-04 20:41:00-04:00,1542.75,1543.25,1542.75,1543.25,23,19,35488.0
2021-05-04 20:42:00-04:00,1543.5,1543.5,1543.25,1543.25,6,4,9260.25
2021-05-04 20:43:00-04:00,1543.25,1543.25,1543.25,1543.25,3,2,4629.75
2021-05-04 20:44:00-04:00,1543.0,1543.0,1542.5,1542.5,11,5,16971.5
2021-05-04 20:45:00-04:00,1542.75,1543.0,1542.75,1543.0,13,4,20056.5
2021-05-04 20:46:00-04:00,1542.5,1542.5,1542.0,1542.25,18,9,27761.25
2021-05-04 20:47:00-04:00,1542.25,1542.25,1542.25,1542.25,4,4,6169.0
2021-05-04 20:48:00-04:00,1542.25,1542.25,1542.0,1542.0,9,6,13878.5
2021-05-04 20:49:00-04:00,1541.75,1542.25,1541.75,1541.75,8,7,12336.0
2021-05-04 20:50:00-04:00,1542.0,1542.0,1542.0,1542.0,6,6,9252.0
2021-05-04 20:51:00-04:00,1542.0,1542.0,1542.0,1542.0,6,6,9252.0
2021-05-04 20:52:00-04:00,1542.0,1542.5,1542.0,1542.25,24,9,37016.0
2021-05-04 20:53:00-04:00,1542.5,1542.5,1542.5,1542.5,3,3,4627.5
2021-05-04 20:54:00-04:00,1542.5,1542.75,1542.5,1542.75,12,6,18512.75
2021-05-04 20:55:00-04:00,1542.75,1543.75,1542.75,1543.75,16,8,24691.0
2021-05-04 20:56:00-04:00,1543.25,1543.5,1543.25,1543.5,3,2,4630.25
2021-05-04 20:57:00-04:00,1543.5,1543.5,1543.25,1543.25,6,5,9260.25
2021-05-04 20:58:00-04:00,1543.25,1543.25,1542.5,1542.5,23,13,35485.0
2021-05-04 20:59:00-04:00,1542.5,1542.5,1541.5,1541.5,24,20,37014.0
2021-05-04 21:00:00-04:00,1541.75,1542.0,1541.5,1542.0,9,6,13877.25
2021-05-04 21:01:00-04:00,1542.25,1542.25,1542.0,1542.25,14,5,21589.5
2021-05-04 21:02:00-04:00,1542.5,1542.5,1542.0,1542.0,12,5,18508.25
2021-05-04 21:03:00-04:00,1542.25,1542.25,1542.0,1542.0,13,7,20046.75
2021-05-04 21:04:00-04:00,1541.75,1541.75,1541.5,1541.5,6,4,9250.25
2021-05-04 21:05:00-04:00,1541.5,1541.5,1541.0,1541.0,16,4,24659.0
2021-05-04 21:06:00-04:00,1541.25,1541.5,1541.25,1541.5,7,2,10790.25
2021-05-04 21:07:00-04:00,1541.75,1541.75,1541.75,1541.75,5,4,7708.75
2021-05-04 21:08:00-04:00,1541.75,1541.75,1541.5,1541.5,12,6,18499.25
2021-05-04 21:09:00-04:00,1541.75,1542.0,1541.75,1541.75,31,21,47798.0
2021-05-04 21:10:00-04:00,1541.75,1542.0,1541.75,1542.0,7,4,10793.75
2021-05-04 21:11:00-04:00,1542.25,1542.25,1542.25,1542.25,8,6,12338.0
2021-05-04 21:12:00-04:00,1542.25,1542.5,1542.25,1542.25,3,3,4627.0
2021-05-04 21:13:00-04:00,1542.25,1542.5,1542.25,1542.5,39,7,60157.0
2021-05-04 21:14:00-04:00,1542.25,1542.5,1542.25,1542.5,3,3,4627.0
2021-05-04 21:15:00-04:00,1542.75,1542.75,1542.5,1542.5,8,5,12341.0
2021-05-04 21:16:00-04:00,1542.75,1542.75,1542.75,1542.75,8,3,12342.0
2021-05-04 21:18:00-04:00,1542.75,1543.0,1542.75,1543.0,17,5,26230.0
2021-05-04 21:19:00-04:00,1543.25,1543.5,1543.25,1543.5,26,10,40127.5
2021-05-04 21:20:00-04:00,1543.5,1543.5,1543.25,1543.25,6,4,9260.0
2021-05-04 21:21:00-04:00,1543.25,1543.25,1543.25,1543.25,1,1,1543.25
2021-05-04 21:22:00-04:00,1543.5,1543.5,1543.5,1543.5,8,5,12348.0
2021-05-04 21:23:00-04:00,1543.25,1543.25,1543.25,1543.25,7,1,10802.75
2021-05-04 21:24:00-04:00,1543.25,1543.25,1543.0,1543.0,3,3,4629.25
2021-05-04 21:26:00-04:00,1543.0,1543.0,1543.0,1543.0,6,5,9258.0
2021-05-04 21:27:00-04:00,1543.25,1543.75,1543.25,1543.5,32,8,49395.0
2021-05-04 21:28:00-04:00,1543.5,1543.5,1543.5,1543.5,1,1,1543.5
2021-05-04 21:29:00-04:00,1543.75,1543.75,1543.25,1543.25,8,6,12348.0
2021-05-04 21:30:00-04:00,1543.25,1543.25,1542.5,1542.5,13,4,20060.5
2021-05-04 21:31:00-04:00,1542.5,1542.5,1542.25,1542.5,16,7,24678.25
2021-05-04 21:32:00-04:00,1542.25,1542.5,1542.0,1542.0,46,19,70941.5
2021-05-04 21:34:00-04:00,1541.75,1542.0,1540.5,1541.0,75,17,115595.25
2021-05-04 21:35:00-04:00,1540.75,1541.5,1540.75,1541.25,21,8,32359.0
2021-05-04 21:36:00-04:00,1541.0,1541.0,1541.0,1541.0,2,2,3082.0
2021-05-04 21:37:00-04:00,1540.75,1540.75,1540.75,1540.75,5,1,7703.75
2021-05-04 21:38:00-04:00,1540.75,1540.75,1540.0,1540.25,43,10,66229.25
2021-05-04 21:39:00-04:00,1540.5,1540.5,1540.25,1540.25,4,3,6161.75
2021-05-04 21:40:00-04:00,1540.5,1540.5,1540.25,1540.25,5,2,7702.0
2021-05-04 21:41:00-04:00,1540.5,1540.5,1540.25,1540.25,12,7,18484.0
2021-05-04 21:42:00-04:00,1540.25,1540.25,1540.25,1540.25,7,3,10781.75
2021-05-04 21:44:00-04:00,1540.5,1541.0,1540.5,1540.5,15,8,23109.75
2021-05-04 21:45:00-04:00,1540.5,1541.0,1540.5,1541.0,18,10,27732.5
2021-05-04 21:46:00-04:00,1541.25,1541.5,1540.75,1541.0,34,15,52398.25
