,S X1 Comdty,S X1 Comdty,S X1 Comdty,S X1 Comdty,S X1 Comdty,S X1 Comdty,S X1 Comdty
,open,high,low,close,volume,num_trds,value
2021-08-31 20:00:00-04:00,1294.0,1294.0,1291.75,1292.25,324,112,419039.0
2021-08-31 20:01:00-04:00,1292.5,1293.25,1291.25,1291.75,96,29,124080.75
2021-08-31 20:02:00-04:00,1291.75,1293.25,1291.75,1293.0,82,21,105990.0
2021-08-31 20:03:00-04:00,1292.5,1293.0,1292.0,1292.0,39,14,50402.0
2021-08-31 20:04:00-04:00,1291.75,1292.75,1291.5,1292.0,60,26,77513.25
2021-08-31 20:05:00-04:00,1292.25,1293.0,1291.75,1293.0,34,16,43946.0
2021-08-31 20:06:00-04:00,1292.5,1293.25,1292.5,1293.0,75,13,96972.75
2021-08-31 20:07:00-04:00,1293.25,1293.5,1293.25,1293.5,30,17,38802.5
2021-08-31 20:08:00-04:00,1293.5,1293.5,1293.25,1293.25,23,6,29747.0
2021-08-31 20:09:00-04:00,1293.0,1294.0,1293.0,1294.0,91,28,117740.25
2021-08-31 20:10:00-04:00,1294.0,1294.25,1294.0,1294.25,53,20,68588.25
2021-08-31 20:11:00-04:00,1294.0,1294.25,1294.0,1294.0,15,10,19410.25
2021-08-31 20:12:00-04:00,1294.0,1294.25,1293.75,1294.0,8,4,10351.0
2021-08-31 20:13:00-04:00,1293.75,1293.75,1293.5,1293.75,14,7,18112.0
2021-08-31 20:14:00-04:00,1294.0,1294.25,1294.0,1294.25,17,5,22000.5
2021-08-31 20:15:00-04:00,1294.25,1294.25,1294.0,1294.0,6,6,7764.75
2021-08-31 20:16:00-04:00,1294.0,1294.0,1293.25,1293.25,68,12,87960.5
2021-08-31 20:17:00-04:00,1293.5,1293.5,1293.0,1293.25,31,10,40088.75
2021-08-31 20:18:00-04:00,1293.25,1293.5,1293.25,1293.25,17,7,21987.75
2021-08-31 20:19:00-04:00,1293.25,1294.0,1293.25,1294.0,19,10,24579.5
2021-08-31 20:20:00-04:00,1293.75,1294.0,1293.5,1293.5,18,6,23286.25
2021-08-31 20:21:00-04:00,1293.25,1293.5,1293.25,1293.5,5,4,6466.75
2021-08-31 20:22:00-04:00,1293.5,1294.0,1293.5,1293.75,15,4,19405.0
2021-08-31 20:23:00-04:00,1293.5,1294.0,1293.5,1294.0,9,5,11645.25
2021-08-31 20:25:00-04:00,1294.0,1294.75,1294.0,1294.75,42,7,54366.25
2021-08-31 20:26:00-04:00,1294.5,1294.5,1294.5,1294.5,25,5,32362.5
2021-08-31 20:28:00-04:00,1294.5,1294.5,1293.5,1293.5,15,12,19412.75
2021-08-31 20:29:00-04:00,1293.75,1294.0,1293.75,1294.0,12,9,15526.75
2021-08-31 20:30:00-04:00,1293.75,1293.75,1293.5,1293.5,5,3,6468.25
2021-08-31 20:31:00-04:00,1293.25,1293.5,1292.5,1293.5,20,14,25861.75
