,S U1 Comdty,S U1 Comdty,S U1 Comdty,S U1 Comdty,S U1 Comdty,S U1 Comdty,S U1 Comdty
,open,high,low,close,volume,num_trds,value
2021-09-01 09:41:00-04:00,1291.5,1291.5,1291.5,1291.5,1,1,1291.5
2021-09-01 10:07:00-04:00,1286.5,1286.5,1286.5,1286.5,1,1,1286.5
2021-09-01 10:45:00-04:00,1285.75,1285.75,1285.75,1285.75,1,1,1285.75
2021-09-01 10:49:00-04:00,1284.5,1284.5,1284.5,1284.5,1,1,1284.5
2021-09-01 10:55:00-04:00,1284.5,1284.5,1284.5,1284.5,1,1,1284.5
2021-09-01 11:11:00-04:00,1278.0,1278.0,1278.0,1278.0,7,7,8946.0
2021-09-01 11:30:00-04:00,1276.0,1276.0,1276.0,1276.0,1,1,1276.0
2021-09-01 11:38:00-04:00,1275.25,1275.25,1274.75,1274.75,8,5,10199.5
2021-09-01 11:46:00-04:00,1275.0,1275.0,1275.0,1275.0,1,1,1275.0
2021-09-01 11:47:00-04:00,1276.25,1276.25,1276.25,1276.25,1,1,1276.25
2021-09-01 11:48:00-04:00,1276.25,1276.5,1276.25,1276.5,2,2,2552.75
2021-09-01 12:16:00-04:00,1275.25,1275.25,1275.25,1275.25,1,1,1275.25
2021-09-01 12:18:00-04:00,1275.0,1275.0,1275.0,1275.0,2,1,2550.0
2021-09-01 12:20:00-04:00,1274.0,1274.0,1274.0,1274.0,1,1,1274.0
2021-09-01 13:10:00-04:00,1272.75,1272.75,1272.75,1272.75,1,1,1272.75
