,S U1 Comdty,S U1 Comdty,S U1 Comdty,S U1 Comdty,S U1 Comdty,S U1 Comdty,S U1 Comdty
,open,high,low,close,volume,num_trds,value
2021-05-06 20:00:00-04:00,1442.0,1442.0,1440.0,1440.0,4,3,5763.25
2021-05-06 20:01:00-04:00,1441.25,1443.5,1441.25,1443.25,10,9,14427.25
2021-05-06 20:02:00-04:00,1444.25,1444.75,1444.25,1444.75,5,3,7221.75
2021-05-06 20:03:00-04:00,1444.75,1444.75,1444.0,1444.0,7,7,10112.25
2021-05-06 20:04:00-04:00,1443.0,1443.25,1443.0,1443.25,3,2,4329.25
2021-05-06 20:05:00-04:00,1444.0,1444.0,1444.0,1444.0,5,1,7220.0
2021-05-06 20:12:00-04:00,1446.5,1447.5,1446.5,1447.5,4,4,5788.5
2021-05-06 20:14:00-04:00,1447.5,1447.5,1447.5,1447.5,1,1,1447.5
2021-05-06 20:16:00-04:00,1448.0,1448.0,1448.0,1448.0,4,4,5792.0
2021-05-06 20:17:00-04:00,1448.25,1448.75,1448.25,1448.75,2,2,2897.0
2021-05-06 20:18:00-04:00,1448.75,1448.75,1448.75,1448.75,3,3,4346.25
2021-05-06 20:19:00-04:00,1449.0,1449.0,1449.0,1449.0,1,1,1449.0
2021-05-06 20:20:00-04:00,1447.75,1447.75,1447.5,1447.5,2,2,2895.25
2021-05-06 20:21:00-04:00,1447.0,1447.0,1447.0,1447.0,1,1,1447.0
2021-05-06 20:22:00-04:00,1447.0,1447.5,1447.0,1447.5,6,6,8682.75
2021-05-06 20:23:00-04:00,1447.5,1448.25,1447.5,1448.25,5,2,7238.25
2021-05-06 20:24:00-04:00,1448.25,1448.25,1448.0,1448.0,2,2,2896.25
2021-05-06 20:26:00-04:00,1447.75,1447.75,1447.75,1447.75,1,1,1447.75
2021-05-06 20:33:00-04:00,1448.5,1448.5,1448.5,1448.5,2,1,2897.0
2021-05-06 20:40:00-04:00,1448.5,1448.5,1448.5,1448.5,1,1,1448.5
2021-05-06 20:47:00-04:00,1448.75,1448.75,1448.75,1448.75,1,1,1448.75
2021-05-06 20:50:00-04:00,1449.25,1449.75,1449.25,1449.75,5,3,7248.25
2021-05-06 20:53:00-04:00,1450.75,1450.75,1450.75,1450.75,4,2,5803.0
2021-05-06 20:55:00-04:00,1452.25,1452.5,1452.25,1452.5,3,2,4357.25
2021-05-06 20:57:00-04:00,1451.0,1451.0,1451.0,1451.0,1,1,1451.0
2021-05-06 20:58:00-04:00,1451.25,1451.25,1451.25,1451.25,1,1,1451.25
2021-05-06 20:59:00-04:00,1451.25,1451.25,1451.25,1451.25,2,2,2902.5
2021-05-06 21:00:00-04:00,1451.0,1451.0,1450.0,1450.0,4,4,5801.25
2021-05-06 21:02:00-04:00,1450.25,1451.0,1450.25,1451.0,3,2,4351.5
2021-05-06 21:03:00-04:00,1451.0,1451.0,1451.0,1451.0,4,4,5804.0
2021-05-06 21:07:00-04:00,1450.5,1450.5,1450.5,1450.5,1,1,1450.5
2021-05-06 21:08:00-04:00,1451.25,1451.25,1451.25,1451.25,2,1,2902.5
2021-05-06 21:11:00-04:00,1451.0,1451.0,1451.0,1451.0,1,1,1451.0
2021-05-06 21:14:00-04:00,1451.0,1451.25,1451.0,1451.25,2,2,2902.25
2021-05-06 21:19:00-04:00,1453.25,1453.25,1452.75,1453.0,10,3,14530.5
2021-05-06 21:22:00-04:00,1452.75,1452.75,1452.0,1452.0,2,2,2904.75
2021-05-06 21:25:00-04:00,1452.75,1452.75,1452.75,1452.75,2,1,2905.5
2021-05-06 21:27:00-04:00,1453.75,1453.75,1453.75,1453.75,10,3,14537.5
2021-05-06 21:29:00-04:00,1453.0,1453.0,1453.0,1453.0,1,1,1453.0
2021-05-06 21:32:00-04:00,1452.75,1452.75,1452.75,1452.75,1,1,1452.75
2021-05-06 21:55:00-04:00,1455.75,1455.75,1455.75,1455.75,1,1,1455.75
2021-05-06 21:57:00-04:00,1455.75,1456.0,1455.75,1456.0,2,2,2911.75
2021-05-06 21:58:00-04:00,1456.0,1456.0,1456.0,1456.0,2,2,2912.0
2021-05-06 22:11:00-04:00,1455.75,1455.75,1455.75,1455.75,1,1,1455.75
2021-05-06 22:12:00-04:00,1456.0,1456.0,1456.0,1456.0,2,2,2912.0
2021-05-06 22:13:00-04:00,1456.0,1456.0,1456.0,1456.0,3,1,4368.0
2021-05-06 22:27:00-04:00,1455.5,1455.5,1455.5,1455.5,1,1,1455.5
2021-05-06 22:33:00-04:00,1456.0,1456.0,1456.0,1456.0,1,1,1456.0
2021-05-06 22:36:00-04:00,1456.0,1456.0,1456.0,1456.0,1,1,1456.0
2021-05-06 22:42:00-04:00,1459.0,1459.0,1459.0,1459.0,1,1,1459.0
2021-05-06 22:50:00-04:00,1456.75,1456.75,1456.75,1456.75,1,1,1456.75
2021-05-06 22:52:00-04:00,1456.75,1456.75,1456.75,1456.75,1,1,1456.75
2021-05-06 23:08:00-04:00,1458.25,1458.5,1458.25,1458.5,4,3,5833.75
2021-05-06 23:10:00-04:00,1457.75,1457.75,1457.5,1457.5,2,2,2915.25
2021-05-06 23:19:00-04:00,1459.75,1459.75,1459.75,1459.75,3,2,4379.25
