,S X1 Comdty,S X1 Comdty,S X1 Comdty,S X1 Comdty,S X1 Comdty,S X1 Comdty,S X1 Comdty
,open,high,low,close,volume,num_trds,value
2021-05-18 20:00:00-04:00,1400.75,1400.75,1398.5,1398.5,104,37,145583.0
2021-05-18 20:01:00-04:00,1398.25,1398.25,1396.5,1397.5,55,22,76847.75
2021-05-18 20:02:00-04:00,1397.5,1398.0,1395.0,1395.75,47,35,65639.0
2021-05-18 20:03:00-04:00,1395.5,1395.5,1395.0,1395.5,20,10,27904.75
2021-05-18 20:04:00-04:00,1395.5,1395.75,1395.5,1395.5,9,4,12560.0
2021-05-18 20:05:00-04:00,1395.5,1395.5,1393.25,1393.5,22,13,30684.25
2021-05-18 20:06:00-04:00,1393.5,1395.0,1393.5,1395.0,13,9,18127.5
2021-05-18 20:07:00-04:00,1393.5,1393.5,1393.25,1393.25,13,6,18115.0
2021-05-18 20:08:00-04:00,1393.25,1394.25,1393.0,1393.5,60,18,83612.5
2021-05-18 20:09:00-04:00,1393.25,1393.5,1392.75,1393.25,107,22,149044.5
2021-05-18 20:10:00-04:00,1393.0,1393.25,1392.5,1392.5,75,19,104457.0
2021-05-18 20:11:00-04:00,1392.5,1392.5,1392.25,1392.25,3,3,4177.0
2021-05-18 20:12:00-04:00,1392.0,1392.25,1392.0,1392.25,10,8,13920.5
2021-05-18 20:13:00-04:00,1392.0,1392.5,1391.75,1392.5,30,9,41766.0
2021-05-18 20:14:00-04:00,1392.75,1393.5,1392.75,1393.5,10,4,13932.75
2021-05-18 20:15:00-04:00,1393.75,1394.0,1393.5,1393.5,5,4,6968.25
2021-05-18 20:16:00-04:00,1393.75,1394.25,1393.75,1393.75,15,8,20907.5
2021-05-18 20:17:00-04:00,1393.75,1394.0,1393.25,1393.25,10,6,13936.75
2021-05-18 20:18:00-04:00,1393.0,1393.0,1392.5,1392.5,13,7,18107.0
2021-05-18 20:20:00-04:00,1392.5,1392.5,1392.0,1392.25,29,6,40369.25
2021-05-18 20:21:00-04:00,1392.25,1393.0,1392.25,1393.0,30,8,41772.0
2021-05-18 20:22:00-04:00,1393.0,1393.0,1392.75,1393.0,8,6,11143.0
2021-05-18 20:23:00-04:00,1392.75,1392.75,1392.5,1392.5,9,9,12534.25
2021-05-18 20:24:00-04:00,1392.5,1393.75,1392.5,1393.75,23,10,32045.5
2021-05-18 20:25:00-04:00,1393.5,1393.75,1392.25,1392.25,32,11,44569.25
2021-05-18 20:26:00-04:00,1392.75,1393.0,1392.75,1392.75,16,12,22285.25
