,S Q1 Comdty,S Q1 Comdty,S Q1 Comdty,S Q1 Comdty,S Q1 Comdty,S Q1 Comdty,S Q1 Comdty
,open,high,low,close,volume,num_trds,value
2021-04-29 20:00:00-04:00,1444.0,1444.5,1439.25,1439.5,31,22,44684.25
2021-04-29 20:01:00-04:00,1442.0,1442.0,1442.0,1442.0,10,5,14420.0
2021-04-29 20:02:00-04:00,1442.25,1442.25,1442.25,1442.25,2,2,2884.5
2021-04-29 20:03:00-04:00,1443.75,1443.75,1443.75,1443.75,1,1,1443.75
2021-04-29 20:04:00-04:00,1443.25,1444.5,1443.25,1444.5,4,2,5774.25
2021-04-29 20:06:00-04:00,1443.75,1444.0,1443.75,1444.0,6,3,8663.5
2021-04-29 20:07:00-04:00,1444.0,1444.25,1444.0,1444.25,5,2,7220.25
2021-04-29 20:08:00-04:00,1444.5,1445.25,1444.25,1445.0,22,10,31783.75
2021-04-29 20:10:00-04:00,1445.0,1445.25,1445.0,1445.25,13,5,18787.75
2021-04-29 20:11:00-04:00,1445.75,1446.75,1445.75,1446.75,4,3,5785.75
2021-04-29 20:12:00-04:00,1448.0,1448.0,1448.0,1448.0,2,1,2896.0
2021-04-29 20:16:00-04:00,1446.5,1446.5,1446.25,1446.25,4,2,5785.25
2021-04-29 20:18:00-04:00,1445.75,1445.75,1445.75,1445.75,1,1,1445.75
2021-04-29 20:19:00-04:00,1446.75,1446.75,1446.75,1446.75,1,1,1446.75
2021-04-29 20:20:00-04:00,1446.25,1446.25,1446.25,1446.25,1,1,1446.25
2021-04-29 20:21:00-04:00,1445.5,1445.5,1445.5,1445.5,1,1,1445.5
2021-04-29 20:23:00-04:00,1445.5,1445.5,1445.5,1445.5,1,1,1445.5
2021-04-29 20:24:00-04:00,1446.25,1446.5,1445.75,1445.75,4,4,5784.25
2021-04-29 20:28:00-04:00,1447.75,1448.0,1447.75,1448.0,2,2,2895.75
2021-04-29 20:30:00-04:00,1447.0,1447.0,1447.0,1447.0,1,1,1447.0
2021-04-29 20:32:00-04:00,1446.25,1446.25,1446.25,1446.25,1,1,1446.25
2021-04-29 20:40:00-04:00,1446.0,1446.0,1446.0,1446.0,1,1,1446.0
2021-04-29 20:47:00-04:00,1447.0,1447.0,1447.0,1447.0,2,2,2894.0
2021-04-29 20:48:00-04:00,1446.5,1446.5,1446.5,1446.5,1,1,1446.5
2021-04-29 20:52:00-04:00,1446.5,1446.5,1446.5,1446.5,1,1,1446.5
2021-04-29 20:57:00-04:00,1447.5,1447.5,1447.5,1447.5,1,1,1447.5
2021-04-29 20:59:00-04:00,1446.25,1446.25,1446.25,1446.25,3,1,4338.75
2021-04-29 21:00:00-04:00,1449.0,1450.0,1449.0,1449.0,13,9,18844.0
2021-04-29 21:02:00-04:00,1449.75,1450.75,1449.75,1450.75,2,2,2900.5
2021-04-29 21:03:00-04:00,1450.0,1450.0,1450.0,1450.0,3,2,4350.0
2021-04-29 21:04:00-04:00,1450.75,1450.75,1450.5,1450.5,3,2,4351.75
2021-04-29 21:05:00-04:00,1451.0,1451.5,1450.75,1451.0,6,5,8706.75
2021-04-29 21:07:00-04:00,1450.25,1450.75,1450.25,1450.75,3,3,4351.25
2021-04-29 21:08:00-04:00,1451.25,1451.25,1451.25,1451.25,3,2,4353.75
2021-04-29 21:10:00-04:00,1450.5,1450.5,1450.5,1450.5,1,1,1450.5
2021-04-29 21:11:00-04:00,1450.5,1450.5,1450.25,1450.25,3,3,4351.25
2021-04-29 21:12:00-04:00,1450.0,1450.0,1450.0,1450.0,3,2,4350.0
2021-04-29 21:13:00-04:00,1450.0,1450.75,1450.0,1450.75,5,3,7251.25
2021-04-29 21:16:00-04:00,1449.75,1449.75,1449.75,1449.75,3,3,4349.25
2021-04-29 21:17:00-04:00,1450.5,1450.75,1450.5,1450.5,3,3,4351.75
2021-04-29 21:22:00-04:00,1451.0,1451.0,1451.0,1451.0,2,1,2902.0
2021-04-29 21:29:00-04:00,1452.5,1452.5,1452.5,1452.5,1,1,1452.5
2021-04-29 21:42:00-04:00,1447.75,1447.75,1447.75,1447.75,1,1,1447.75
2021-04-29 21:47:00-04:00,1447.5,1447.5,1447.5,1447.5,1,1,1447.5
2021-04-29 21:50:00-04:00,1447.25,1447.25,1447.25,1447.25,1,1,1447.25
2021-04-29 22:00:00-04:00,1446.75,1446.75,1446.5,1446.75,3,3,4340.0
2021-04-29 22:02:00-04:00,1448.25,1448.25,1448.25,1448.25,1,1,1448.25
2021-04-29 22:05:00-04:00,1448.0,1448.0,1447.5,1447.5,11,8,15924.0
2021-04-29 22:07:00-04:00,1447.5,1447.5,1447.5,1447.5,1,1,1447.5
