,S N1 Comdty,S N1 Comdty,S N1 Comdty,S N1 Comdty,S N1 Comdty,S N1 Comdty,S N1 Comdty
,open,high,low,close,volume,num_trds,value
2021-04-29 20:00:00-04:00,1501.25,1502.5,1495.75,1496.0,1182,448,1771881.25
2021-04-29 20:01:00-04:00,1496.0,1498.5,1496.0,1498.5,88,48,131775.5
2021-04-29 20:02:00-04:00,1498.5,1500.25,1498.5,1500.25,162,49,242890.0
2021-04-29 20:03:00-04:00,1500.25,1500.5,1500.0,1500.25,58,22,87008.75
2021-04-29 20:04:00-04:00,1500.25,1501.75,1500.0,1501.5,178,54,267055.5
2021-04-29 20:05:00-04:00,1502.0,1502.0,1500.75,1501.0,176,46,264203.0
2021-04-29 20:06:00-04:00,1501.25,1501.25,1500.75,1501.0,102,39,153097.75
2021-04-29 20:07:00-04:00,1500.5,1501.5,1500.5,1501.5,46,12,69044.0
2021-04-29 20:08:00-04:00,1501.75,1502.0,1501.0,1501.25,204,53,306271.75
2021-04-29 20:09:00-04:00,1501.0,1501.75,1500.25,1501.75,43,19,64536.0
2021-04-29 20:10:00-04:00,1501.5,1501.75,1501.25,1501.25,56,13,84084.75
2021-04-29 20:11:00-04:00,1501.5,1503.5,1501.5,1503.25,57,21,85645.5
2021-04-29 20:12:00-04:00,1503.25,1505.0,1503.25,1504.0,173,63,260249.5
2021-04-29 20:13:00-04:00,1504.0,1504.5,1504.0,1504.5,33,26,49636.5
2021-04-29 20:14:00-04:00,1504.5,1504.75,1503.5,1503.5,24,11,36100.0
2021-04-29 20:15:00-04:00,1504.0,1505.0,1504.0,1504.75,28,12,42128.75
2021-04-29 20:16:00-04:00,1504.5,1504.5,1503.5,1503.75,38,14,57147.25
2021-04-29 20:17:00-04:00,1503.75,1503.75,1502.5,1502.5,53,16,79664.5
2021-04-29 20:18:00-04:00,1503.0,1503.5,1503.0,1503.5,15,11,22547.75
2021-04-29 20:19:00-04:00,1503.75,1504.0,1503.5,1503.5,14,6,21053.0
2021-04-29 20:20:00-04:00,1503.5,1503.5,1503.0,1503.25,26,13,39082.0
2021-04-29 20:21:00-04:00,1503.0,1503.25,1503.0,1503.25,33,16,49600.0
2021-04-29 20:22:00-04:00,1503.25,1503.5,1503.25,1503.5,11,7,16537.0
2021-04-29 20:23:00-04:00,1503.5,1503.5,1503.0,1503.25,33,12,49605.75
