,S F22 Comdty,S F22 Comdty,S F22 Comdty,S F22 Comdty,S F22 Comdty,S F22 Comdty,S F22 Comdty
,open,high,low,close,volume,num_trds,value
2021-04-29 20:00:00-04:00,1317.0,1317.25,1314.0,1315.5,21,19,27633.0
2021-04-29 20:01:00-04:00,1316.0,1316.75,1316.0,1316.75,4,4,5265.5
2021-04-29 20:02:00-04:00,1317.0,1318.25,1317.0,1318.25,4,4,5270.25
2021-04-29 20:03:00-04:00,1318.5,1318.5,1318.5,1318.5,1,1,1318.5
2021-04-29 20:04:00-04:00,1320.0,1320.0,1320.0,1320.0,1,1,1320.0
2021-04-29 20:05:00-04:00,1319.5,1320.5,1319.5,1320.25,6,6,7918.75
2021-04-29 20:06:00-04:00,1320.0,1320.0,1319.75,1319.75,3,3,3959.5
2021-04-29 20:08:00-04:00,1321.0,1321.0,1320.0,1320.0,4,4,5282.0
2021-04-29 20:09:00-04:00,1320.0,1320.75,1320.0,1320.75,4,4,5281.5
2021-04-29 20:10:00-04:00,1321.25,1321.25,1321.25,1321.25,1,1,1321.25
2021-04-29 20:11:00-04:00,1322.0,1322.0,1322.0,1322.0,1,1,1322.0
2021-04-29 20:12:00-04:00,1321.75,1322.25,1321.75,1322.0,5,5,6610.0
2021-04-29 20:14:00-04:00,1322.0,1322.0,1321.75,1321.75,3,3,3965.5
2021-04-29 20:15:00-04:00,1322.5,1322.5,1322.5,1322.5,1,1,1322.5
2021-04-29 20:16:00-04:00,1322.25,1322.25,1322.0,1322.0,4,3,5288.5
2021-04-29 20:17:00-04:00,1321.75,1321.75,1321.0,1321.0,6,6,7928.5
2021-04-29 20:19:00-04:00,1321.5,1321.5,1321.5,1321.5,1,1,1321.5
2021-04-29 20:20:00-04:00,1321.0,1321.0,1321.0,1321.0,2,2,2642.0
2021-04-29 20:21:00-04:00,1321.0,1321.0,1321.0,1321.0,1,1,1321.0
2021-04-29 20:23:00-04:00,1321.5,1321.5,1321.5,1321.5,1,1,1321.5
2021-04-29 20:24:00-04:00,1321.75,1321.75,1321.75,1321.75,1,1,1321.75
2021-04-29 20:25:00-04:00,1321.75,1321.75,1321.75,1321.75,1,1,1321.75
2021-04-29 20:28:00-04:00,1322.75,1323.25,1322.75,1323.25,7,4,9261.0
2021-04-29 20:30:00-04:00,1322.75,1322.75,1322.5,1322.5,2,2,2645.25
2021-04-29 20:31:00-04:00,1322.25,1322.25,1322.0,1322.0,2,2,2644.25
2021-04-29 20:33:00-04:00,1322.0,1322.0,1322.0,1322.0,1,1,1322.0
2021-04-29 20:42:00-04:00,1321.75,1322.0,1321.75,1322.0,2,2,2643.75
2021-04-29 20:45:00-04:00,1322.75,1322.75,1322.75,1322.75,1,1,1322.75
2021-04-29 20:46:00-04:00,1323.0,1323.0,1323.0,1323.0,3,1,3969.0
2021-04-29 20:48:00-04:00,1322.25,1322.25,1322.25,1322.25,1,1,1322.25
2021-04-29 20:52:00-04:00,1322.0,1322.0,1322.0,1322.0,1,1,1322.0
2021-04-29 20:58:00-04:00,1322.5,1322.5,1322.5,1322.5,1,1,1322.5
2021-04-29 20:59:00-04:00,1322.25,1322.25,1322.25,1322.25,1,1,1322.25
2021-04-29 21:00:00-04:00,1323.5,1324.5,1323.5,1324.5,7,7,9268.5
2021-04-29 21:02:00-04:00,1325.0,1325.0,1325.0,1325.0,1,1,1325.0
2021-04-29 21:03:00-04:00,1325.25,1325.25,1324.0,1324.0,6,2,7950.25
2021-04-29 21:05:00-04:00,1324.75,1324.75,1324.75,1324.75,1,1,1324.75
2021-04-29 21:07:00-04:00,1324.0,1324.0,1324.0,1324.0,1,1,1324.0
2021-04-29 21:10:00-04:00,1323.75,1323.75,1323.75,1323.75,1,1,1323.75
2021-04-29 21:15:00-04:00,1324.0,1324.0,1324.0,1324.0,1,1,1324.0
2021-04-29 21:16:00-04:00,1323.75,1323.75,1323.75,1323.75,1,1,1323.75
2021-04-29 21:20:00-04:00,1324.25,1324.25,1324.0,1324.0,3,3,3972.5
2021-04-29 21:23:00-04:00,1324.0,1324.0,1324.0,1324.0,1,1,1324.0
2021-04-29 21:27:00-04:00,1324.0,1324.25,1324.0,1324.25,3,3,3972.25
2021-04-29 21:29:00-04:00,1326.0,1326.0,1326.0,1326.0,1,1,1326.0
2021-04-29 21:33:00-04:00,1324.75,1324.75,1324.75,1324.75,1,1,1324.75
2021-04-29 21:37:00-04:00,1324.0,1324.0,1323.75,1323.75,2,2,2647.75
2021-04-29 21:41:00-04:00,1323.0,1323.0,1323.0,1323.0,1,1,1323.0
2021-04-29 21:48:00-04:00,1322.25,1322.25,1322.25,1322.25,1,1,1322.25
2021-04-29 21:52:00-04:00,1322.5,1322.5,1322.5,1322.5,1,1,1322.5
2021-04-29 22:00:00-04:00,1321.75,1321.75,1321.75,1321.75,1,1,1321.75
2021-04-29 22:02:00-04:00,1322.5,1322.5,1322.5,1322.5,1,1,1322.5
