,CDZ1 Curncy,CDZ1 Curncy,CDZ1 Curncy,CDZ1 Curncy,CDZ1 Curncy,CDZ1 Curncy,CDZ1 Curncy
,open,high,low,close,volume,num_trds,value
2021-08-29 18:01:00-04:00,79.285,79.285,79.285,79.285,1,1,79.285
2021-08-29 18:13:00-04:00,79.285,79.285,79.28,79.28,5,2,396.41
2021-08-29 19:55:00-04:00,79.275,79.275,79.275,79.275,7,2,554.925
2021-08-29 20:15:00-04:00,79.21,79.21,79.21,79.21,1,1,79.21
2021-08-29 20:24:00-04:00,79.24,79.255,79.24,79.255,2,2,158.495
2021-08-29 20:54:00-04:00,79.25,79.25,79.25,79.25,3,2,237.75
2021-08-29 21:07:00-04:00,79.195,79.195,79.195,79.195,2,1,158.39
2021-08-29 21:09:00-04:00,79.225,79.225,79.225,79.225,1,1,79.225
2021-08-29 21:26:00-04:00,79.265,79.265,79.265,79.265,1,1,79.265
2021-08-29 21:32:00-04:00,79.27,79.27,79.27,79.27,2,1,158.54
2021-08-29 21:33:00-04:00,79.27,79.27,79.27,79.27,1,1,79.27
2021-08-29 21:56:00-04:00,79.2,79.2,79.195,79.195,2,2,158.395
2021-08-29 21:57:00-04:00,79.205,79.205,79.205,79.205,2,1,158.41
2021-08-29 23:32:00-04:00,79.2,79.2,79.195,79.2,3,3,237.595
2021-08-29 23:42:00-04:00,79.2,79.2,79.2,79.2,1,1,79.2
2021-08-30 00:11:00-04:00,79.2,79.2,79.2,79.2,1,1,79.2
2021-08-30 00:34:00-04:00,79.2,79.2,79.195,79.195,2,2,158.395
2021-08-30 01:07:00-04:00,79.19,79.19,79.19,79.19,2,1,158.38
2021-08-30 01:09:00-04:00,79.18,79.18,79.18,79.18,1,1,79.18
2021-08-30 01:13:00-04:00,79.18,79.18,79.18,79.18,1,1,79.18
2021-08-30 01:43:00-04:00,79.195,79.195,79.195,79.195,1,1,79.195
2021-08-30 01:44:00-04:00,79.2,79.2,79.2,79.2,1,1,79.2
2021-08-30 02:41:00-04:00,79.15,79.15,79.145,79.145,3,2,237.44
2021-08-30 02:42:00-04:00,79.15,79.15,79.15,79.15,2,1,158.3
2021-08-30 02:47:00-04:00,79.155,79.155,79.155,79.155,1,1,79.155
2021-08-30 02:52:00-04:00,79.17,79.17,79.17,79.17,1,1,79.17
2021-08-30 02:53:00-04:00,79.175,79.175,79.175,79.175,1,1,79.175
2021-08-30 02:54:00-04:00,79.18,79.18,79.18,79.18,1,1,79.18
2021-08-30 02:56:00-04:00,79.185,79.185,79.185,79.185,1,1,79.185
2021-08-30 02:58:00-04:00,79.19,79.19,79.19,79.19,1,1,79.19
2021-08-30 03:00:00-04:00,79.195,79.2,79.195,79.2,2,2,158.395
2021-08-30 03:01:00-04:00,79.205,79.205,79.205,79.205,1,1,79.205
2021-08-30 03:12:00-04:00,79.19,79.19,79.19,79.19,2,1,158.38
2021-08-30 03:29:00-04:00,79.19,79.195,79.19,79.195,2,2,158.385
2021-08-30 03:32:00-04:00,79.205,79.205,79.205,79.205,1,1,79.205
2021-08-30 04:19:00-04:00,79.32,79.325,79.315,79.315,9,6,713.875
2021-08-30 04:28:00-04:00,79.305,79.305,79.305,79.305,2,1,158.61
2021-08-30 04:31:00-04:00,79.305,79.305,79.305,79.305,1,1,79.305
2021-08-30 04:40:00-04:00,79.29,79.29,79.29,79.29,1,1,79.29
2021-08-30 04:42:00-04:00,79.26,79.26,79.26,79.26,1,1,79.26
2021-08-30 05:31:00-04:00,79.23,79.23,79.23,79.23,1,1,79.23
2021-08-30 05:45:00-04:00,79.22,79.22,79.22,79.22,2,2,158.44
2021-08-30 05:46:00-04:00,79.22,79.22,79.215,79.215,2,2,158.435
2021-08-30 05:51:00-04:00,79.21,79.21,79.21,79.21,4,4,316.84
2021-08-30 06:00:00-04:00,79.235,79.235,79.235,79.235,1,1,79.235
2021-08-30 06:19:00-04:00,79.26,79.26,79.26,79.26,1,1,79.26
2021-08-30 06:31:00-04:00,79.265,79.265,79.265,79.265,1,1,79.265
2021-08-30 06:37:00-04:00,79.275,79.275,79.275,79.275,1,1,79.275
2021-08-30 06:46:00-04:00,79.28,79.28,79.28,79.28,1,1,79.28
2021-08-30 06:50:00-04:00,79.27,79.27,79.27,79.27,2,2,158.54
2021-08-30 07:01:00-04:00,79.3,79.3,79.3,79.3,2,1,158.6
2021-08-30 07:02:00-04:00,79.3,79.3,79.3,79.3,3,1,237.9
2021-08-30 07:11:00-04:00,79.28,79.28,79.28,79.28,2,2,158.56
2021-08-30 07:19:00-04:00,79.265,79.265,79.265,79.265,1,1,79.265
