,CDU1 Curncy,CDU1 Curncy,CDU1 Curncy,CDU1 Curncy,CDU1 Curncy,CDU1 Curncy,CDU1 Curncy
,open,high,low,close,volume,num_trds,value
2021-08-29 18:00:00-04:00,79.225,79.295,79.2,79.29,437,79,34629.98
2021-08-29 18:01:00-04:00,79.28,79.295,79.28,79.29,64,24,5074.365
2021-08-29 18:02:00-04:00,79.295,79.295,79.275,79.275,30,12,2378.605
2021-08-29 18:03:00-04:00,79.28,79.28,79.28,79.28,8,2,634.24
2021-08-29 18:04:00-04:00,79.28,79.28,79.27,79.27,55,9,4360.27
2021-08-29 18:05:00-04:00,79.27,79.27,79.265,79.265,30,11,2377.98
2021-08-29 18:06:00-04:00,79.265,79.265,79.265,79.265,5,3,396.325
2021-08-29 18:07:00-04:00,79.27,79.275,79.27,79.275,19,4,1506.14
2021-08-29 18:08:00-04:00,79.27,79.285,79.27,79.28,14,5,1109.85
2021-08-29 18:09:00-04:00,79.285,79.285,79.285,79.285,2,1,158.57
2021-08-29 18:12:00-04:00,79.285,79.285,79.28,79.28,13,5,1030.645
2021-08-29 18:13:00-04:00,79.285,79.305,79.285,79.295,163,27,12924.39
2021-08-29 18:14:00-04:00,79.3,79.3,79.29,79.3,27,11,2140.975
2021-08-29 18:15:00-04:00,79.295,79.3,79.285,79.285,27,11,2140.8
2021-08-29 18:16:00-04:00,79.28,79.28,79.28,79.28,13,3,1030.64
2021-08-29 18:21:00-04:00,79.28,79.285,79.28,79.285,71,12,5629.045
2021-08-29 18:22:00-04:00,79.285,79.285,79.28,79.28,24,4,1902.775
2021-08-29 18:23:00-04:00,79.285,79.29,79.285,79.29,33,6,2616.515
2021-08-29 18:28:00-04:00,79.295,79.3,79.295,79.3,37,10,2933.94
2021-08-29 18:29:00-04:00,79.305,79.305,79.295,79.295,14,5,1110.2
2021-08-29 18:31:00-04:00,79.29,79.29,79.29,79.29,6,4,475.74
2021-08-29 18:33:00-04:00,79.285,79.285,79.28,79.28,41,10,3250.545
2021-08-29 18:34:00-04:00,79.28,79.28,79.28,79.28,4,2,317.12
2021-08-29 18:35:00-04:00,79.275,79.275,79.275,79.275,4,1,317.1
2021-08-29 18:36:00-04:00,79.275,79.275,79.275,79.275,1,1,79.275
2021-08-29 18:37:00-04:00,79.275,79.28,79.275,79.275,19,7,1506.24
2021-08-29 18:38:00-04:00,79.28,79.28,79.28,79.28,3,3,237.84
2021-08-29 18:39:00-04:00,79.275,79.275,79.27,79.275,14,4,1109.84
2021-08-29 18:40:00-04:00,79.27,79.275,79.265,79.275,21,5,1664.66
2021-08-29 18:41:00-04:00,79.275,79.275,79.275,79.275,8,1,634.2
2021-08-29 18:42:00-04:00,79.28,79.28,79.28,79.28,1,1,79.28
2021-08-29 18:43:00-04:00,79.285,79.29,79.285,79.285,14,3,1109.995
2021-08-29 18:45:00-04:00,79.285,79.285,79.285,79.285,2,1,158.57
2021-08-29 18:47:00-04:00,79.28,79.285,79.28,79.28,8,3,634.245
2021-08-29 18:48:00-04:00,79.28,79.285,79.28,79.28,3,3,237.845
2021-08-29 18:54:00-04:00,79.28,79.28,79.28,79.28,6,3,475.68
2021-08-29 18:56:00-04:00,79.28,79.28,79.28,79.28,1,1,79.28
2021-08-29 18:58:00-04:00,79.275,79.275,79.275,79.275,25,4,1981.875
2021-08-29 18:59:00-04:00,79.27,79.275,79.27,79.275,37,6,2932.995
2021-08-29 19:00:00-04:00,79.27,79.27,79.26,79.26,45,22,3566.955
2021-08-29 19:01:00-04:00,79.26,79.26,79.255,79.255,21,10,1664.44
2021-08-29 19:02:00-04:00,79.26,79.27,79.255,79.27,40,6,3170.625
2021-08-29 19:03:00-04:00,79.27,79.27,79.27,79.27,1,1,79.27
2021-08-29 19:05:00-04:00,79.275,79.275,79.275,79.275,1,1,79.275
2021-08-29 19:07:00-04:00,79.275,79.275,79.275,79.275,1,1,79.275
2021-08-29 19:10:00-04:00,79.28,79.28,79.28,79.28,2,1,158.56
2021-08-29 19:11:00-04:00,79.275,79.285,79.275,79.285,13,3,1030.645
2021-08-29 19:12:00-04:00,79.285,79.285,79.285,79.285,4,1,317.14
2021-08-29 19:14:00-04:00,79.285,79.285,79.28,79.28,14,3,1109.935
2021-08-29 19:15:00-04:00,79.275,79.275,79.275,79.275,4,2,317.1
2021-08-29 19:17:00-04:00,79.275,79.275,79.275,79.275,5,3,396.375
2021-08-29 19:18:00-04:00,79.27,79.275,79.27,79.275,11,2,871.975
2021-08-29 19:19:00-04:00,79.275,79.275,79.27,79.27,6,2,475.645
2021-08-29 19:20:00-04:00,79.28,79.28,79.28,79.28,14,1,1109.92
2021-08-29 19:22:00-04:00,79.275,79.275,79.275,79.275,1,1,79.275
2021-08-29 19:24:00-04:00,79.285,79.285,79.285,79.285,5,2,396.425
2021-08-29 19:26:00-04:00,79.285,79.285,79.285,79.285,1,1,79.285
2021-08-29 19:28:00-04:00,79.29,79.29,79.29,79.29,1,1,79.29
2021-08-29 19:29:00-04:00,79.285,79.285,79.285,79.285,1,1,79.285
2021-08-29 19:31:00-04:00,79.29,79.29,79.29,79.29,1,1,79.29
2021-08-29 19:32:00-04:00,79.29,79.29,79.29,79.29,1,1,79.29
2021-08-29 19:33:00-04:00,79.285,79.285,79.285,79.285,3,1,237.855
2021-08-29 19:34:00-04:00,79.285,79.29,79.285,79.29,30,6,2378.685
2021-08-29 19:35:00-04:00,79.295,79.3,79.295,79.3,8,2,634.385
2021-08-29 19:36:00-04:00,79.3,79.3,79.295,79.295,6,4,475.775
2021-08-29 19:37:00-04:00,79.3,79.3,79.3,79.3,2,1,158.6
2021-08-29 19:38:00-04:00,79.295,79.3,79.295,79.3,8,4,634.39
2021-08-29 19:39:00-04:00,79.295,79.295,79.29,79.29,3,2,237.88
2021-08-29 19:40:00-04:00,79.3,79.3,79.3,79.3,3,2,237.9
2021-08-29 19:41:00-04:00,79.305,79.305,79.305,79.305,9,4,713.745
2021-08-29 19:42:00-04:00,79.305,79.31,79.305,79.305,25,10,1982.71
2021-08-29 19:45:00-04:00,79.3,79.305,79.3,79.305,6,2,475.815
2021-08-29 19:47:00-04:00,79.3,79.3,79.3,79.3,3,1,237.9
2021-08-29 19:48:00-04:00,79.3,79.3,79.3,79.3,1,1,79.3
2021-08-29 19:50:00-04:00,79.29,79.29,79.29,79.29,4,3,317.16
2021-08-29 19:51:00-04:00,79.29,79.29,79.285,79.285,6,3,475.735
2021-08-29 19:52:00-04:00,79.285,79.285,79.285,79.285,2,1,158.57
2021-08-29 19:53:00-04:00,79.285,79.285,79.285,79.285,2,2,158.57
2021-08-29 19:55:00-04:00,79.28,79.28,79.275,79.28,15,6,1189.195
2021-08-29 19:57:00-04:00,79.285,79.285,79.275,79.275,28,9,2219.85
2021-08-29 19:58:00-04:00,79.28,79.285,79.28,79.285,4,2,317.135
2021-08-29 19:59:00-04:00,79.28,79.28,79.28,79.28,2,1,158.56
2021-08-29 20:00:00-04:00,79.28,79.295,79.28,79.295,35,17,2775.02
2021-08-29 20:01:00-04:00,79.3,79.3,79.265,79.265,144,28,11416.17
2021-08-29 20:02:00-04:00,79.265,79.265,79.255,79.26,19,8,1505.965
2021-08-29 20:03:00-04:00,79.26,79.27,79.25,79.25,47,9,3725.53
2021-08-29 20:04:00-04:00,79.255,79.255,79.245,79.245,16,4,1268.02
2021-08-29 20:05:00-04:00,79.24,79.245,79.24,79.24,36,7,2852.685
2021-08-29 20:06:00-04:00,79.24,79.24,79.23,79.235,30,10,2377.02
2021-08-29 20:07:00-04:00,79.23,79.235,79.23,79.235,6,2,475.4
2021-08-29 20:08:00-04:00,79.235,79.235,79.235,79.235,10,2,792.35
2021-08-29 20:09:00-04:00,79.23,79.23,79.225,79.23,8,6,633.83
2021-08-29 20:10:00-04:00,79.23,79.23,79.23,79.23,1,1,79.23
2021-08-29 20:11:00-04:00,79.225,79.245,79.225,79.245,76,19,6022.015
2021-08-29 20:12:00-04:00,79.245,79.245,79.245,79.245,7,3,554.715
2021-08-29 20:13:00-04:00,79.24,79.24,79.24,79.24,10,2,792.4
2021-08-29 20:14:00-04:00,79.235,79.24,79.235,79.235,26,12,2060.13
2021-08-29 20:15:00-04:00,79.23,79.235,79.225,79.23,43,12,3406.855
2021-08-29 20:16:00-04:00,79.23,79.235,79.23,79.235,17,5,1346.99
2021-08-29 20:17:00-04:00,79.235,79.235,79.23,79.23,7,4,554.635
2021-08-29 20:18:00-04:00,79.24,79.245,79.24,79.245,7,6,554.695
2021-08-29 20:19:00-04:00,79.245,79.25,79.245,79.25,6,3,475.495
2021-08-29 20:20:00-04:00,79.245,79.245,79.245,79.245,5,3,396.225
2021-08-29 20:21:00-04:00,79.25,79.255,79.25,79.255,3,3,237.76
2021-08-29 20:22:00-04:00,79.26,79.26,79.255,79.255,30,8,2377.655
2021-08-29 20:23:00-04:00,79.26,79.26,79.26,79.26,7,2,554.82
2021-08-29 20:24:00-04:00,79.255,79.26,79.255,79.26,6,3,475.555
2021-08-29 20:25:00-04:00,79.265,79.265,79.265,79.265,15,2,1188.975
2021-08-29 20:26:00-04:00,79.26,79.26,79.255,79.255,11,3,871.825
2021-08-29 20:27:00-04:00,79.26,79.26,79.26,79.26,5,1,396.3
2021-08-29 20:29:00-04:00,79.26,79.265,79.26,79.265,9,4,713.36
2021-08-29 20:30:00-04:00,79.26,79.265,79.26,79.265,30,10,2377.845
2021-08-29 20:31:00-04:00,79.265,79.265,79.265,79.265,2,1,158.53
2021-08-29 20:32:00-04:00,79.27,79.27,79.265,79.265,6,5,475.6
2021-08-29 20:34:00-04:00,79.265,79.265,79.24,79.24,5,3,396.29
2021-08-29 20:35:00-04:00,79.24,79.245,79.24,79.245,6,4,475.455
2021-08-29 20:36:00-04:00,79.245,79.25,79.245,79.25,6,2,475.48
2021-08-29 20:37:00-04:00,79.245,79.245,79.245,79.245,1,1,79.245
2021-08-29 20:41:00-04:00,79.245,79.245,79.245,79.245,3,2,237.735
2021-08-29 20:42:00-04:00,79.235,79.235,79.235,79.235,4,4,316.94
2021-08-29 20:44:00-04:00,79.245,79.245,79.24,79.245,4,3,316.975
2021-08-29 20:45:00-04:00,79.245,79.245,79.245,79.245,3,3,237.735
2021-08-29 20:46:00-04:00,79.245,79.245,79.24,79.24,15,4,1188.605
2021-08-29 20:47:00-04:00,79.245,79.245,79.24,79.24,10,7,792.415
