,S X1 Comdty,S X1 Comdty,S X1 Comdty,S X1 Comdty,S X1 Comdty,S X1 Comdty,S X1 Comdty
,open,high,low,close,volume,num_trds,value
2021-11-10 20:01:00-05:00,1204.5,1204.5,1204.5,1204.5,2,1,2409.0
2021-11-10 20:04:00-05:00,1204.75,1204.75,1204.75,1204.75,1,1,1204.75
2021-11-10 20:07:00-05:00,1205.25,1205.25,1205.25,1205.25,2,1,2410.5
2021-11-10 20:10:00-05:00,1205.0,1205.0,1205.0,1205.0,2,1,2410.0
2021-11-10 20:13:00-05:00,1205.25,1205.25,1205.25,1205.25,2,1,2410.5
2021-11-10 20:16:00-05:00,1205.5,1205.5,1205.5,1205.5,2,1,2411.0
2021-11-10 20:19:00-05:00,1206.0,1206.0,1206.0,1206.0,2,1,2412.0
2021-11-10 20:22:00-05:00,1205.75,1205.75,1205.75,1205.75,2,1,2411.5
2021-11-10 20:25:00-05:00,1206.0,1206.0,1206.0,1206.0,2,1,2412.0
2021-11-10 20:28:00-05:00,1206.75,1206.75,1206.75,1206.75,2,1,2413.5
2021-11-10 20:31:00-05:00,1207.0,1207.0,1207.0,1207.0,2,1,2414.0
2021-11-10 20:34:00-05:00,1207.25,1207.25,1207.25,1207.25,1,1,1207.25
2021-11-10 20:37:00-05:00,1207.75,1207.75,1207.75,1207.75,2,1,2415.5
2021-11-10 20:40:00-05:00,1207.25,1207.25,1207.25,1207.25,2,1,2414.5
2021-11-10 20:43:00-05:00,1207.25,1207.25,1207.25,1207.25,2,1,2414.5
2021-11-10 20:46:00-05:00,1207.5,1207.5,1207.5,1207.5,2,1,2415.0
2021-11-10 20:49:00-05:00,1208.0,1208.0,1208.0,1208.0,2,1,2416.0
2021-11-10 20:52:00-05:00,1208.25,1208.25,1208.25,1208.25,2,1,2416.5
2021-11-10 20:55:00-05:00,1208.25,1208.25,1208.25,1208.25,2,1,2416.5
2021-11-10 20:58:00-05:00,1208.5,1208.5,1208.5,1208.5,2,1,2417.0
2021-11-10 20:59:00-05:00,1208.75,1208.75,1208.75,1208.75,2,1,2417.5
2021-11-10 22:30:00-05:00,1208.75,1210.5,1208.75,1210.5,2,2,2419.25
2021-11-11 02:09:00-05:00,1207.0,1207.0,1207.0,1207.0,2,2,2414.0
2021-11-11 03:35:00-05:00,1200.0,1200.0,1200.0,1200.0,1,1,1200.0
2021-11-11 08:43:00-05:00,1203.5,1203.5,1203.5,1203.5,10,1,12035.0
2021-11-11 09:29:00-05:00,1203.5,1203.5,1203.5,1203.5,7,1,8424.5
2021-11-11 09:30:00-05:00,1206.0,1206.0,1206.0,1206.0,1,1,1206.0
2021-11-11 09:31:00-05:00,1208.25,1208.25,1208.25,1208.25,1,1,1208.25
2021-11-11 09:32:00-05:00,1207.0,1207.5,1207.0,1207.5,10,3,12072.5
2021-11-11 09:34:00-05:00,1209.25,1209.25,1209.25,1209.25,2,1,2418.5
2021-11-11 09:38:00-05:00,1209.75,1209.75,1209.75,1209.75,5,1,6048.75
2021-11-11 09:40:00-05:00,1210.25,1210.25,1210.25,1210.25,1,1,1210.25
2021-11-11 09:41:00-05:00,1210.75,1210.75,1210.75,1210.75,2,1,2421.5
2021-11-11 09:47:00-05:00,1210.75,1210.75,1210.75,1210.75,1,1,1210.75
2021-11-11 09:52:00-05:00,1211.75,1211.75,1211.75,1211.75,1,1,1211.75
2021-11-11 10:01:00-05:00,1210.5,1210.5,1210.5,1210.5,2,1,2421.0
2021-11-11 10:02:00-05:00,1211.0,1211.0,1211.0,1211.0,1,1,1211.0
2021-11-11 10:08:00-05:00,1210.0,1210.0,1210.0,1210.0,5,1,6050.0
2021-11-11 10:14:00-05:00,1212.0,1212.0,1212.0,1212.0,2,1,2424.0
2021-11-11 10:18:00-05:00,1211.0,1211.0,1211.0,1211.0,4,1,4844.0
2021-11-11 10:26:00-05:00,1213.5,1213.5,1213.5,1213.5,3,1,3640.5
2021-11-11 10:37:00-05:00,1213.5,1213.5,1213.5,1213.5,2,2,2427.0
2021-11-11 10:39:00-05:00,1215.25,1215.25,1215.25,1215.25,1,1,1215.25
2021-11-11 11:26:00-05:00,1209.75,1209.75,1209.75,1209.75,3,1,3629.25
2021-11-11 11:38:00-05:00,1212.25,1212.25,1212.25,1212.25,3,3,3636.75
2021-11-11 11:40:00-05:00,1212.75,1212.75,1212.75,1212.75,1,1,1212.75
2021-11-11 11:53:00-05:00,1210.0,1210.0,1210.0,1210.0,2,1,2420.0
2021-11-11 12:06:00-05:00,1208.5,1208.5,1208.25,1208.25,20,4,24169.0
2021-11-11 12:11:00-05:00,1209.5,1209.5,1209.5,1209.5,7,1,8466.5
2021-11-11 12:14:00-05:00,1210.75,1210.75,1210.75,1210.75,1,1,1210.75
2021-11-11 12:54:00-05:00,1211.75,1211.75,1211.75,1211.75,1,1,1211.75
2021-11-11 13:10:00-05:00,1214.0,1214.0,1214.0,1214.0,1,1,1214.0
2021-11-11 13:11:00-05:00,1214.0,1214.0,1214.0,1214.0,2,1,2428.0
2021-11-11 13:14:00-05:00,1213.5,1213.5,1213.5,1213.5,1,1,1213.5
