,ESZ1 Index,ESZ1 Index,ESZ1 Index,ESZ1 Index,ESZ1 Index,ESZ1 Index,ESZ1 Index
,open,high,low,close,volume,num_trds,value
2021-11-21 18:00:00-05:00,4701.0,4702.25,4700.0,4702.0,897,317,4217136.0
2021-11-21 18:01:00-05:00,4702.0,4704.5,4702.0,4704.0,691,243,3249983.5
2021-11-21 18:02:00-05:00,4703.75,4704.5,4702.25,4702.25,451,115,2121274.5
2021-11-21 18:03:00-05:00,4702.25,4702.5,4701.25,4701.5,341,111,1603327.0
2021-11-21 18:04:00-05:00,4701.5,4702.0,4700.5,4702.0,220,79,1034233.25
2021-11-21 18:05:00-05:00,4701.75,4702.75,4701.75,4702.5,193,73,907530.5
2021-11-21 18:06:00-05:00,4702.5,4704.0,4702.25,4703.0,263,109,1236993.5
2021-11-21 18:07:00-05:00,4702.75,4703.0,4702.5,4703.0,59,34,277467.5
2021-11-21 18:08:00-05:00,4702.75,4703.25,4702.5,4703.25,93,38,437372.0
2021-11-21 18:09:00-05:00,4703.0,4703.0,4702.0,4702.0,108,43,507882.5
2021-11-21 18:10:00-05:00,4702.25,4702.25,4701.0,4701.0,152,60,714639.25
2021-11-21 18:11:00-05:00,4701.0,4701.5,4700.75,4700.75,327,96,1537250.75
2021-11-21 18:12:00-05:00,4700.75,4701.0,4699.5,4699.75,364,132,1710882.5
2021-11-21 18:13:00-05:00,4699.75,4700.0,4699.5,4699.5,112,55,526382.25
2021-11-21 18:14:00-05:00,4699.5,4700.0,4699.0,4700.0,168,88,789536.5
2021-11-21 18:15:00-05:00,4700.0,4700.0,4699.5,4699.5,40,29,187982.5
2021-11-21 18:16:00-05:00,4699.5,4699.75,4699.5,4699.75,36,18,169185.75
2021-11-21 18:17:00-05:00,4699.75,4700.0,4699.5,4699.5,73,26,343078.25
2021-11-21 18:18:00-05:00,4699.5,4699.5,4699.0,4699.0,128,58,601490.5
2021-11-21 18:19:00-05:00,4699.0,4699.25,4698.75,4699.25,63,44,296041.75
2021-11-21 18:20:00-05:00,4699.5,4700.0,4699.5,4700.0,139,74,653283.0
2021-11-21 18:21:00-05:00,4700.0,4700.0,4699.25,4699.25,28,19,131592.75
2021-11-21 18:22:00-05:00,4699.25,4699.75,4699.25,4699.5,23,15,108088.5
2021-11-21 18:23:00-05:00,4699.75,4700.0,4699.75,4700.0,71,34,333697.0
2021-11-21 18:24:00-05:00,4700.0,4700.5,4699.75,4700.5,90,43,423009.0
2021-11-21 18:25:00-05:00,4700.25,4701.75,4700.25,4701.25,286,94,1344513.5
2021-11-21 18:26:00-05:00,4701.5,4702.0,4701.5,4701.75,104,44,488979.5
2021-11-21 18:27:00-05:00,4701.75,4702.0,4701.75,4701.75,104,44,488998.5
2021-11-21 18:28:00-05:00,4701.75,4702.0,4701.75,4702.0,94,28,441974.5
2021-11-21 18:29:00-05:00,4702.0,4702.0,4701.5,4701.5,48,28,225681.75
2021-11-21 18:30:00-05:00,4701.5,4702.0,4701.5,4701.75,63,36,296204.75
2021-11-21 18:31:00-05:00,4701.75,4702.0,4701.25,4701.25,42,14,197467.25
2021-11-21 18:32:00-05:00,4701.25,4701.5,4700.5,4700.5,114,51,535928.75
2021-11-21 18:33:00-05:00,4700.5,4700.75,4700.0,4700.5,76,41,357222.0
2021-11-21 18:34:00-05:00,4700.75,4700.75,4700.25,4700.25,17,8,79909.25
2021-11-21 18:35:00-05:00,4700.5,4701.75,4700.5,4701.5,162,49,761573.25
2021-11-21 18:36:00-05:00,4701.5,4702.25,4701.5,4702.0,183,79,860433.75
2021-11-21 18:37:00-05:00,4701.75,4701.75,4701.25,4701.5,50,20,235078.0
2021-11-21 18:38:00-05:00,4701.75,4701.75,4701.0,4701.25,49,13,230363.75
2021-11-21 18:39:00-05:00,4701.0,4701.0,4700.75,4700.75,78,25,366668.75
2021-11-21 18:40:00-05:00,4700.75,4701.5,4700.75,4701.5,71,23,333774.75
2021-11-21 18:41:00-05:00,4701.25,4701.5,4701.0,4701.0,25,7,117531.5
2021-11-21 18:42:00-05:00,4701.0,4701.0,4700.75,4700.75,26,9,122220.75
2021-11-21 18:43:00-05:00,4700.5,4700.75,4700.5,4700.75,35,12,164521.25
2021-11-21 18:44:00-05:00,4700.5,4700.5,4699.5,4699.5,121,33,568691.0
2021-11-21 18:45:00-05:00,4699.5,4699.5,4698.75,4699.0,172,74,808246.5
2021-11-21 18:46:00-05:00,4698.75,4698.75,4697.25,4698.0,350,156,1644278.75
2021-11-21 18:47:00-05:00,4698.0,4698.5,4697.75,4698.25,102,51,479195.75
2021-11-21 18:48:00-05:00,4698.5,4698.5,4698.0,4698.25,65,28,305385.25
2021-11-21 18:49:00-05:00,4698.25,4698.5,4698.0,4698.5,34,15,159743.25
2021-11-21 18:50:00-05:00,4698.25,4698.5,4698.25,4698.5,33,24,155044.75
2021-11-21 18:51:00-05:00,4698.25,4698.25,4698.0,4698.25,53,24,249006.75
2021-11-21 18:52:00-05:00,4698.25,4699.25,4698.25,4699.25,84,33,394681.75
2021-11-21 18:53:00-05:00,4699.0,4699.25,4699.0,4699.25,48,24,225557.75
2021-11-21 18:54:00-05:00,4699.0,4699.5,4699.0,4699.25,41,17,192667.25
2021-11-21 18:55:00-05:00,4699.0,4699.25,4699.0,4699.25,40,21,187967.25
2021-11-21 18:56:00-05:00,4699.0,4699.25,4698.75,4699.0,64,35,300737.25
2021-11-21 18:57:00-05:00,4699.0,4699.25,4699.0,4699.0,56,13,263146.5
2021-11-21 18:58:00-05:00,4698.75,4698.75,4697.75,4697.75,286,91,1343709.5
2021-11-21 18:59:00-05:00,4697.75,4697.75,4697.0,4697.25,424,183,1991714.75
2021-11-21 19:00:00-05:00,4697.25,4697.5,4695.25,4695.5,690,192,3240496.5
2021-11-21 19:01:00-05:00,4695.25,4696.75,4695.25,4696.75,338,138,1587212.25
2021-11-21 19:02:00-05:00,4697.0,4698.5,4697.0,4698.5,252,107,1183787.75
2021-11-21 19:03:00-05:00,4698.25,4698.75,4698.0,4698.5,98,45,460438.0
2021-11-21 19:04:00-05:00,4698.75,4699.25,4698.0,4699.0,345,99,1621051.5
2021-11-21 19:05:00-05:00,4698.75,4699.25,4698.5,4699.0,171,55,803518.25
2021-11-21 19:06:00-05:00,4699.0,4699.5,4699.0,4699.25,74,43,347738.5
2021-11-21 19:07:00-05:00,4699.25,4699.5,4699.0,4699.5,75,26,352448.5
2021-11-21 19:08:00-05:00,4699.5,4699.5,4699.0,4699.25,107,38,502829.0
2021-11-21 19:09:00-05:00,4699.25,4700.5,4699.25,4700.25,259,83,1217278.0
2021-11-21 19:10:00-05:00,4700.25,4701.75,4700.25,4701.75,357,109,1678351.75
2021-11-21 19:11:00-05:00,4702.0,4702.0,4701.25,4701.25,99,36,465467.0
2021-11-21 19:12:00-05:00,4701.25,4701.75,4701.25,4701.5,130,34,611206.25
2021-11-21 19:13:00-05:00,4701.75,4702.0,4701.5,4701.5,63,32,296208.25
2021-11-21 19:14:00-05:00,4701.5,4701.75,4701.5,4701.75,146,48,686445.0
2021-11-21 19:15:00-05:00,4701.75,4701.75,4700.25,4701.0,401,140,1884981.25
2021-11-21 19:16:00-05:00,4700.75,4700.75,4699.5,4699.75,224,78,1052824.75
2021-11-21 19:17:00-05:00,4699.5,4700.0,4699.25,4700.0,86,34,404171.0
2021-11-21 19:18:00-05:00,4700.0,4700.75,4700.0,4700.25,138,62,648659.0
2021-11-21 19:19:00-05:00,4700.25,4700.5,4699.5,4699.75,113,53,531077.5
2021-11-21 19:20:00-05:00,4699.75,4700.25,4699.75,4700.0,112,29,526393.75
