,ESM22 Index,ESM22 Index,ESM22 Index,ESM22 Index,ESM22 Index,ESM22 Index,ESM22 Index
,open,high,low,close,volume,num_trds,value
2021-11-22 06:32:00-05:00,4694.0,4694.0,4694.0,4694.0,1,1,4694.0
2021-11-22 09:48:00-05:00,4708.0,4708.0,4708.0,4708.0,1,1,4708.0
2021-11-22 09:49:00-05:00,4710.0,4712.0,4710.0,4712.0,2,2,9422.0
2021-11-22 09:53:00-05:00,4715.0,4715.0,4715.0,4715.0,1,1,4715.0
2021-11-22 09:56:00-05:00,4717.0,4717.0,4717.0,4717.0,1,1,4717.0
2021-11-22 10:00:00-05:00,4720.0,4720.0,4720.0,4720.0,1,1,4720.0
2021-11-22 10:02:00-05:00,4723.0,4723.0,4723.0,4723.0,1,1,4723.0
2021-11-22 10:40:00-05:00,4722.5,4722.5,4722.5,4722.5,1,1,4722.5
2021-11-22 10:46:00-05:00,4721.5,4721.5,4721.5,4721.5,1,1,4721.5
2021-11-22 11:43:00-05:00,4709.75,4709.75,4709.75,4709.75,1,1,4709.75
2021-11-22 13:24:00-05:00,4701.0,4701.0,4701.0,4701.0,1,1,4701.0
2021-11-22 13:58:00-05:00,4696.5,4696.5,4696.5,4696.5,1,1,4696.5
2021-11-22 14:48:00-05:00,4705.75,4705.75,4705.75,4705.75,1,1,4705.75
2021-11-22 15:11:00-05:00,4713.0,4713.0,4713.0,4713.0,2,1,9426.0
2021-11-22 15:19:00-05:00,4707.75,4708.0,4707.75,4708.0,2,2,9415.75
2021-11-22 15:27:00-05:00,4705.75,4705.75,4705.75,4705.75,2,1,9411.5
2021-11-22 15:50:00-05:00,4681.0,4681.0,4681.0,4681.0,1,1,4681.0
2021-11-22 15:56:00-05:00,4669.0,4669.0,4669.0,4669.0,1,1,4669.0
