,S N22 Comdty,S N22 Comdty,S N22 Comdty,S N22 Comdty,S N22 Comdty,S N22 Comdty,S N22 Comdty
,open,high,low,close,volume,num_trds,value
2021-10-04 20:00:00-04:00,1268.5,1268.5,1267.25,1267.25,9,5,11408.25
2021-10-04 20:02:00-04:00,1268.0,1268.0,1268.0,1268.0,7,4,8876.0
2021-10-04 20:04:00-04:00,1269.0,1269.0,1269.0,1269.0,1,1,1269.0
2021-10-04 20:10:00-04:00,1268.75,1269.0,1268.75,1269.0,3,2,3806.75
2021-10-04 20:14:00-04:00,1268.75,1269.0,1268.75,1269.0,6,2,7613.75
2021-10-04 20:15:00-04:00,1268.5,1268.5,1268.5,1268.5,1,1,1268.5
2021-10-04 20:31:00-04:00,1267.0,1267.0,1267.0,1267.0,1,1,1267.0
2021-10-04 20:34:00-04:00,1266.5,1266.5,1266.5,1266.5,2,1,2533.0
2021-10-04 20:44:00-04:00,1266.5,1266.5,1266.5,1266.5,5,1,6332.5
2021-10-04 20:48:00-04:00,1266.5,1266.5,1266.5,1266.5,10,1,12665.0
2021-10-04 20:49:00-04:00,1266.5,1266.75,1266.5,1266.75,20,4,25332.5
2021-10-04 20:51:00-04:00,1267.0,1267.0,1267.0,1267.0,10,1,12670.0
2021-10-04 20:52:00-04:00,1266.75,1266.75,1266.75,1266.75,2,1,2533.5
2021-10-04 20:54:00-04:00,1266.75,1266.75,1266.75,1266.75,8,3,10134.0
2021-10-04 21:11:00-04:00,1266.75,1267.0,1266.75,1267.0,10,2,12669.25
2021-10-04 21:12:00-04:00,1266.75,1267.0,1266.75,1267.0,10,2,12669.75
2021-10-04 21:33:00-04:00,1266.25,1266.5,1266.25,1266.5,2,2,2532.75
2021-10-04 21:51:00-04:00,1266.5,1266.5,1266.5,1266.5,6,1,7599.0
2021-10-04 22:08:00-04:00,1266.5,1266.5,1266.5,1266.5,1,1,1266.5
2021-10-05 01:43:00-04:00,1266.5,1266.5,1266.5,1266.5,1,1,1266.5
2021-10-05 03:18:00-04:00,1269.0,1269.0,1269.0,1269.0,6,2,7614.0
2021-10-05 03:22:00-04:00,1269.25,1269.25,1269.25,1269.25,4,1,5077.0
2021-10-05 03:33:00-04:00,1268.25,1268.25,1268.25,1268.25,1,1,1268.25
2021-10-05 04:03:00-04:00,1268.75,1268.75,1268.75,1268.75,25,3,31718.75
2021-10-05 04:28:00-04:00,1268.75,1268.75,1268.75,1268.75,1,1,1268.75
2021-10-05 04:37:00-04:00,1269.25,1269.25,1269.25,1269.25,6,1,7615.5
2021-10-05 05:08:00-04:00,1269.5,1269.5,1269.5,1269.5,1,1,1269.5
2021-10-05 05:12:00-04:00,1270.0,1270.0,1270.0,1270.0,4,1,5080.0
2021-10-05 05:47:00-04:00,1270.5,1270.5,1270.5,1270.5,1,1,1270.5
2021-10-05 05:56:00-04:00,1269.75,1269.75,1269.75,1269.75,1,1,1269.75
2021-10-05 06:15:00-04:00,1271.25,1271.25,1271.25,1271.25,1,1,1271.25
2021-10-05 06:46:00-04:00,1270.0,1270.0,1270.0,1270.0,1,1,1270.0
2021-10-05 06:50:00-04:00,1269.75,1269.75,1269.75,1269.75,4,2,5079.0
2021-10-05 07:02:00-04:00,1269.0,1269.0,1269.0,1269.0,1,1,1269.0
2021-10-05 07:10:00-04:00,1269.75,1269.75,1269.5,1269.5,4,3,5078.5
2021-10-05 07:13:00-04:00,1269.25,1269.25,1269.25,1269.25,1,1,1269.25
2021-10-05 07:27:00-04:00,1269.5,1269.5,1269.5,1269.5,5,1,6347.5
2021-10-05 07:28:00-04:00,1269.25,1269.25,1268.75,1268.75,41,13,52026.25
2021-10-05 07:29:00-04:00,1268.25,1268.75,1268.0,1268.0,39,6,49465.25
