,CDZ1 Curncy,CDZ1 Curncy,CDZ1 Curncy,CDZ1 Curncy,CDZ1 Curncy,CDZ1 Curncy,CDZ1 Curncy
,open,high,low,close,volume,num_trds,value
2021-07-13 21:35:00-04:00,79.93,79.93,79.93,79.93,1,1,79.93
2021-07-13 21:38:00-04:00,79.93,79.93,79.93,79.93,1,1,79.93
2021-07-13 21:46:00-04:00,79.93,79.93,79.93,79.93,1,1,79.93
2021-07-13 21:54:00-04:00,79.94,79.94,79.94,79.94,1,1,79.94
2021-07-13 22:18:00-04:00,80.0,80.0,80.0,80.0,1,1,80.0
2021-07-13 22:47:00-04:00,79.975,79.975,79.975,79.975,1,1,79.975
2021-07-13 22:58:00-04:00,79.97,79.97,79.97,79.97,1,1,79.97
2021-07-13 23:26:00-04:00,79.97,79.97,79.97,79.97,1,1,79.97
2021-07-14 00:29:00-04:00,79.945,79.945,79.945,79.945,1,1,79.945
2021-07-14 00:33:00-04:00,79.935,79.935,79.935,79.935,1,1,79.935
2021-07-14 01:21:00-04:00,79.955,79.955,79.955,79.955,1,1,79.955
2021-07-14 01:44:00-04:00,79.96,79.96,79.96,79.96,2,1,159.92
2021-07-14 02:07:00-04:00,79.97,79.97,79.97,79.97,1,1,79.97
2021-07-14 02:15:00-04:00,79.96,79.96,79.96,79.96,1,1,79.96
2021-07-14 02:34:00-04:00,80.04,80.04,80.04,80.04,1,1,80.04
2021-07-14 03:11:00-04:00,79.955,79.955,79.955,79.955,1,1,79.955
2021-07-14 03:15:00-04:00,79.945,79.945,79.945,79.945,1,1,79.945
2021-07-14 05:18:00-04:00,79.865,79.865,79.865,79.865,2,1,159.73
2021-07-14 05:26:00-04:00,79.89,79.895,79.89,79.895,2,2,159.785
2021-07-14 05:27:00-04:00,79.895,79.895,79.895,79.895,1,1,79.895
2021-07-14 08:03:00-04:00,80.13,80.13,80.13,80.13,3,1,240.39
2021-07-14 08:05:00-04:00,80.175,80.175,80.175,80.175,5,3,400.875
2021-07-14 08:12:00-04:00,80.175,80.175,80.175,80.175,1,1,80.175
2021-07-14 08:31:00-04:00,80.2,80.2,80.2,80.2,2,1,160.4
2021-07-14 10:00:00-04:00,80.28,80.4,80.28,80.4,5,2,401.52
2021-07-14 10:02:00-04:00,80.04,80.04,80.04,80.04,2,2,160.08
2021-07-14 10:03:00-04:00,80.015,80.015,80.015,80.015,1,1,80.015
2021-07-14 10:06:00-04:00,79.935,79.935,79.935,79.935,1,1,79.935
2021-07-14 10:07:00-04:00,79.905,79.905,79.905,79.905,1,1,79.905
2021-07-14 10:14:00-04:00,79.975,79.975,79.975,79.975,1,1,79.975
2021-07-14 10:16:00-04:00,79.99,79.99,79.99,79.99,1,1,79.99
2021-07-14 10:20:00-04:00,80.065,80.065,80.065,80.065,1,1,80.065
2021-07-14 10:40:00-04:00,79.92,79.92,79.92,79.92,1,1,79.92
2021-07-14 10:50:00-04:00,79.995,79.995,79.995,79.995,1,1,79.995
2021-07-14 11:02:00-04:00,79.99,79.99,79.99,79.99,1,1,79.99
2021-07-14 11:15:00-04:00,79.955,79.955,79.955,79.955,1,1,79.955
2021-07-14 11:36:00-04:00,79.945,79.945,79.945,79.945,1,1,79.945
2021-07-14 11:40:00-04:00,79.93,79.93,79.93,79.93,2,1,159.86
2021-07-14 11:46:00-04:00,79.935,79.935,79.935,79.935,8,2,639.48
2021-07-14 11:48:00-04:00,79.935,79.935,79.935,79.935,4,2,319.74
2021-07-14 11:57:00-04:00,79.85,79.85,79.85,79.85,1,1,79.85
2021-07-14 12:47:00-04:00,79.92,79.92,79.92,79.92,1,1,79.92
