,S K22 Comdty,S K22 Comdty,S K22 Comdty,S K22 Comdty,S K22 Comdty,S K22 Comdty,S K22 Comdty
,open,high,low,close,volume,num_trds,value
2021-07-26 20:00:00-04:00,1360.25,1360.5,1360.25,1360.5,4,4,5441.5
2021-07-26 20:01:00-04:00,1361.75,1361.75,1361.75,1361.75,2,1,2723.5
2021-07-26 20:21:00-04:00,1358.5,1358.5,1358.5,1358.5,5,1,6792.5
2021-07-26 20:22:00-04:00,1359.0,1359.0,1359.0,1359.0,1,1,1359.0
2021-07-26 20:56:00-04:00,1358.0,1358.0,1358.0,1358.0,8,6,10864.0
2021-07-26 20:58:00-04:00,1358.25,1358.25,1358.25,1358.25,1,1,1358.25
2021-07-26 21:00:00-04:00,1358.0,1358.0,1358.0,1358.0,2,2,2716.0
2021-07-26 21:03:00-04:00,1356.0,1356.0,1355.25,1355.25,3,3,4066.5
2021-07-26 21:09:00-04:00,1358.75,1358.75,1358.75,1358.75,2,1,2717.5
2021-07-26 22:09:00-04:00,1357.25,1357.25,1357.25,1357.25,1,1,1357.25
2021-07-26 22:34:00-04:00,1357.25,1357.25,1357.25,1357.25,1,1,1357.25
2021-07-26 22:35:00-04:00,1357.0,1357.0,1357.0,1357.0,1,1,1357.0
2021-07-27 00:33:00-04:00,1357.25,1357.25,1357.25,1357.25,2,1,2714.5
2021-07-27 00:47:00-04:00,1357.0,1357.0,1357.0,1357.0,1,1,1357.0
2021-07-27 00:48:00-04:00,1357.0,1357.0,1357.0,1357.0,1,1,1357.0
2021-07-27 00:51:00-04:00,1356.75,1356.75,1356.75,1356.75,1,1,1356.75
2021-07-27 00:52:00-04:00,1356.75,1356.75,1356.75,1356.75,1,1,1356.75
2021-07-27 01:03:00-04:00,1356.0,1356.0,1356.0,1356.0,1,1,1356.0
2021-07-27 01:28:00-04:00,1357.5,1357.5,1357.5,1357.5,1,1,1357.5
2021-07-27 01:33:00-04:00,1357.75,1357.75,1357.75,1357.75,1,1,1357.75
2021-07-27 01:48:00-04:00,1358.75,1358.75,1358.75,1358.75,1,1,1358.75
2021-07-27 01:51:00-04:00,1360.25,1360.25,1360.25,1360.25,1,1,1360.25
2021-07-27 01:56:00-04:00,1360.75,1361.25,1360.75,1361.0,4,3,5444.25
2021-07-27 02:12:00-04:00,1360.5,1360.5,1360.5,1360.5,1,1,1360.5
2021-07-27 02:13:00-04:00,1359.5,1359.5,1359.5,1359.5,2,1,2719.0
2021-07-27 02:29:00-04:00,1358.0,1358.0,1358.0,1358.0,1,1,1358.0
2021-07-27 02:41:00-04:00,1358.0,1358.0,1358.0,1358.0,1,1,1358.0
2021-07-27 03:09:00-04:00,1356.25,1356.25,1356.25,1356.25,1,1,1356.25
2021-07-27 03:13:00-04:00,1354.75,1354.75,1354.75,1354.75,1,1,1354.75
2021-07-27 03:17:00-04:00,1354.25,1354.25,1354.25,1354.25,1,1,1354.25
2021-07-27 03:18:00-04:00,1354.5,1354.5,1354.5,1354.5,1,1,1354.5
2021-07-27 03:21:00-04:00,1354.0,1354.0,1354.0,1354.0,1,1,1354.0
2021-07-27 03:26:00-04:00,1353.25,1353.25,1353.25,1353.25,3,1,4059.75
2021-07-27 03:30:00-04:00,1352.25,1352.25,1352.25,1352.25,4,4,5409.0
2021-07-27 03:38:00-04:00,1355.25,1355.25,1355.25,1355.25,2,1,2710.5
2021-07-27 03:49:00-04:00,1355.75,1355.75,1355.75,1355.75,1,1,1355.75
2021-07-27 03:53:00-04:00,1355.25,1355.25,1355.25,1355.25,1,1,1355.25
2021-07-27 04:24:00-04:00,1359.5,1359.5,1359.5,1359.5,2,1,2719.0
2021-07-27 04:25:00-04:00,1360.25,1360.25,1360.25,1360.25,2,2,2720.5
2021-07-27 04:28:00-04:00,1359.0,1359.0,1359.0,1359.0,1,1,1359.0
2021-07-27 04:33:00-04:00,1360.25,1360.25,1360.25,1360.25,1,1,1360.25
2021-07-27 04:34:00-04:00,1361.5,1361.5,1361.5,1361.5,2,1,2723.0
2021-07-27 04:35:00-04:00,1361.5,1361.5,1361.5,1361.5,1,1,1361.5
2021-07-27 04:36:00-04:00,1361.25,1361.25,1361.25,1361.25,1,1,1361.25
2021-07-27 04:37:00-04:00,1360.5,1360.5,1360.5,1360.5,1,1,1360.5
2021-07-27 04:45:00-04:00,1361.0,1361.0,1361.0,1361.0,3,1,4083.0
2021-07-27 04:49:00-04:00,1361.0,1361.0,1361.0,1361.0,1,1,1361.0
2021-07-27 04:52:00-04:00,1361.25,1361.5,1361.25,1361.5,4,2,5445.25
2021-07-27 04:53:00-04:00,1361.25,1361.25,1361.25,1361.25,1,1,1361.25
2021-07-27 05:03:00-04:00,1361.5,1361.5,1361.5,1361.5,1,1,1361.5
2021-07-27 05:06:00-04:00,1360.75,1360.75,1360.75,1360.75,1,1,1360.75
2021-07-27 05:25:00-04:00,1360.5,1360.5,1360.5,1360.5,1,1,1360.5
2021-07-27 05:30:00-04:00,1360.0,1360.0,1360.0,1360.0,1,1,1360.0
2021-07-27 05:38:00-04:00,1361.5,1361.5,1361.5,1361.5,1,1,1361.5
2021-07-27 05:43:00-04:00,1361.75,1361.75,1361.75,1361.75,1,1,1361.75
2021-07-27 05:47:00-04:00,1363.5,1364.5,1363.5,1364.5,8,8,10912.75
2021-07-27 05:48:00-04:00,1364.25,1364.25,1364.25,1364.25,1,1,1364.25
2021-07-27 05:49:00-04:00,1364.5,1364.5,1364.5,1364.5,1,1,1364.5
2021-07-27 05:50:00-04:00,1364.75,1365.75,1364.75,1365.75,4,4,5460.75
2021-07-27 05:53:00-04:00,1366.25,1366.25,1366.25,1366.25,1,1,1366.25
2021-07-27 05:54:00-04:00,1365.25,1365.25,1365.25,1365.25,1,1,1365.25
2021-07-27 05:55:00-04:00,1365.25,1365.25,1365.25,1365.25,1,1,1365.25
2021-07-27 05:59:00-04:00,1364.5,1364.5,1364.0,1364.0,2,2,2728.5
2021-07-27 06:01:00-04:00,1363.5,1363.5,1363.5,1363.5,1,1,1363.5
2021-07-27 06:03:00-04:00,1363.25,1363.25,1363.25,1363.25,1,1,1363.25
2021-07-27 06:07:00-04:00,1362.75,1362.75,1362.5,1362.5,5,2,6812.75
2021-07-27 06:08:00-04:00,1362.5,1362.5,1362.0,1362.0,10,4,13622.5
2021-07-27 06:12:00-04:00,1363.0,1363.0,1362.75,1362.75,10,4,13628.25
2021-07-27 06:13:00-04:00,1363.25,1363.25,1363.25,1363.25,1,1,1363.25
2021-07-27 06:14:00-04:00,1363.0,1363.0,1363.0,1363.0,1,1,1363.0
2021-07-27 06:16:00-04:00,1364.25,1364.25,1364.25,1364.25,1,1,1364.25
2021-07-27 06:19:00-04:00,1364.5,1364.5,1364.5,1364.5,1,1,1364.5
2021-07-27 06:25:00-04:00,1364.25,1364.25,1364.25,1364.25,1,1,1364.25
2021-07-27 07:00:00-04:00,1362.0,1362.0,1362.0,1362.0,1,1,1362.0
2021-07-27 07:04:00-04:00,1361.0,1361.0,1361.0,1361.0,2,1,2722.0
2021-07-27 07:05:00-04:00,1362.75,1362.75,1362.75,1362.75,1,1,1362.75
2021-07-27 07:10:00-04:00,1364.0,1364.0,1364.0,1364.0,1,1,1364.0
2021-07-27 07:11:00-04:00,1364.25,1364.25,1364.25,1364.25,1,1,1364.25
