,S Q1 Comdty,S Q1 Comdty,S Q1 Comdty,S Q1 Comdty,S Q1 Comdty,S Q1 Comdty,S Q1 Comdty
,open,high,low,close,volume,num_trds,value
2021-07-26 20:00:00-04:00,1419.25,1425.0,1419.25,1424.25,101,51,143595.75
2021-07-26 20:01:00-04:00,1424.5,1427.0,1424.5,1426.75,45,28,64164.0
2021-07-26 20:02:00-04:00,1425.75,1425.75,1424.5,1424.5,9,5,12827.75
2021-07-26 20:03:00-04:00,1423.75,1424.0,1423.75,1424.0,3,3,4271.5
2021-07-26 20:04:00-04:00,1423.25,1426.0,1423.25,1426.0,6,5,8547.25
2021-07-26 20:05:00-04:00,1425.0,1425.0,1425.0,1425.0,1,1,1425.0
2021-07-26 20:06:00-04:00,1425.0,1425.0,1424.5,1424.5,2,2,2849.5
2021-07-26 20:07:00-04:00,1424.5,1425.0,1424.5,1424.5,8,4,11397.25
2021-07-26 20:08:00-04:00,1423.75,1424.25,1423.75,1424.25,11,5,15663.75
2021-07-26 20:09:00-04:00,1424.0,1424.0,1423.5,1423.5,5,3,7118.5
2021-07-26 20:10:00-04:00,1423.5,1424.25,1423.5,1424.25,4,3,5695.5
2021-07-26 20:11:00-04:00,1424.75,1424.75,1424.75,1424.75,3,2,4274.25
2021-07-26 20:12:00-04:00,1425.0,1425.0,1424.5,1424.5,5,2,7124.5
2021-07-26 20:13:00-04:00,1424.0,1424.0,1424.0,1424.0,2,1,2848.0
2021-07-26 20:14:00-04:00,1423.75,1423.75,1423.75,1423.75,2,1,2847.5
2021-07-26 20:15:00-04:00,1423.5,1423.5,1423.5,1423.5,1,1,1423.5
2021-07-26 20:16:00-04:00,1423.5,1423.5,1423.5,1423.5,1,1,1423.5
2021-07-26 20:19:00-04:00,1423.0,1423.0,1422.75,1422.75,3,3,4268.75
2021-07-26 20:21:00-04:00,1423.75,1423.75,1423.75,1423.75,2,1,2847.5
2021-07-26 20:22:00-04:00,1423.75,1424.25,1423.75,1424.0,8,5,11392.75
2021-07-26 20:23:00-04:00,1424.5,1424.5,1424.5,1424.5,3,1,4273.5
2021-07-26 20:24:00-04:00,1425.0,1425.0,1424.75,1424.75,10,4,14248.75
2021-07-26 20:25:00-04:00,1424.75,1424.75,1424.25,1424.5,7,4,9970.5
2021-07-26 20:26:00-04:00,1424.25,1424.25,1424.25,1424.25,1,1,1424.25
2021-07-26 20:29:00-04:00,1424.0,1424.0,1424.0,1424.0,4,2,5696.0
2021-07-26 20:30:00-04:00,1424.5,1424.5,1424.5,1424.5,1,1,1424.5
2021-07-26 20:31:00-04:00,1424.5,1424.5,1424.25,1424.25,8,6,11394.5
2021-07-26 20:32:00-04:00,1424.5,1424.5,1424.5,1424.5,1,1,1424.5
2021-07-26 20:33:00-04:00,1424.25,1424.25,1424.25,1424.25,1,1,1424.25
2021-07-26 20:35:00-04:00,1423.75,1423.75,1423.75,1423.75,1,1,1423.75
2021-07-26 20:36:00-04:00,1424.25,1424.25,1424.25,1424.25,1,1,1424.25
2021-07-26 20:37:00-04:00,1424.0,1424.0,1424.0,1424.0,1,1,1424.0
2021-07-26 20:42:00-04:00,1423.75,1423.75,1423.75,1423.75,1,1,1423.75
2021-07-26 20:45:00-04:00,1423.75,1423.75,1423.75,1423.75,1,1,1423.75
2021-07-26 20:53:00-04:00,1423.0,1423.0,1423.0,1423.0,3,2,4269.0
2021-07-26 20:54:00-04:00,1422.75,1422.75,1422.75,1422.75,1,1,1422.75
2021-07-26 20:55:00-04:00,1422.75,1422.75,1422.75,1422.75,1,1,1422.75
2021-07-26 20:56:00-04:00,1422.75,1422.75,1422.75,1422.75,1,1,1422.75
2021-07-26 20:57:00-04:00,1422.75,1422.75,1422.75,1422.75,2,2,2845.5
2021-07-26 21:00:00-04:00,1423.0,1423.0,1422.0,1422.0,10,8,14224.25
2021-07-26 21:01:00-04:00,1422.25,1422.25,1422.25,1422.25,3,2,4266.75
2021-07-26 21:02:00-04:00,1422.25,1422.25,1421.25,1421.25,2,2,2843.5
2021-07-26 21:03:00-04:00,1421.0,1421.0,1419.5,1419.75,8,6,11360.25
2021-07-26 21:04:00-04:00,1420.0,1420.0,1420.0,1420.0,1,1,1420.0
2021-07-26 21:05:00-04:00,1421.0,1421.0,1421.0,1421.0,1,1,1421.0
2021-07-26 21:06:00-04:00,1422.25,1422.5,1422.25,1422.25,6,3,8534.5
2021-07-26 21:09:00-04:00,1423.5,1423.75,1423.5,1423.75,2,2,2847.25
