,S U1 Comdty,S U1 Comdty,S U1 Comdty,S U1 Comdty,S U1 Comdty,S U1 Comdty,S U1 Comdty
,open,high,low,close,volume,num_trds,value
2021-08-09 20:00:00-04:00,1337.0,1340.0,1337.0,1340.0,39,18,52187.5
2021-08-09 20:01:00-04:00,1339.5,1339.5,1338.5,1339.5,10,10,13390.25
2021-08-09 20:02:00-04:00,1340.0,1340.75,1339.25,1339.25,38,21,50919.5
2021-08-09 20:03:00-04:00,1338.75,1339.25,1338.75,1339.25,3,3,4016.75
2021-08-09 20:04:00-04:00,1340.25,1340.25,1339.0,1339.0,4,4,5358.5
2021-08-09 20:05:00-04:00,1339.0,1339.25,1338.75,1338.75,7,6,9373.0
2021-08-09 20:06:00-04:00,1338.25,1338.5,1338.25,1338.5,8,3,10707.5
2021-08-09 20:07:00-04:00,1338.0,1338.0,1338.0,1338.0,1,1,1338.0
2021-08-09 20:08:00-04:00,1338.25,1338.25,1338.0,1338.0,6,2,8029.0
2021-08-09 20:09:00-04:00,1338.0,1338.0,1337.75,1337.75,2,2,2675.75
2021-08-09 20:12:00-04:00,1337.75,1338.25,1337.75,1338.0,4,4,5352.25
2021-08-09 20:13:00-04:00,1338.25,1338.5,1338.25,1338.5,3,2,4015.25
2021-08-09 20:14:00-04:00,1338.25,1338.25,1338.25,1338.25,1,1,1338.25
2021-08-09 20:15:00-04:00,1339.0,1339.0,1339.0,1339.0,2,1,2678.0
2021-08-09 20:16:00-04:00,1339.75,1340.0,1339.75,1340.0,4,4,5359.5
2021-08-09 20:17:00-04:00,1340.0,1340.0,1340.0,1340.0,1,1,1340.0
2021-08-09 20:19:00-04:00,1340.0,1340.0,1340.0,1340.0,1,1,1340.0
2021-08-09 20:20:00-04:00,1340.5,1341.0,1340.25,1341.0,5,4,6702.75
2021-08-09 20:21:00-04:00,1341.25,1342.25,1341.25,1342.25,12,8,16104.5
2021-08-09 20:22:00-04:00,1342.5,1342.5,1341.75,1342.25,9,7,12078.75
2021-08-09 20:24:00-04:00,1342.0,1342.0,1342.0,1342.0,1,1,1342.0
2021-08-09 20:25:00-04:00,1341.5,1341.5,1341.25,1341.25,4,3,5365.75
2021-08-09 20:31:00-04:00,1340.25,1341.25,1340.25,1341.25,3,3,4021.75
2021-08-09 20:33:00-04:00,1340.75,1340.75,1340.75,1340.75,1,1,1340.75
2021-08-09 20:40:00-04:00,1340.75,1340.75,1340.75,1340.75,1,1,1340.75
2021-08-09 20:44:00-04:00,1340.5,1340.5,1340.5,1340.5,1,1,1340.5
2021-08-09 20:47:00-04:00,1340.75,1340.75,1340.75,1340.75,1,1,1340.75
2021-08-09 20:49:00-04:00,1341.75,1341.75,1341.75,1341.75,1,1,1341.75
2021-08-09 20:52:00-04:00,1341.75,1341.75,1341.75,1341.75,1,1,1341.75
2021-08-09 20:55:00-04:00,1342.25,1342.5,1342.25,1342.25,3,3,4027.0
2021-08-09 20:56:00-04:00,1342.25,1342.25,1342.25,1342.25,2,1,2684.5
2021-08-09 20:57:00-04:00,1343.0,1343.0,1343.0,1343.0,1,1,1343.0
2021-08-09 20:58:00-04:00,1344.0,1344.0,1344.0,1344.0,1,1,1344.0
