,CDU1 Curncy,CDU1 Curncy,CDU1 Curncy,CDU1 Curncy,CDU1 Curncy,CDU1 Curncy,CDU1 Curncy
,open,high,low,close,volume,num_trds,value
2021-05-20 18:10:00-04:00,82.935,82.935,82.935,82.935,1,1,82.935
2021-05-20 18:57:00-04:00,82.885,82.885,82.885,82.885,5,1,414.425
2021-05-20 19:00:00-04:00,82.87,82.87,82.87,82.87,5,1,414.35
2021-05-20 19:01:00-04:00,82.87,82.87,82.87,82.87,5,1,414.35
2021-05-20 20:21:00-04:00,82.905,82.91,82.905,82.91,4,2,331.63
2021-05-20 21:36:00-04:00,82.855,82.855,82.855,82.855,1,1,82.855
2021-05-20 22:24:00-04:00,82.77,82.77,82.77,82.77,1,1,82.77
2021-05-20 22:33:00-04:00,82.77,82.77,82.77,82.77,2,2,165.54
2021-05-21 01:59:00-04:00,82.82,82.82,82.815,82.815,2,2,165.635
2021-05-21 02:00:00-04:00,82.81,82.81,82.81,82.81,1,1,82.81
2021-05-21 02:03:00-04:00,82.825,82.825,82.825,82.825,1,1,82.825
2021-05-21 02:07:00-04:00,82.835,82.835,82.835,82.835,1,1,82.835
2021-05-21 02:19:00-04:00,82.83,82.83,82.83,82.83,1,1,82.83
2021-05-21 02:24:00-04:00,82.84,82.84,82.84,82.84,1,1,82.84
2021-05-21 02:25:00-04:00,82.825,82.825,82.825,82.825,1,1,82.825
2021-05-21 02:27:00-04:00,82.82,82.82,82.82,82.82,1,1,82.82
2021-05-21 02:41:00-04:00,82.76,82.76,82.76,82.76,5,1,413.8
2021-05-21 02:50:00-04:00,82.795,82.795,82.795,82.795,1,1,82.795
2021-05-21 03:00:00-04:00,82.755,82.755,82.755,82.755,1,1,82.755
2021-05-21 03:02:00-04:00,82.755,82.755,82.755,82.755,1,1,82.755
2021-05-21 04:09:00-04:00,82.72,82.72,82.72,82.72,1,1,82.72
2021-05-21 04:16:00-04:00,82.715,82.72,82.715,82.72,2,2,165.435
2021-05-21 04:19:00-04:00,82.725,82.725,82.725,82.725,1,1,82.725
2021-05-21 04:21:00-04:00,82.735,82.735,82.735,82.735,1,1,82.735
2021-05-21 04:27:00-04:00,82.74,82.74,82.74,82.74,1,1,82.74
2021-05-21 04:31:00-04:00,82.74,82.74,82.74,82.74,1,1,82.74
2021-05-21 05:16:00-04:00,82.9,82.9,82.895,82.895,4,2,331.59
2021-05-21 05:17:00-04:00,82.89,82.89,82.89,82.89,1,1,82.89
2021-05-21 05:18:00-04:00,82.885,82.885,82.885,82.885,1,1,82.885
2021-05-21 05:32:00-04:00,82.925,82.925,82.925,82.925,2,2,165.85
2021-05-21 05:33:00-04:00,82.92,82.92,82.92,82.92,1,1,82.92
2021-05-21 05:38:00-04:00,82.94,82.94,82.94,82.94,1,1,82.94
2021-05-21 05:51:00-04:00,82.98,82.98,82.98,82.98,1,1,82.98
2021-05-21 05:54:00-04:00,82.97,82.97,82.97,82.97,1,1,82.97
2021-05-21 06:03:00-04:00,83.0,83.005,83.0,83.005,2,2,166.005
2021-05-21 06:49:00-04:00,83.02,83.03,83.02,83.03,6,3,498.14
2021-05-21 06:55:00-04:00,83.03,83.03,83.03,83.03,1,1,83.03
2021-05-21 07:01:00-04:00,83.03,83.03,83.03,83.03,1,1,83.03
2021-05-21 07:08:00-04:00,83.045,83.055,83.045,83.055,3,3,249.155
2021-05-21 07:09:00-04:00,83.075,83.075,83.07,83.07,3,2,249.22
2021-05-21 07:13:00-04:00,83.08,83.08,83.08,83.08,1,1,83.08
2021-05-21 07:14:00-04:00,83.08,83.09,83.08,83.09,4,3,332.335
2021-05-21 07:20:00-04:00,83.12,83.12,83.115,83.115,3,3,249.355
2021-05-21 08:01:00-04:00,83.025,83.025,83.025,83.025,1,1,83.025
2021-05-21 08:10:00-04:00,82.99,82.99,82.99,82.99,1,1,82.99
2021-05-21 08:12:00-04:00,82.995,82.995,82.995,82.995,2,2,165.99
2021-05-21 08:24:00-04:00,83.03,83.03,83.03,83.03,1,1,83.03
2021-05-21 08:31:00-04:00,83.025,83.025,83.025,83.025,2,1,166.05
2021-05-21 08:39:00-04:00,83.045,83.045,83.045,83.045,1,1,83.045
2021-05-21 08:43:00-04:00,83.055,83.055,83.055,83.055,1,1,83.055
2021-05-21 08:54:00-04:00,83.105,83.11,83.105,83.11,12,5,997.315
2021-05-21 08:55:00-04:00,83.11,83.11,83.11,83.11,4,1,332.44
2021-05-21 08:59:00-04:00,83.1,83.115,83.1,83.115,2,2,166.215
2021-05-21 09:14:00-04:00,83.07,83.07,83.07,83.07,1,1,83.07
2021-05-21 09:15:00-04:00,83.07,83.07,83.07,83.07,1,1,83.07
2021-05-21 09:35:00-04:00,83.035,83.035,83.035,83.035,1,1,83.035
2021-05-21 09:40:00-04:00,83.03,83.03,83.03,83.03,1,1,83.03
2021-05-21 09:46:00-04:00,83.0,83.0,83.0,83.0,1,1,83.0
2021-05-21 09:50:00-04:00,82.965,82.965,82.965,82.965,5,1,414.825
2021-05-21 09:52:00-04:00,83.02,83.02,83.02,83.02,1,1,83.02
2021-05-21 10:03:00-04:00,82.9,82.9,82.9,82.9,2,1,165.8
2021-05-21 10:07:00-04:00,82.92,82.92,82.92,82.92,1,1,82.92
2021-05-21 10:50:00-04:00,82.92,82.935,82.92,82.935,3,3,248.775
2021-05-21 11:05:00-04:00,82.98,82.98,82.98,82.98,1,1,82.98
2021-05-21 11:07:00-04:00,82.965,82.965,82.965,82.965,1,1,82.965
2021-05-21 12:26:00-04:00,82.84,82.84,82.84,82.84,1,1,82.84
2021-05-21 12:31:00-04:00,82.82,82.82,82.82,82.82,1,1,82.82
2021-05-21 12:33:00-04:00,82.8,82.8,82.8,82.8,1,1,82.8
2021-05-21 12:34:00-04:00,82.795,82.795,82.795,82.795,1,1,82.795
2021-05-21 12:50:00-04:00,82.76,82.76,82.75,82.75,2,2,165.51
2021-05-21 13:14:00-04:00,82.7,82.7,82.7,82.7,1,1,82.7
2021-05-21 13:15:00-04:00,82.695,82.7,82.695,82.7,2,2,165.395
2021-05-21 13:21:00-04:00,82.72,82.72,82.72,82.72,1,1,82.72
2021-05-21 14:50:00-04:00,82.865,82.865,82.86,82.86,5,3,414.315
2021-05-21 14:53:00-04:00,82.855,82.855,82.855,82.855,1,1,82.855
2021-05-21 15:19:00-04:00,82.935,82.935,82.935,82.935,1,1,82.935
