,S K22 Comdty,S K22 Comdty,S K22 Comdty,S K22 Comdty,S K22 Comdty,S K22 Comdty,S K22 Comdty
,open,high,low,close,volume,num_trds,value
2021-06-16 20:03:00-04:00,1322.0,1322.0,1322.0,1322.0,1,1,1322.0
2021-06-16 20:05:00-04:00,1319.75,1319.75,1319.75,1319.75,1,1,1319.75
2021-06-16 20:08:00-04:00,1317.25,1317.25,1315.5,1316.5,11,9,14479.75
2021-06-16 20:09:00-04:00,1316.25,1316.25,1315.5,1315.5,3,3,3947.25
2021-06-16 20:10:00-04:00,1315.5,1315.5,1314.25,1314.5,5,4,6573.25
2021-06-16 20:11:00-04:00,1315.0,1315.0,1314.0,1314.0,2,2,2629.0
2021-06-16 20:12:00-04:00,1313.0,1313.25,1312.5,1312.5,6,6,7877.75
2021-06-16 20:13:00-04:00,1314.0,1314.25,1314.0,1314.25,3,3,3942.25
2021-06-16 20:14:00-04:00,1316.25,1316.25,1316.25,1316.25,1,1,1316.25
2021-06-16 20:16:00-04:00,1314.5,1314.5,1314.5,1314.5,1,1,1314.5
2021-06-16 20:20:00-04:00,1313.75,1313.75,1313.75,1313.75,4,4,5255.0
2021-06-16 20:21:00-04:00,1313.5,1313.5,1313.0,1313.0,7,7,9192.5
2021-06-16 20:26:00-04:00,1314.25,1314.25,1314.25,1314.25,1,1,1314.25
2021-06-16 21:18:00-04:00,1315.75,1315.75,1315.75,1315.75,1,1,1315.75
2021-06-16 21:19:00-04:00,1316.75,1316.75,1316.75,1316.75,1,1,1316.75
2021-06-16 21:26:00-04:00,1318.0,1318.0,1318.0,1318.0,1,1,1318.0
2021-06-16 21:32:00-04:00,1318.25,1318.25,1318.25,1318.25,1,1,1318.25
2021-06-16 21:33:00-04:00,1319.0,1319.0,1319.0,1319.0,1,1,1319.0
2021-06-16 23:41:00-04:00,1318.0,1318.25,1318.0,1318.25,2,2,2636.25
2021-06-16 23:42:00-04:00,1318.5,1318.5,1318.25,1318.25,2,2,2636.75
2021-06-17 00:09:00-04:00,1319.5,1320.5,1319.5,1320.5,2,2,2640.0
2021-06-17 00:30:00-04:00,1320.0,1320.0,1320.0,1320.0,3,3,3960.0
2021-06-17 00:33:00-04:00,1320.25,1320.25,1320.25,1320.25,1,1,1320.25
2021-06-17 00:58:00-04:00,1321.25,1321.25,1321.25,1321.25,1,1,1321.25
2021-06-17 01:02:00-04:00,1321.5,1321.5,1321.0,1321.0,2,2,2642.5
2021-06-17 01:06:00-04:00,1320.75,1320.75,1320.75,1320.75,1,1,1320.75
2021-06-17 01:10:00-04:00,1321.5,1321.5,1321.5,1321.5,1,1,1321.5
2021-06-17 01:26:00-04:00,1320.75,1320.75,1320.75,1320.75,1,1,1320.75
