,ESH22 Index,ESH22 Index,ESH22 Index,ESH22 Index,ESH22 Index,ESH22 Index,ESH22 Index
,open,high,low,close,volume,num_trds,value
2021-09-21 18:00:00-04:00,4330.0,4330.0,4330.0,4330.0,2,1,8660.0
2021-09-21 18:07:00-04:00,4331.25,4331.25,4331.25,4331.25,1,1,4331.25
2021-09-21 18:16:00-04:00,4329.25,4329.25,4329.0,4329.0,3,2,12987.25
2021-09-21 18:19:00-04:00,4329.25,4329.25,4329.25,4329.25,1,1,4329.25
2021-09-21 18:20:00-04:00,4327.25,4327.25,4327.0,4327.0,3,2,12981.25
2021-09-21 18:22:00-04:00,4325.75,4325.75,4325.75,4325.75,2,1,8651.5
2021-09-21 18:34:00-04:00,4329.0,4329.0,4329.0,4329.0,1,1,4329.0
2021-09-21 19:02:00-04:00,4325.5,4325.5,4325.5,4325.5,2,1,8651.0
2021-09-21 19:50:00-04:00,4324.25,4324.25,4324.25,4324.25,2,2,8648.5
2021-09-21 19:55:00-04:00,4324.5,4324.5,4324.5,4324.5,2,1,8649.0
2021-09-21 20:00:00-04:00,4321.0,4321.0,4320.0,4320.0,4,2,17281.0
2021-09-21 20:01:00-04:00,4319.0,4319.0,4319.0,4319.0,1,1,4319.0
2021-09-21 20:08:00-04:00,4318.0,4318.0,4316.0,4316.0,3,3,12951.0
2021-09-21 20:09:00-04:00,4316.0,4316.0,4316.0,4316.0,1,1,4316.0
2021-09-21 20:10:00-04:00,4315.0,4315.0,4315.0,4315.0,1,1,4315.0
2021-09-21 20:11:00-04:00,4314.0,4314.0,4314.0,4314.0,1,1,4314.0
2021-09-21 20:24:00-04:00,4320.75,4320.75,4320.75,4320.75,1,1,4320.75
2021-09-21 20:26:00-04:00,4322.5,4322.5,4322.5,4322.5,1,1,4322.5
2021-09-21 20:36:00-04:00,4322.25,4322.25,4322.25,4322.25,4,1,17289.0
2021-09-21 20:38:00-04:00,4322.0,4322.0,4322.0,4322.0,1,1,4322.0
2021-09-21 21:05:00-04:00,4317.25,4317.25,4317.25,4317.25,1,1,4317.25
2021-09-21 21:08:00-04:00,4324.5,4327.0,4324.5,4327.0,2,2,8651.5
2021-09-21 21:09:00-04:00,4332.0,4332.0,4331.5,4331.5,3,2,12995.5
2021-09-21 21:10:00-04:00,4331.25,4336.75,4331.25,4334.5,14,6,60685.25
2021-09-21 21:12:00-04:00,4337.0,4340.0,4337.0,4340.0,8,4,34708.5
2021-09-21 21:13:00-04:00,4336.75,4337.0,4336.75,4337.0,4,2,17347.5
2021-09-21 21:14:00-04:00,4339.25,4340.0,4339.25,4340.0,6,3,26038.75
2021-09-21 21:15:00-04:00,4341.5,4345.75,4341.5,4345.75,2,2,8687.25
2021-09-21 21:17:00-04:00,4343.75,4343.75,4343.25,4343.25,4,2,17373.5
2021-09-21 21:18:00-04:00,4344.0,4344.0,4344.0,4344.0,2,1,8688.0
2021-09-21 21:19:00-04:00,4342.75,4342.75,4342.75,4342.75,3,1,13028.25
2021-09-21 21:20:00-04:00,4340.0,4341.0,4340.0,4341.0,4,2,17362.0
2021-09-21 21:21:00-04:00,4343.25,4344.75,4342.75,4342.75,7,4,30405.75
2021-09-21 21:38:00-04:00,4348.25,4348.25,4348.25,4348.25,2,1,8696.5
2021-09-21 21:42:00-04:00,4345.25,4345.25,4345.25,4345.25,2,1,8690.5
2021-09-21 22:01:00-04:00,4343.75,4343.75,4343.75,4343.75,2,1,8687.5
2021-09-21 22:02:00-04:00,4340.5,4340.5,4339.0,4339.0,5,3,21697.0
2021-09-21 22:04:00-04:00,4336.5,4336.5,4336.5,4336.5,1,1,4336.5
2021-09-21 22:05:00-04:00,4335.5,4335.5,4335.5,4335.5,1,1,4335.5
2021-09-21 22:10:00-04:00,4334.25,4334.25,4334.25,4334.25,2,1,8668.5
2021-09-21 22:11:00-04:00,4333.25,4333.25,4333.25,4333.25,2,1,8666.5
2021-09-21 22:12:00-04:00,4336.75,4336.75,4336.75,4336.75,2,1,8673.5
2021-09-21 22:15:00-04:00,4337.25,4337.25,4337.25,4337.25,1,1,4337.25
2021-09-21 22:18:00-04:00,4338.25,4338.25,4338.0,4338.0,4,2,17352.5
2021-09-21 22:32:00-04:00,4336.25,4336.25,4336.25,4336.25,2,1,8672.5
2021-09-21 22:38:00-04:00,4335.75,4335.75,4335.75,4335.75,2,1,8671.5
2021-09-21 22:45:00-04:00,4337.75,4337.75,4337.75,4337.75,1,1,4337.75
2021-09-21 23:01:00-04:00,4342.75,4342.75,4342.75,4342.75,2,1,8685.5
2021-09-21 23:04:00-04:00,4342.5,4342.5,4342.5,4342.5,2,1,8685.0
2021-09-21 23:45:00-04:00,4340.5,4340.5,4340.5,4340.5,1,1,4340.5
2021-09-22 00:30:00-04:00,4341.0,4341.0,4341.0,4341.0,2,2,8682.0
2021-09-22 00:31:00-04:00,4340.75,4340.75,4340.75,4340.75,3,1,13022.25
2021-09-22 00:37:00-04:00,4340.0,4340.0,4340.0,4340.0,1,1,4340.0
2021-09-22 00:39:00-04:00,4339.75,4339.75,4339.75,4339.75,1,1,4339.75
2021-09-22 00:46:00-04:00,4340.75,4340.75,4340.75,4340.75,1,1,4340.75
2021-09-22 00:48:00-04:00,4342.0,4342.0,4342.0,4342.0,1,1,4342.0
2021-09-22 00:49:00-04:00,4343.25,4343.25,4343.25,4343.25,1,1,4343.25
2021-09-22 01:04:00-04:00,4348.25,4348.25,4348.25,4348.25,1,1,4348.25
2021-09-22 01:09:00-04:00,4346.5,4346.75,4346.5,4346.75,4,2,17386.5
2021-09-22 01:20:00-04:00,4352.5,4352.5,4352.5,4352.5,1,1,4352.5
2021-09-22 01:31:00-04:00,4350.25,4350.25,4350.25,4350.25,1,1,4350.25
2021-09-22 01:36:00-04:00,4350.0,4350.0,4349.75,4349.75,3,3,13049.5
2021-09-22 01:37:00-04:00,4349.25,4349.25,4349.25,4349.25,1,1,4349.25
2021-09-22 01:43:00-04:00,4349.0,4349.0,4349.0,4349.0,1,1,4349.0
2021-09-22 01:46:00-04:00,4350.5,4350.5,4350.5,4350.5,2,1,8701.0
2021-09-22 02:01:00-04:00,4353.0,4353.0,4353.0,4353.0,1,1,4353.0
2021-09-22 02:07:00-04:00,4350.25,4350.25,4350.25,4350.25,4,2,17401.0
2021-09-22 02:08:00-04:00,4351.0,4351.0,4351.0,4351.0,2,1,8702.0
2021-09-22 02:09:00-04:00,4351.5,4351.5,4351.5,4351.5,1,1,4351.5
2021-09-22 02:21:00-04:00,4356.5,4356.5,4356.5,4356.5,1,1,4356.5
2021-09-22 02:27:00-04:00,4357.25,4357.25,4357.25,4357.25,2,1,8714.5
2021-09-22 02:30:00-04:00,4356.0,4356.0,4356.0,4356.0,2,1,8712.0
2021-09-22 02:34:00-04:00,4360.0,4360.0,4360.0,4360.0,1,1,4360.0
2021-09-22 02:49:00-04:00,4361.25,4361.25,4361.25,4361.25,1,1,4361.25
2021-09-22 02:50:00-04:00,4361.0,4361.0,4361.0,4361.0,1,1,4361.0
2021-09-22 02:56:00-04:00,4360.25,4360.25,4360.25,4360.25,1,1,4360.25
2021-09-22 03:01:00-04:00,4361.25,4362.25,4360.25,4361.25,12,7,52330.0
2021-09-22 03:03:00-04:00,4361.5,4361.5,4361.5,4361.5,2,1,8723.0
2021-09-22 03:05:00-04:00,4363.0,4363.0,4363.0,4363.0,1,1,4363.0
2021-09-22 03:25:00-04:00,4361.75,4361.75,4361.75,4361.75,2,1,8723.5
2021-09-22 03:35:00-04:00,4359.75,4359.75,4359.0,4359.0,11,6,47954.0
2021-09-22 03:51:00-04:00,4351.75,4351.75,4351.0,4351.0,2,2,8702.75
2021-09-22 03:55:00-04:00,4350.5,4351.0,4350.5,4351.0,2,2,8701.5
2021-09-22 04:00:00-04:00,4350.0,4350.0,4350.0,4350.0,1,1,4350.0
2021-09-22 04:07:00-04:00,4351.25,4351.25,4351.25,4351.25,1,1,4351.25
