,ESM22 Index,ESM22 Index,ESM22 Index,ESM22 Index,ESM22 Index,ESM22 Index,ESM22 Index
,open,high,low,close,volume,num_trds,value
2021-09-21 22:41:00-04:00,4330.5,4330.5,4330.5,4330.5,1,1,4330.5
2021-09-22 04:51:00-04:00,4347.25,4347.25,4347.25,4347.25,1,1,4347.25
2021-09-22 11:52:00-04:00,4374.0,4374.0,4374.0,4374.0,5,1,21870.0
2021-09-22 11:55:00-04:00,4376.0,4376.0,4376.0,4376.0,1,1,4376.0
2021-09-22 12:13:00-04:00,4376.0,4376.0,4376.0,4376.0,1,1,4376.0
2021-09-22 12:41:00-04:00,4376.75,4376.75,4376.75,4376.75,1,1,4376.75
2021-09-22 13:12:00-04:00,4368.75,4368.75,4368.75,4368.75,1,1,4368.75
2021-09-22 14:00:00-04:00,4370.0,4370.0,4370.0,4370.0,3,1,13110.0
2021-09-22 14:04:00-04:00,4380.0,4380.0,4380.0,4380.0,1,1,4380.0
