,ESM1 Index,ESM1 Index,ESM1 Index,ESM1 Index,ESM1 Index,ESM1 Index,ESM1 Index
,open,high,low,close,volume,num_trds,value
2021-06-09 18:00:00-04:00,4222.25,4223.75,4221.75,4223.0,655,240,2766022.25
2021-06-09 18:01:00-04:00,4223.0,4223.5,4223.0,4223.5,131,57,553240.25
2021-06-09 18:02:00-04:00,4223.5,4223.5,4223.0,4223.25,114,53,481446.0
2021-06-09 18:03:00-04:00,4223.0,4223.25,4223.0,4223.0,72,35,304061.0
2021-06-09 18:04:00-04:00,4223.0,4223.75,4223.0,4223.5,152,54,641954.75
2021-06-09 18:05:00-04:00,4223.25,4223.5,4223.0,4223.5,70,20,295627.0
2021-06-09 18:06:00-04:00,4223.5,4223.5,4223.25,4223.25,19,9,80242.75
2021-06-09 18:07:00-04:00,4223.25,4223.25,4221.75,4222.0,322,113,1359559.0
2021-06-09 18:08:00-04:00,4222.25,4222.5,4222.0,4222.5,131,60,553135.5
2021-06-09 18:09:00-04:00,4222.5,4222.75,4222.25,4222.5,51,26,215347.25
2021-06-09 18:10:00-04:00,4222.75,4223.25,4222.5,4223.25,82,32,346277.5
2021-06-09 18:11:00-04:00,4223.25,4223.25,4222.75,4222.75,42,11,177369.25
2021-06-09 18:12:00-04:00,4223.0,4223.0,4222.75,4222.75,26,9,109793.0
2021-06-09 18:13:00-04:00,4222.75,4222.75,4222.5,4222.5,20,11,84451.0
2021-06-09 18:14:00-04:00,4222.75,4223.0,4222.75,4222.75,95,39,401174.5
2021-06-09 18:15:00-04:00,4223.0,4223.25,4223.0,4223.0,63,25,266049.75
2021-06-09 18:16:00-04:00,4222.75,4223.0,4222.75,4223.0,5,4,21114.25
2021-06-09 18:17:00-04:00,4223.0,4223.25,4222.75,4223.25,91,42,384286.25
2021-06-09 18:18:00-04:00,4223.25,4223.25,4223.0,4223.25,14,6,59123.0
2021-06-09 18:19:00-04:00,4223.25,4223.5,4223.25,4223.5,57,15,240726.75
2021-06-09 18:20:00-04:00,4223.25,4223.5,4223.0,4223.25,47,12,198492.75
2021-06-09 18:21:00-04:00,4223.25,4223.5,4223.25,4223.5,42,10,177385.25
2021-06-09 18:22:00-04:00,4223.75,4223.75,4223.5,4223.5,20,8,84470.75
2021-06-09 18:23:00-04:00,4223.5,4223.5,4223.25,4223.25,59,8,249172.0
2021-06-09 18:24:00-04:00,4223.25,4223.5,4223.25,4223.25,9,8,38010.75
2021-06-09 18:25:00-04:00,4223.5,4223.75,4223.5,4223.75,22,15,92917.5
2021-06-09 18:26:00-04:00,4223.5,4223.75,4223.5,4223.75,46,14,194291.25
2021-06-09 18:27:00-04:00,4223.5,4223.75,4223.25,4223.5,51,24,215399.25
2021-06-09 18:28:00-04:00,4223.25,4223.25,4222.5,4223.0,180,38,760124.75
2021-06-09 18:29:00-04:00,4223.0,4223.0,4222.5,4222.5,46,30,194242.75
2021-06-09 18:30:00-04:00,4222.25,4223.0,4222.0,4223.0,156,69,658692.75
2021-06-09 18:31:00-04:00,4223.0,4223.25,4222.75,4222.75,130,39,548997.25
2021-06-09 18:32:00-04:00,4223.0,4223.25,4222.75,4222.75,32,12,135135.25
2021-06-09 18:33:00-04:00,4222.75,4223.0,4222.75,4222.75,5,5,21114.5
2021-06-09 18:34:00-04:00,4223.0,4223.0,4222.75,4222.75,16,8,67567.0
2021-06-09 18:35:00-04:00,4223.0,4223.0,4223.0,4223.0,3,3,12669.0
2021-06-09 18:36:00-04:00,4223.0,4223.0,4223.0,4223.0,7,7,29561.0
2021-06-09 18:37:00-04:00,4223.0,4223.25,4223.0,4223.25,44,23,185818.75
2021-06-09 18:38:00-04:00,4223.25,4223.25,4223.25,4223.25,13,12,54902.25
2021-06-09 18:39:00-04:00,4223.0,4223.25,4223.0,4223.0,48,15,202705.0
2021-06-09 18:40:00-04:00,4223.0,4223.0,4222.75,4223.0,12,12,50675.5
2021-06-09 18:41:00-04:00,4223.0,4223.0,4223.0,4223.0,25,14,105575.0
2021-06-09 18:42:00-04:00,4223.25,4223.25,4223.0,4223.25,17,12,71794.75
2021-06-09 18:43:00-04:00,4223.25,4223.5,4223.0,4223.25,38,23,160483.75
2021-06-09 18:44:00-04:00,4223.25,4223.25,4223.25,4223.25,7,7,29562.75
2021-06-09 18:45:00-04:00,4223.0,4223.0,4222.75,4223.0,83,17,350503.5
2021-06-09 18:46:00-04:00,4223.0,4223.25,4222.75,4223.0,31,20,130913.25
2021-06-09 18:47:00-04:00,4223.25,4223.5,4223.0,4223.0,96,48,405437.5
2021-06-09 18:48:00-04:00,4223.25,4223.25,4223.0,4223.0,14,14,59124.75
2021-06-09 18:49:00-04:00,4223.25,4223.25,4222.75,4222.75,107,37,451851.0
