,S U1 Comdty,S U1 Comdty,S U1 Comdty,S U1 Comdty,S U1 Comdty,S U1 Comdty,S U1 Comdty
,open,high,low,close,volume,num_trds,value
2021-05-10 20:00:00-04:00,1448.5,1448.5,1448.5,1448.5,1,1,1448.5
2021-05-10 20:01:00-04:00,1448.25,1448.75,1447.25,1448.5,30,11,43433.25
2021-05-10 20:02:00-04:00,1450.25,1450.75,1450.25,1450.75,5,3,7253.25
2021-05-10 20:07:00-04:00,1450.0,1450.25,1450.0,1450.25,2,2,2900.25
2021-05-10 20:08:00-04:00,1449.75,1449.75,1449.75,1449.75,1,1,1449.75
2021-05-10 20:09:00-04:00,1450.0,1450.5,1450.0,1450.5,3,3,4351.0
2021-05-10 20:10:00-04:00,1451.75,1451.75,1451.75,1451.75,1,1,1451.75
2021-05-10 20:11:00-04:00,1451.75,1451.75,1451.75,1451.75,1,1,1451.75
2021-05-10 20:12:00-04:00,1452.0,1452.0,1452.0,1452.0,1,1,1452.0
2021-05-10 20:13:00-04:00,1452.0,1452.0,1452.0,1452.0,4,2,5808.0
2021-05-10 20:15:00-04:00,1451.75,1451.75,1451.75,1451.75,1,1,1451.75
2021-05-10 20:16:00-04:00,1451.75,1451.75,1451.75,1451.75,1,1,1451.75
2021-05-10 20:17:00-04:00,1452.5,1452.5,1452.5,1452.5,1,1,1452.5
2021-05-10 20:20:00-04:00,1451.0,1451.0,1451.0,1451.0,1,1,1451.0
2021-05-10 20:26:00-04:00,1449.0,1449.0,1449.0,1449.0,1,1,1449.0
2021-05-10 20:37:00-04:00,1448.0,1448.0,1448.0,1448.0,1,1,1448.0
2021-05-10 20:52:00-04:00,1445.5,1445.5,1445.5,1445.5,1,1,1445.5
2021-05-10 20:53:00-04:00,1444.5,1444.5,1444.5,1444.5,3,2,4333.5
2021-05-10 20:54:00-04:00,1443.25,1443.25,1443.25,1443.25,1,1,1443.25
2021-05-10 21:00:00-04:00,1440.75,1441.0,1439.25,1439.25,7,5,10080.75
2021-05-10 21:01:00-04:00,1437.25,1439.0,1436.0,1438.5,23,17,33055.5
2021-05-10 21:02:00-04:00,1438.75,1440.25,1438.75,1440.25,3,2,4317.75
2021-05-10 21:04:00-04:00,1438.5,1439.25,1438.5,1438.75,3,3,4316.5
2021-05-10 21:06:00-04:00,1439.75,1439.75,1439.25,1439.25,10,3,14394.5
2021-05-10 21:08:00-04:00,1440.0,1440.0,1440.0,1440.0,2,1,2880.0
2021-05-10 21:09:00-04:00,1440.25,1440.25,1439.5,1439.5,3,3,4319.5
2021-05-10 21:17:00-04:00,1442.75,1443.0,1442.75,1443.0,2,2,2885.75
2021-05-10 21:18:00-04:00,1443.25,1443.25,1443.25,1443.25,2,2,2886.5
2021-05-10 21:21:00-04:00,1444.75,1444.75,1444.75,1444.75,5,3,7223.75
2021-05-10 21:23:00-04:00,1446.0,1446.0,1446.0,1446.0,1,1,1446.0
2021-05-10 21:25:00-04:00,1445.25,1445.25,1445.25,1445.25,1,1,1445.25
2021-05-10 21:29:00-04:00,1443.75,1443.75,1443.75,1443.75,1,1,1443.75
2021-05-10 21:35:00-04:00,1444.25,1444.25,1444.25,1444.25,1,1,1444.25
2021-05-10 21:36:00-04:00,1443.25,1443.5,1443.25,1443.5,2,2,2886.75
2021-05-10 21:37:00-04:00,1443.5,1443.5,1443.25,1443.25,2,2,2886.75
2021-05-10 21:42:00-04:00,1443.25,1443.25,1443.25,1443.25,1,1,1443.25
2021-05-10 21:43:00-04:00,1443.0,1443.0,1443.0,1443.0,1,1,1443.0
2021-05-10 22:12:00-04:00,1442.5,1442.5,1442.5,1442.5,2,1,2885.0
2021-05-10 22:24:00-04:00,1442.75,1442.75,1442.75,1442.75,1,1,1442.75
2021-05-10 22:25:00-04:00,1443.0,1443.0,1443.0,1443.0,3,2,4329.0
2021-05-10 22:31:00-04:00,1442.75,1442.75,1442.25,1442.5,4,4,5770.0
2021-05-10 22:32:00-04:00,1442.25,1442.25,1442.25,1442.25,1,1,1442.25
2021-05-10 22:33:00-04:00,1442.5,1442.5,1442.5,1442.5,1,1,1442.5
2021-05-10 22:34:00-04:00,1442.5,1442.5,1442.5,1442.5,1,1,1442.5
2021-05-10 22:37:00-04:00,1442.5,1442.5,1442.5,1442.5,4,2,5770.0
2021-05-10 22:39:00-04:00,1442.5,1442.5,1442.5,1442.5,2,2,2885.0
2021-05-11 00:22:00-04:00,1443.75,1443.75,1443.75,1443.75,1,1,1443.75
2021-05-11 00:31:00-04:00,1443.5,1443.5,1443.5,1443.5,1,1,1443.5
2021-05-11 00:33:00-04:00,1443.5,1443.5,1443.0,1443.0,6,6,8659.75
2021-05-11 00:45:00-04:00,1443.25,1443.25,1443.25,1443.25,1,1,1443.25
2021-05-11 00:56:00-04:00,1442.0,1442.0,1442.0,1442.0,1,1,1442.0
2021-05-11 01:33:00-04:00,1446.25,1446.25,1446.25,1446.25,4,4,5785.0
2021-05-11 01:34:00-04:00,1445.75,1445.75,1445.75,1445.75,1,1,1445.75
2021-05-11 01:45:00-04:00,1444.5,1444.5,1444.5,1444.5,1,1,1444.5
2021-05-11 01:46:00-04:00,1444.25,1444.75,1444.25,1444.75,2,2,2889.0
2021-05-11 01:48:00-04:00,1444.5,1444.5,1444.5,1444.5,1,1,1444.5
2021-05-11 01:57:00-04:00,1447.5,1447.5,1447.5,1447.5,1,1,1447.5
2021-05-11 02:07:00-04:00,1447.5,1447.5,1447.5,1447.5,1,1,1447.5
2021-05-11 02:36:00-04:00,1447.5,1447.5,1447.5,1447.5,2,1,2895.0
2021-05-11 02:44:00-04:00,1447.75,1447.75,1447.75,1447.75,2,1,2895.5
2021-05-11 02:51:00-04:00,1447.5,1447.5,1447.5,1447.5,2,2,2895.0
2021-05-11 02:52:00-04:00,1448.25,1448.75,1448.25,1448.75,3,2,4345.75
2021-05-11 03:01:00-04:00,1447.0,1447.0,1447.0,1447.0,1,1,1447.0
2021-05-11 03:21:00-04:00,1444.0,1444.5,1444.0,1444.5,2,2,2888.5
2021-05-11 03:27:00-04:00,1445.75,1445.75,1445.75,1445.75,1,1,1445.75
2021-05-11 03:33:00-04:00,1445.0,1445.0,1445.0,1445.0,2,1,2890.0
2021-05-11 03:40:00-04:00,1445.0,1445.0,1445.0,1445.0,10,7,14450.0
2021-05-11 03:46:00-04:00,1445.5,1445.5,1445.5,1445.5,2,1,2891.0
2021-05-11 04:13:00-04:00,1446.5,1446.5,1446.5,1446.5,1,1,1446.5
2021-05-11 04:19:00-04:00,1446.25,1446.5,1446.25,1446.5,11,2,15910.0
2021-05-11 04:20:00-04:00,1446.5,1446.5,1446.5,1446.5,5,4,7232.5
2021-05-11 04:22:00-04:00,1448.0,1448.0,1448.0,1448.0,1,1,1448.0
2021-05-11 04:29:00-04:00,1448.25,1448.25,1448.25,1448.25,2,1,2896.5
2021-05-11 04:38:00-04:00,1450.0,1450.0,1450.0,1450.0,2,1,2900.0
2021-05-11 04:39:00-04:00,1450.0,1450.0,1450.0,1450.0,1,1,1450.0
2021-05-11 04:40:00-04:00,1450.5,1450.75,1450.5,1450.75,11,5,15955.75
2021-05-11 04:46:00-04:00,1450.75,1450.75,1450.75,1450.75,2,1,2901.5
2021-05-11 04:56:00-04:00,1450.25,1450.25,1450.25,1450.25,1,1,1450.25
2021-05-11 04:58:00-04:00,1450.0,1450.0,1450.0,1450.0,1,1,1450.0
2021-05-11 04:59:00-04:00,1449.75,1449.75,1449.75,1449.75,1,1,1449.75
2021-05-11 05:02:00-04:00,1450.0,1450.0,1450.0,1450.0,1,1,1450.0
2021-05-11 05:11:00-04:00,1453.25,1453.5,1453.25,1453.5,6,5,8719.75
2021-05-11 05:22:00-04:00,1453.0,1453.0,1453.0,1453.0,1,1,1453.0
2021-05-11 05:30:00-04:00,1452.0,1452.0,1451.75,1451.75,2,2,2903.75
2021-05-11 05:38:00-04:00,1451.5,1451.5,1451.5,1451.5,1,1,1451.5
2021-05-11 05:44:00-04:00,1451.5,1451.5,1451.5,1451.5,1,1,1451.5
2021-05-11 05:45:00-04:00,1451.75,1451.75,1451.75,1451.75,2,1,2903.5
2021-05-11 05:58:00-04:00,1450.75,1450.75,1450.75,1450.75,4,2,5803.0
2021-05-11 06:11:00-04:00,1453.0,1453.0,1453.0,1453.0,1,1,1453.0
2021-05-11 06:14:00-04:00,1454.25,1454.25,1454.25,1454.25,2,1,2908.5
2021-05-11 06:15:00-04:00,1454.25,1454.25,1454.25,1454.25,1,1,1454.25
2021-05-11 06:26:00-04:00,1453.75,1453.75,1453.5,1453.5,2,2,2907.25
2021-05-11 06:32:00-04:00,1452.0,1452.0,1452.0,1452.0,1,1,1452.0
2021-05-11 06:38:00-04:00,1453.25,1453.25,1453.25,1453.25,2,1,2906.5
2021-05-11 06:44:00-04:00,1454.0,1454.0,1454.0,1454.0,1,1,1454.0
2021-05-11 06:45:00-04:00,1454.5,1455.25,1454.5,1455.25,7,5,10183.0
2021-05-11 06:48:00-04:00,1454.75,1454.75,1454.75,1454.75,1,1,1454.75
2021-05-11 06:52:00-04:00,1454.75,1454.75,1454.75,1454.75,1,1,1454.75
2021-05-11 06:53:00-04:00,1455.5,1456.25,1455.5,1456.25,4,4,5823.5
2021-05-11 06:56:00-04:00,1455.5,1455.5,1455.0,1455.25,5,4,7276.0
2021-05-11 06:59:00-04:00,1455.5,1455.5,1455.5,1455.5,2,1,2911.0
2021-05-11 07:05:00-04:00,1454.5,1454.5,1454.5,1454.5,2,1,2909.0
2021-05-11 07:17:00-04:00,1454.0,1454.25,1454.0,1454.25,5,4,7270.75
2021-05-11 07:20:00-04:00,1453.5,1453.5,1453.5,1453.5,3,3,4360.5
2021-05-11 07:21:00-04:00,1453.25,1453.25,1453.25,1453.25,1,1,1453.25
2021-05-11 07:34:00-04:00,1455.25,1455.25,1455.25,1455.25,15,4,21828.75
2021-05-11 07:41:00-04:00,1452.5,1452.75,1452.5,1452.75,4,3,5810.75
2021-05-11 07:48:00-04:00,1452.5,1452.5,1452.5,1452.5,4,3,5810.0
2021-05-11 07:49:00-04:00,1452.5,1452.5,1452.5,1452.5,1,1,1452.5
2021-05-11 07:53:00-04:00,1453.0,1453.0,1453.0,1453.0,1,1,1453.0
2021-05-11 08:00:00-04:00,1453.25,1454.25,1453.25,1454.25,6,4,8723.25
2021-05-11 08:03:00-04:00,1454.0,1454.25,1453.75,1453.75,6,4,8724.0
2021-05-11 08:09:00-04:00,1454.5,1454.5,1454.5,1454.5,1,1,1454.5
2021-05-11 08:12:00-04:00,1454.25,1454.25,1453.75,1453.75,3,3,4362.25
2021-05-11 08:13:00-04:00,1455.5,1455.5,1455.5,1455.5,5,5,7277.5
2021-05-11 08:23:00-04:00,1454.25,1454.25,1454.25,1454.25,3,1,4362.75
2021-05-11 08:24:00-04:00,1453.75,1453.75,1453.75,1453.75,1,1,1453.75
2021-05-11 08:30:00-04:00,1454.5,1454.5,1454.5,1454.5,4,2,5818.0
2021-05-11 08:31:00-04:00,1455.0,1455.25,1455.0,1455.25,2,2,2910.25
2021-05-11 08:38:00-04:00,1456.25,1456.25,1456.25,1456.25,1,1,1456.25
2021-05-11 08:42:00-04:00,1456.25,1456.25,1456.25,1456.25,1,1,1456.25
2021-05-11 08:44:00-04:00,1455.25,1455.25,1455.25,1455.25,2,2,2910.5
2021-05-11 09:29:00-04:00,1456.75,1458.0,1456.75,1458.0,7,5,10202.5
2021-05-11 09:30:00-04:00,1458.75,1462.75,1458.5,1459.5,18,16,26297.75
2021-05-11 09:31:00-04:00,1459.75,1461.75,1459.75,1461.75,3,3,4383.25
2021-05-11 09:32:00-04:00,1460.5,1462.25,1460.5,1462.0,8,8,11692.5
2021-05-11 09:33:00-04:00,1462.0,1464.5,1462.0,1464.5,6,6,8780.5
2021-05-11 09:34:00-04:00,1464.75,1464.75,1463.75,1464.5,9,5,13178.75
2021-05-11 09:35:00-04:00,1465.25,1465.75,1464.5,1465.5,28,7,41032.5
2021-05-11 09:36:00-04:00,1464.25,1464.25,1464.0,1464.0,10,4,14640.75
2021-05-11 09:37:00-04:00,1465.25,1465.25,1464.5,1465.0,8,5,11720.5
2021-05-11 09:38:00-04:00,1464.25,1464.25,1464.25,1464.25,1,1,1464.25
2021-05-11 09:39:00-04:00,1465.75,1465.75,1464.5,1464.5,7,4,10253.25
2021-05-11 09:41:00-04:00,1466.75,1466.75,1466.25,1466.25,8,4,11731.0
2021-05-11 09:42:00-04:00,1465.25,1465.25,1465.0,1465.0,4,4,5860.75
2021-05-11 09:44:00-04:00,1466.0,1466.0,1466.0,1466.0,1,1,1466.0
2021-05-11 09:45:00-04:00,1467.25,1467.25,1466.75,1466.75,2,2,2934.0
2021-05-11 09:46:00-04:00,1466.5,1467.25,1466.5,1467.0,5,3,7334.25
