,S K1 Comdty,S K1 Comdty,S K1 Comdty,S K1 Comdty,S K1 Comdty,S K1 Comdty,S K1 Comdty
,open,high,low,close,volume,num_trds,value
2021-05-10 20:54:00-04:00,1614.5,1614.5,1614.5,1614.5,1,1,1614.5
2021-05-10 21:00:00-04:00,1608.25,1608.25,1608.25,1608.25,1,1,1608.25
2021-05-11 03:05:00-04:00,1617.25,1617.25,1617.25,1617.25,1,1,1617.25
2021-05-11 07:25:00-04:00,1626.25,1626.25,1626.25,1626.25,1,1,1626.25
2021-05-11 08:15:00-04:00,1628.0,1628.0,1628.0,1628.0,2,1,3256.0
2021-05-11 09:33:00-04:00,1637.0,1637.0,1637.0,1637.0,1,1,1637.0
2021-05-11 10:41:00-04:00,1646.0,1647.25,1646.0,1647.25,7,5,11527.25
2021-05-11 11:59:00-04:00,1648.0,1648.0,1648.0,1648.0,1,1,1648.0
2021-05-11 12:54:00-04:00,1648.25,1649.0,1648.25,1649.0,4,2,6593.75
2021-05-11 13:13:00-04:00,1650.0,1650.25,1650.0,1650.0,3,3,4950.25
