,S N22 Comdty,S N22 Comdty,S N22 Comdty,S N22 Comdty,S N22 Comdty,S N22 Comdty,S N22 Comdty
,open,high,low,close,volume,num_trds,value
2021-09-14 20:00:00-04:00,1305.5,1305.5,1305.5,1305.5,128,99,167104.0
2021-09-14 20:01:00-04:00,1305.5,1305.75,1305.25,1305.25,32,26,41777.75
2021-09-14 20:02:00-04:00,1305.0,1305.5,1305.0,1305.5,50,35,65270.0
2021-09-14 20:04:00-04:00,1305.0,1305.0,1305.0,1305.0,1,1,1305.0
2021-09-14 20:05:00-04:00,1304.75,1304.75,1304.75,1304.75,4,2,5219.0
2021-09-14 20:07:00-04:00,1304.75,1304.75,1304.75,1304.75,4,3,5219.0
2021-09-14 20:08:00-04:00,1304.75,1304.75,1304.75,1304.75,7,4,9133.25
2021-09-14 20:09:00-04:00,1305.0,1305.0,1305.0,1305.0,4,4,5220.0
2021-09-14 20:10:00-04:00,1304.75,1304.75,1304.75,1304.75,6,3,7828.5
2021-09-14 20:15:00-04:00,1304.5,1304.5,1303.75,1303.75,30,20,39134.25
2021-09-14 20:16:00-04:00,1305.0,1305.0,1305.0,1305.0,4,4,5220.0
2021-09-14 20:17:00-04:00,1305.0,1305.0,1305.0,1305.0,1,1,1305.0
2021-09-14 20:53:00-04:00,1310.25,1310.25,1310.25,1310.25,1,1,1310.25
2021-09-14 20:54:00-04:00,1310.25,1310.25,1310.25,1310.25,1,1,1310.25
2021-09-14 21:08:00-04:00,1308.0,1308.0,1308.0,1308.0,1,1,1308.0
2021-09-14 21:09:00-04:00,1308.0,1308.0,1308.0,1308.0,1,1,1308.0
2021-09-14 21:12:00-04:00,1308.25,1308.25,1308.25,1308.25,1,1,1308.25
2021-09-14 21:15:00-04:00,1308.5,1308.5,1308.5,1308.5,1,1,1308.5
2021-09-14 21:16:00-04:00,1308.75,1308.75,1308.75,1308.75,1,1,1308.75
2021-09-14 21:20:00-04:00,1309.25,1309.25,1309.25,1309.25,2,2,2618.5
2021-09-14 21:30:00-04:00,1307.25,1307.25,1307.25,1307.25,1,1,1307.25
2021-09-14 21:32:00-04:00,1307.25,1307.25,1307.25,1307.25,1,1,1307.25
2021-09-14 21:33:00-04:00,1307.25,1307.25,1307.25,1307.25,1,1,1307.25
2021-09-14 21:39:00-04:00,1308.25,1308.25,1308.25,1308.25,1,1,1308.25
2021-09-14 21:46:00-04:00,1308.75,1308.75,1308.75,1308.75,1,1,1308.75
2021-09-14 21:56:00-04:00,1308.5,1308.5,1308.5,1308.5,1,1,1308.5
2021-09-14 22:00:00-04:00,1307.75,1307.75,1307.75,1307.75,1,1,1307.75
2021-09-15 00:51:00-04:00,1310.0,1310.0,1310.0,1310.0,2,1,2620.0
2021-09-15 00:57:00-04:00,1311.25,1311.25,1311.25,1311.25,2,1,2622.5
2021-09-15 01:02:00-04:00,1310.75,1310.75,1310.75,1310.75,2,1,2621.5
2021-09-15 01:27:00-04:00,1310.25,1310.25,1310.25,1310.25,1,1,1310.25
2021-09-15 02:10:00-04:00,1309.25,1309.5,1309.25,1309.5,3,2,3928.0
2021-09-15 02:24:00-04:00,1310.25,1310.25,1310.25,1310.25,2,1,2620.5
2021-09-15 03:06:00-04:00,1310.0,1310.0,1309.75,1309.75,5,3,6549.0
2021-09-15 03:38:00-04:00,1311.0,1311.0,1311.0,1311.0,1,1,1311.0
2021-09-15 03:56:00-04:00,1310.5,1310.5,1310.5,1310.5,1,1,1310.5
2021-09-15 04:15:00-04:00,1311.25,1311.25,1311.25,1311.25,2,2,2622.5
2021-09-15 04:37:00-04:00,1310.0,1310.0,1310.0,1310.0,2,2,2620.0
2021-09-15 04:44:00-04:00,1311.5,1311.5,1311.5,1311.5,1,1,1311.5
2021-09-15 04:45:00-04:00,1311.75,1311.75,1311.75,1311.75,1,1,1311.75
2021-09-15 05:08:00-04:00,1313.25,1313.25,1313.25,1313.25,1,1,1313.25
2021-09-15 05:14:00-04:00,1313.0,1313.0,1312.75,1312.75,2,2,2625.75
2021-09-15 05:32:00-04:00,1313.75,1313.75,1313.75,1313.75,4,3,5255.0
2021-09-15 05:33:00-04:00,1313.75,1313.75,1313.75,1313.75,2,1,2627.5
2021-09-15 05:37:00-04:00,1313.0,1313.0,1313.0,1313.0,1,1,1313.0
2021-09-15 06:11:00-04:00,1313.5,1313.5,1313.5,1313.5,1,1,1313.5
2021-09-15 06:41:00-04:00,1312.25,1312.25,1312.25,1312.25,2,1,2624.5
2021-09-15 07:04:00-04:00,1311.25,1311.25,1310.75,1311.0,5,5,6555.25
2021-09-15 07:18:00-04:00,1310.75,1310.75,1310.75,1310.75,1,1,1310.75
2021-09-15 07:44:00-04:00,1312.5,1312.5,1312.5,1312.5,1,1,1312.5
2021-09-15 08:19:00-04:00,1311.75,1311.75,1311.25,1311.25,3,2,3934.75
2021-09-15 08:22:00-04:00,1311.25,1311.25,1311.25,1311.25,2,2,2622.5
2021-09-15 09:29:00-04:00,1308.5,1310.0,1308.5,1309.25,3,3,3927.75
2021-09-15 09:30:00-04:00,1310.25,1310.5,1307.5,1308.5,10,8,13091.0
2021-09-15 09:31:00-04:00,1306.75,1306.75,1305.25,1305.25,3,3,3917.75
2021-09-15 09:32:00-04:00,1306.25,1307.75,1306.25,1307.75,6,4,7839.0
2021-09-15 09:33:00-04:00,1308.25,1310.0,1308.25,1310.0,10,8,13093.25
2021-09-15 09:34:00-04:00,1304.75,1304.75,1304.75,1304.75,3,2,3914.25
2021-09-15 09:35:00-04:00,1304.5,1304.5,1304.0,1304.0,5,5,6521.25
2021-09-15 09:36:00-04:00,1304.25,1304.25,1304.25,1304.25,1,1,1304.25
2021-09-15 09:37:00-04:00,1305.25,1305.25,1304.75,1304.75,23,8,30019.5
2021-09-15 09:38:00-04:00,1304.5,1304.5,1304.5,1304.5,2,1,2609.0
2021-09-15 09:39:00-04:00,1303.25,1303.25,1302.0,1302.0,4,4,5210.25
2021-09-15 09:40:00-04:00,1301.0,1301.0,1300.0,1300.25,6,6,7803.25
2021-09-15 09:41:00-04:00,1302.0,1303.75,1302.0,1303.75,5,5,6514.75
2021-09-15 09:42:00-04:00,1302.5,1302.5,1302.5,1302.5,1,1,1302.5
2021-09-15 09:44:00-04:00,1304.75,1305.0,1304.25,1305.0,3,3,3914.0
2021-09-15 09:48:00-04:00,1307.5,1309.0,1307.5,1309.0,7,6,9159.25
2021-09-15 09:49:00-04:00,1308.75,1308.75,1307.75,1307.75,5,4,6540.75
2021-09-15 09:50:00-04:00,1308.0,1308.0,1308.0,1308.0,1,1,1308.0
