,S K22 Comdty,S K22 Comdty,S K22 Comdty,S K22 Comdty,S K22 Comdty,S K22 Comdty,S K22 Comdty
,open,high,low,close,volume,num_trds,value
2021-07-22 20:05:00-04:00,1348.0,1348.0,1348.0,1348.0,1,1,1348.0
2021-07-22 20:09:00-04:00,1347.5,1347.5,1347.5,1347.5,2,2,2695.0
2021-07-22 20:10:00-04:00,1348.0,1348.0,1348.0,1348.0,3,3,4044.0
2021-07-22 20:15:00-04:00,1346.0,1346.0,1345.75,1345.75,2,2,2691.75
2021-07-22 20:49:00-04:00,1343.5,1343.5,1343.5,1343.5,2,1,2687.0
2021-07-22 20:53:00-04:00,1343.75,1343.75,1343.75,1343.75,2,2,2687.5
2021-07-22 21:00:00-04:00,1343.0,1343.0,1343.0,1343.0,1,1,1343.0
2021-07-22 21:15:00-04:00,1343.75,1343.75,1343.75,1343.75,1,1,1343.75
2021-07-22 21:16:00-04:00,1343.5,1343.5,1343.25,1343.25,2,2,2686.75
2021-07-22 21:20:00-04:00,1344.0,1344.0,1344.0,1344.0,1,1,1344.0
2021-07-22 21:25:00-04:00,1344.25,1344.25,1344.25,1344.25,1,1,1344.25
2021-07-22 21:43:00-04:00,1342.5,1342.5,1342.5,1342.5,2,2,2685.0
2021-07-22 21:45:00-04:00,1341.75,1341.75,1341.75,1341.75,1,1,1341.75
2021-07-22 21:51:00-04:00,1341.5,1341.5,1341.5,1341.5,1,1,1341.5
2021-07-22 21:53:00-04:00,1340.25,1340.25,1340.0,1340.0,2,2,2680.25
2021-07-22 21:58:00-04:00,1338.5,1338.5,1338.25,1338.25,2,2,2676.75
2021-07-22 22:20:00-04:00,1338.25,1338.25,1338.25,1338.25,1,1,1338.25
2021-07-22 23:09:00-04:00,1341.75,1341.75,1341.75,1341.75,1,1,1341.75
2021-07-22 23:23:00-04:00,1343.5,1343.75,1343.5,1343.75,2,2,2687.25
2021-07-23 01:37:00-04:00,1341.75,1341.75,1341.75,1341.75,1,1,1341.75
2021-07-23 01:39:00-04:00,1340.75,1340.75,1340.75,1340.75,1,1,1340.75
2021-07-23 01:41:00-04:00,1340.75,1341.0,1340.75,1341.0,3,3,4022.75
2021-07-23 01:43:00-04:00,1341.0,1341.0,1341.0,1341.0,1,1,1341.0
2021-07-23 01:44:00-04:00,1341.5,1341.75,1341.5,1341.75,2,2,2683.25
2021-07-23 01:45:00-04:00,1342.0,1342.0,1342.0,1342.0,1,1,1342.0
2021-07-23 01:48:00-04:00,1341.75,1341.75,1341.75,1341.75,3,3,4025.25
