,CDZ1 Curncy,CDZ1 Curncy,CDZ1 Curncy,CDZ1 Curncy,CDZ1 Curncy,CDZ1 Curncy,CDZ1 Curncy
,open,high,low,close,volume,num_trds,value
2021-09-30 18:00:00-04:00,78.845,78.85,78.83,78.835,175,45,13796.465
2021-09-30 18:01:00-04:00,78.84,78.84,78.84,78.84,11,4,867.24
2021-09-30 18:02:00-04:00,78.845,78.865,78.845,78.865,63,23,4967.765
2021-09-30 18:03:00-04:00,78.855,78.86,78.855,78.86,3,3,236.575
2021-09-30 18:04:00-04:00,78.86,78.86,78.855,78.855,9,3,709.705
2021-09-30 18:05:00-04:00,78.85,78.85,78.845,78.845,4,2,315.395
2021-09-30 18:06:00-04:00,78.845,78.845,78.845,78.845,2,1,157.69
2021-09-30 18:07:00-04:00,78.85,78.85,78.85,78.85,2,1,157.7
2021-09-30 18:08:00-04:00,78.85,78.85,78.85,78.85,14,3,1103.9
2021-09-30 18:09:00-04:00,78.855,78.855,78.855,78.855,17,1,1340.535
2021-09-30 18:10:00-04:00,78.86,78.86,78.86,78.86,2,2,157.72
2021-09-30 18:16:00-04:00,78.86,78.86,78.86,78.86,1,1,78.86
2021-09-30 18:17:00-04:00,78.86,78.86,78.86,78.86,31,5,2444.66
2021-09-30 18:21:00-04:00,78.855,78.855,78.855,78.855,3,2,236.565
2021-09-30 18:22:00-04:00,78.86,78.86,78.86,78.86,1,1,78.86
2021-09-30 18:24:00-04:00,78.85,78.85,78.84,78.84,20,7,1576.93
2021-09-30 18:26:00-04:00,78.84,78.84,78.835,78.835,13,4,1024.905
2021-09-30 18:27:00-04:00,78.84,78.84,78.84,78.84,4,2,315.36
2021-09-30 18:28:00-04:00,78.845,78.845,78.845,78.845,2,1,157.69
2021-09-30 18:30:00-04:00,78.855,78.86,78.855,78.86,3,3,236.57
2021-09-30 18:31:00-04:00,78.855,78.855,78.855,78.855,3,1,236.565
2021-09-30 18:33:00-04:00,78.85,78.85,78.85,78.85,2,1,157.7
2021-09-30 18:34:00-04:00,78.85,78.85,78.845,78.845,6,3,473.09
2021-09-30 18:43:00-04:00,78.845,78.85,78.845,78.85,6,2,473.075
2021-09-30 18:44:00-04:00,78.85,78.85,78.85,78.85,1,1,78.85
2021-09-30 18:50:00-04:00,78.855,78.855,78.855,78.855,1,1,78.855
2021-09-30 18:51:00-04:00,78.855,78.855,78.855,78.855,1,1,78.855
2021-09-30 18:54:00-04:00,78.855,78.855,78.855,78.855,1,1,78.855
2021-09-30 18:59:00-04:00,78.865,78.865,78.855,78.86,53,7,4179.525
2021-09-30 19:00:00-04:00,78.85,78.855,78.845,78.85,61,25,4809.97
2021-09-30 19:01:00-04:00,78.85,78.86,78.85,78.85,40,18,3154.215
2021-09-30 19:02:00-04:00,78.855,78.855,78.85,78.855,5,4,394.265
2021-09-30 19:03:00-04:00,78.855,78.855,78.85,78.85,5,3,394.27
2021-09-30 19:08:00-04:00,78.85,78.85,78.85,78.85,4,2,315.4
2021-09-30 19:09:00-04:00,78.85,78.85,78.85,78.85,9,3,709.65
2021-09-30 19:10:00-04:00,78.855,78.855,78.855,78.855,5,1,394.275
2021-09-30 19:14:00-04:00,78.86,78.86,78.855,78.86,8,5,630.87
2021-09-30 19:15:00-04:00,78.865,78.865,78.86,78.86,11,6,867.47
2021-09-30 19:16:00-04:00,78.855,78.855,78.85,78.85,6,3,473.12
2021-09-30 19:17:00-04:00,78.855,78.855,78.855,78.855,1,1,78.855
2021-09-30 19:18:00-04:00,78.835,78.835,78.835,78.835,22,4,1734.37
2021-09-30 19:19:00-04:00,78.835,78.835,78.835,78.835,7,4,551.845
2021-09-30 19:22:00-04:00,78.84,78.845,78.84,78.84,46,4,3626.795
2021-09-30 19:27:00-04:00,78.845,78.845,78.845,78.845,4,2,315.38
2021-09-30 19:28:00-04:00,78.845,78.845,78.84,78.84,34,5,2680.645
2021-09-30 19:29:00-04:00,78.845,78.845,78.845,78.845,1,1,78.845
2021-09-30 19:30:00-04:00,78.845,78.845,78.845,78.845,8,3,630.76
2021-09-30 19:32:00-04:00,78.845,78.845,78.845,78.845,1,1,78.845
2021-09-30 19:35:00-04:00,78.845,78.845,78.84,78.84,4,3,315.375
2021-09-30 19:37:00-04:00,78.835,78.835,78.83,78.83,6,3,473.005
2021-09-30 19:38:00-04:00,78.83,78.83,78.83,78.83,4,1,315.32
2021-09-30 19:39:00-04:00,78.82,78.83,78.82,78.83,3,3,236.47
2021-09-30 19:40:00-04:00,78.835,78.835,78.835,78.835,16,5,1261.36
2021-09-30 19:43:00-04:00,78.83,78.83,78.825,78.825,10,4,788.265
2021-09-30 19:45:00-04:00,78.83,78.83,78.83,78.83,3,2,236.49
2021-09-30 19:47:00-04:00,78.82,78.82,78.82,78.82,5,2,394.1
2021-09-30 19:49:00-04:00,78.815,78.815,78.815,78.815,1,1,78.815
2021-09-30 19:50:00-04:00,78.815,78.815,78.815,78.815,10,4,788.15
2021-09-30 19:51:00-04:00,78.825,78.825,78.825,78.825,2,1,157.65
2021-09-30 19:52:00-04:00,78.83,78.83,78.825,78.825,9,6,709.44
2021-09-30 19:57:00-04:00,78.825,78.825,78.82,78.82,2,2,157.645
2021-09-30 19:58:00-04:00,78.825,78.825,78.825,78.825,9,2,709.425
2021-09-30 19:59:00-04:00,78.825,78.825,78.82,78.82,9,4,709.385
2021-09-30 20:00:00-04:00,78.82,78.84,78.82,78.84,18,15,1418.9
2021-09-30 20:01:00-04:00,78.845,78.845,78.82,78.82,69,31,5439.845
2021-09-30 20:02:00-04:00,78.82,78.835,78.82,78.82,72,25,5675.734
2021-09-30 20:03:00-04:00,78.825,78.85,78.825,78.85,12,8,946.055
2021-09-30 20:04:00-04:00,78.85,78.855,78.845,78.855,37,23,2917.555
2021-09-30 20:05:00-04:00,78.855,78.855,78.85,78.855,9,6,709.665
2021-09-30 20:06:00-04:00,78.86,78.865,78.855,78.855,22,12,1734.96
2021-09-30 20:07:00-04:00,78.86,78.865,78.86,78.86,10,7,788.63
2021-09-30 20:08:00-04:00,78.865,78.87,78.865,78.87,8,5,630.95
2021-09-30 20:09:00-04:00,78.87,78.87,78.855,78.855,8,4,630.895
2021-09-30 20:10:00-04:00,78.85,78.85,78.85,78.85,1,1,78.85
2021-09-30 20:11:00-04:00,78.855,78.865,78.855,78.86,34,25,2681.245
2021-09-30 20:12:00-04:00,78.86,78.86,78.83,78.835,109,48,8593.24
2021-09-30 20:13:00-04:00,78.84,78.86,78.84,78.855,29,8,2286.85
2021-09-30 20:14:00-04:00,78.85,78.85,78.84,78.84,22,14,1734.605
2021-09-30 20:15:00-04:00,78.84,78.855,78.835,78.855,55,27,4336.235
2021-09-30 20:16:00-04:00,78.865,78.875,78.855,78.855,45,26,3548.73
2021-09-30 20:17:00-04:00,78.855,78.855,78.845,78.845,14,10,1103.89
2021-09-30 20:18:00-04:00,78.845,78.845,78.84,78.84,12,8,946.135
2021-09-30 20:19:00-04:00,78.835,78.845,78.835,78.845,3,3,236.515
2021-09-30 20:20:00-04:00,78.84,78.84,78.825,78.83,26,12,2049.635
2021-09-30 20:21:00-04:00,78.825,78.83,78.825,78.83,5,4,394.13
2021-09-30 20:22:00-04:00,78.83,78.835,78.83,78.835,5,4,394.16
2021-09-30 20:23:00-04:00,78.84,78.84,78.835,78.835,23,13,1813.235
2021-09-30 20:24:00-04:00,78.835,78.845,78.835,78.845,14,6,1103.715
2021-09-30 20:25:00-04:00,78.84,78.84,78.835,78.835,29,17,2286.28
2021-09-30 20:26:00-04:00,78.84,78.84,78.82,78.82,36,20,2837.88
2021-09-30 20:27:00-04:00,78.82,78.825,78.82,78.82,27,21,2128.195
2021-09-30 20:28:00-04:00,78.815,78.815,78.805,78.805,21,7,1655.025
2021-09-30 20:29:00-04:00,78.805,78.81,78.805,78.81,8,3,630.455
2021-09-30 20:30:00-04:00,78.81,78.81,78.8,78.805,42,21,3309.875
2021-09-30 20:31:00-04:00,78.805,78.805,78.795,78.795,36,9,2836.8
2021-09-30 20:32:00-04:00,78.795,78.795,78.775,78.79,50,17,3939.2
2021-09-30 20:33:00-04:00,78.795,78.795,78.79,78.79,42,8,3309.32
2021-09-30 20:34:00-04:00,78.79,78.79,78.785,78.79,23,9,1812.135
2021-09-30 20:35:00-04:00,78.785,78.785,78.785,78.785,8,3,630.28
2021-09-30 20:36:00-04:00,78.78,78.79,78.775,78.79,28,14,2205.92
2021-09-30 20:37:00-04:00,78.79,78.79,78.785,78.785,12,2,945.435
2021-09-30 20:38:00-04:00,78.78,78.78,78.775,78.775,25,11,1969.4
2021-09-30 20:39:00-04:00,78.78,78.785,78.775,78.775,36,11,2836.115
2021-09-30 20:40:00-04:00,78.775,78.785,78.775,78.775,77,19,6066.005
2021-09-30 20:41:00-04:00,78.775,78.78,78.77,78.78,9,6,708.985
2021-09-30 20:42:00-04:00,78.775,78.775,78.775,78.775,12,3,945.3
2021-09-30 20:43:00-04:00,78.775,78.775,78.77,78.775,17,7,1339.135
2021-09-30 20:44:00-04:00,78.78,78.78,78.775,78.775,5,3,393.88
2021-09-30 20:45:00-04:00,78.775,78.775,78.765,78.775,37,13,2914.56
2021-09-30 20:46:00-04:00,78.775,78.775,78.765,78.77,10,7,787.685
2021-09-30 20:47:00-04:00,78.765,78.765,78.765,78.765,6,3,472.59
2021-09-30 20:48:00-04:00,78.77,78.77,78.765,78.765,11,5,866.42
2021-09-30 20:49:00-04:00,78.765,78.77,78.765,78.77,11,5,866.45
2021-09-30 20:50:00-04:00,78.765,78.765,78.755,78.755,19,7,1496.415
2021-09-30 20:51:00-04:00,78.755,78.755,78.745,78.75,41,12,3228.83
2021-09-30 20:52:00-04:00,78.75,78.75,78.74,78.74,19,14,1496.125
2021-09-30 20:53:00-04:00,78.74,78.75,78.74,78.75,43,21,3385.905
2021-09-30 20:54:00-04:00,78.755,78.76,78.74,78.74,46,25,3622.425
