,CDU22 Curncy,CDU22 Curncy,CDU22 Curncy,CDU22 Curncy,CDU22 Curncy,CDU22 Curncy,CDU22 Curncy
,open,high,low,close,volume,num_trds,value
2021-10-01 10:12:00-04:00,78.99,78.99,78.99,78.99,1,1,78.99
2021-10-01 13:46:00-04:00,79.075,79.075,79.075,79.075,5,1,395.375
