,ESH22 Index,ESH22 Index,ESH22 Index,ESH22 Index,ESH22 Index,ESH22 Index,ESH22 Index
,open,high,low,close,volume,num_trds,value
2021-09-27 18:07:00-04:00,4422.25,4422.25,4422.25,4422.25,1,1,4422.25
2021-09-27 18:45:00-04:00,4422.0,4422.0,4422.0,4422.0,1,1,4422.0
2021-09-27 18:48:00-04:00,4420.0,4420.0,4419.0,4419.0,6,4,26516.25
2021-09-27 18:53:00-04:00,4418.5,4418.5,4418.5,4418.5,1,1,4418.5
2021-09-27 19:03:00-04:00,4420.0,4420.0,4420.0,4420.0,2,1,8840.0
2021-09-27 19:08:00-04:00,4420.0,4420.5,4420.0,4420.5,4,2,17681.5
2021-09-27 19:18:00-04:00,4421.25,4421.25,4421.25,4421.25,2,1,8842.5
2021-09-27 19:31:00-04:00,4422.5,4422.5,4422.5,4422.5,1,1,4422.5
2021-09-27 19:34:00-04:00,4423.0,4423.0,4423.0,4423.0,1,1,4423.0
2021-09-27 19:35:00-04:00,4422.0,4422.0,4422.0,4422.0,2,1,8844.0
2021-09-27 19:38:00-04:00,4423.5,4423.5,4423.5,4423.5,1,1,4423.5
2021-09-27 19:43:00-04:00,4425.0,4425.0,4425.0,4425.0,1,1,4425.0
2021-09-27 19:49:00-04:00,4423.0,4423.0,4423.0,4423.0,1,1,4423.0
2021-09-27 20:00:00-04:00,4421.25,4421.25,4421.25,4421.25,1,1,4421.25
2021-09-27 20:05:00-04:00,4420.25,4420.25,4420.25,4420.25,1,1,4420.25
2021-09-27 20:12:00-04:00,4422.75,4422.75,4422.75,4422.75,1,1,4422.75
2021-09-27 20:23:00-04:00,4419.0,4419.25,4419.0,4419.25,2,2,8838.25
2021-09-27 20:38:00-04:00,4415.0,4415.0,4415.0,4415.0,1,1,4415.0
2021-09-27 20:39:00-04:00,4415.0,4415.0,4415.0,4415.0,1,1,4415.0
2021-09-27 20:43:00-04:00,4414.5,4414.5,4414.5,4414.5,1,1,4414.5
2021-09-27 20:47:00-04:00,4415.75,4415.75,4415.75,4415.75,2,2,8831.5
2021-09-27 20:53:00-04:00,4415.25,4415.25,4415.25,4415.25,8,1,35322.0
2021-09-27 20:54:00-04:00,4415.5,4415.5,4415.5,4415.5,3,1,13246.5
2021-09-27 21:14:00-04:00,4415.75,4415.75,4415.75,4415.75,2,2,8831.5
2021-09-27 21:35:00-04:00,4417.75,4417.75,4417.75,4417.75,1,1,4417.75
2021-09-27 21:42:00-04:00,4418.0,4418.0,4418.0,4418.0,1,1,4418.0
2021-09-27 21:47:00-04:00,4420.25,4420.25,4420.25,4420.25,1,1,4420.25
2021-09-27 21:54:00-04:00,4422.5,4422.5,4422.5,4422.5,1,1,4422.5
2021-09-27 21:55:00-04:00,4422.5,4423.0,4422.5,4423.0,3,2,13268.5
2021-09-27 21:56:00-04:00,4421.75,4422.0,4421.75,4422.0,2,2,8843.75
2021-09-27 21:59:00-04:00,4423.25,4423.25,4423.25,4423.25,1,1,4423.25
2021-09-27 22:02:00-04:00,4423.25,4423.25,4423.25,4423.25,1,1,4423.25
2021-09-27 22:07:00-04:00,4425.0,4425.25,4425.0,4425.25,2,2,8850.25
2021-09-27 22:33:00-04:00,4426.25,4426.25,4426.25,4426.25,1,1,4426.25
2021-09-27 23:20:00-04:00,4428.5,4428.5,4428.5,4428.5,1,1,4428.5
2021-09-27 23:36:00-04:00,4425.25,4425.25,4425.25,4425.25,1,1,4425.25
