,CDX1 Curncy,CDX1 Curncy,CDX1 Curncy,CDX1 Curncy,CDX1 Curncy,CDX1 Curncy,CDX1 Curncy
,open,high,low,close,volume,num_trds,value
2021-09-20 23:22:00-04:00,78.165,78.165,78.165,78.165,2,1,156.33
2021-09-21 00:51:00-04:00,78.315,78.315,78.315,78.315,1,1,78.315
2021-09-21 02:18:00-04:00,78.39,78.39,78.39,78.39,1,1,78.39
2021-09-21 11:23:00-04:00,78.04,78.04,78.04,78.04,3,1,234.12
2021-09-21 14:23:00-04:00,78.07,78.07,78.07,78.07,1,1,78.07
2021-09-21 15:07:00-04:00,78.04,78.04,78.04,78.04,1,1,78.04
