,CDQ1 Curncy,CDQ1 Curncy,CDQ1 Curncy,CDQ1 Curncy,CDQ1 Curncy,CDQ1 Curncy,CDQ1 Curncy
,open,high,low,close,volume,num_trds,value
2021-06-21 05:10:00-04:00,80.32,80.32,80.32,80.32,1,1,80.32
2021-06-21 10:08:00-04:00,80.795,80.795,80.795,80.795,1,1,80.795
2021-06-21 10:10:00-04:00,80.79,80.79,80.79,80.79,3,1,242.37
2021-06-21 10:34:00-04:00,80.72,80.74,80.72,80.74,6,2,484.4
2021-06-21 10:37:00-04:00,80.765,80.765,80.765,80.765,1,1,80.765
2021-06-21 10:48:00-04:00,80.765,80.765,80.765,80.765,1,1,80.765
2021-06-21 12:41:00-04:00,80.885,80.885,80.88,80.88,3,3,242.65
