,CDZ1 Curncy,CDZ1 Curncy,CDZ1 Curncy,CDZ1 Curncy,CDZ1 Curncy,CDZ1 Curncy,CDZ1 Curncy
,open,high,low,close,volume,num_trds,value
2021-06-20 20:06:00-04:00,80.35,80.35,80.35,80.35,1,1,80.35
2021-06-20 21:16:00-04:00,80.395,80.4,80.395,80.4,2,2,160.795
2021-06-20 22:32:00-04:00,80.365,80.37,80.365,80.37,3,2,241.105
2021-06-21 00:15:00-04:00,80.2,80.2,80.2,80.2,6,1,481.2
2021-06-21 03:47:00-04:00,80.22,80.22,80.22,80.22,2,1,160.44
2021-06-21 04:55:00-04:00,80.28,80.28,80.28,80.28,2,1,160.56
2021-06-21 07:37:00-04:00,80.525,80.525,80.525,80.525,1,1,80.525
2021-06-21 08:10:00-04:00,80.55,80.55,80.55,80.55,8,1,644.4
2021-06-21 08:21:00-04:00,80.55,80.55,80.55,80.55,1,1,80.55
2021-06-21 09:55:00-04:00,80.66,80.66,80.66,80.66,3,2,241.98
2021-06-21 10:16:00-04:00,80.81,80.81,80.81,80.81,1,1,80.81
2021-06-21 10:18:00-04:00,80.79,80.79,80.79,80.79,2,1,161.58
2021-06-21 10:32:00-04:00,80.74,80.74,80.74,80.74,2,1,161.48
2021-06-21 11:16:00-04:00,80.81,80.81,80.81,80.81,5,2,404.05
2021-06-21 11:20:00-04:00,80.83,80.83,80.83,80.83,1,1,80.83
2021-06-21 11:54:00-04:00,80.85,80.85,80.85,80.85,1,1,80.85
2021-06-21 11:55:00-04:00,80.86,80.86,80.86,80.86,1,1,80.86
2021-06-21 11:56:00-04:00,80.865,80.865,80.865,80.865,2,1,161.73
2021-06-21 12:16:00-04:00,80.88,80.88,80.88,80.88,1,1,80.88
2021-06-21 12:24:00-04:00,80.855,80.855,80.855,80.855,3,1,242.565
2021-06-21 12:49:00-04:00,80.855,80.855,80.855,80.855,2,1,161.71
2021-06-21 14:23:00-04:00,80.935,80.94,80.935,80.94,3,2,242.81
