,ESH22 Index,ESH22 Index,ESH22 Index,ESH22 Index,ESH22 Index,ESH22 Index,ESH22 Index
,open,high,low,close,volume,num_trds,value
2021-11-08 18:15:00-05:00,4682.5,4682.5,4682.25,4682.25,6,2,28094.25
2021-11-08 18:18:00-05:00,4681.25,4681.5,4681.25,4681.5,2,2,9362.75
2021-11-08 18:28:00-05:00,4682.25,4682.25,4682.25,4682.25,1,1,4682.25
2021-11-08 18:29:00-05:00,4683.5,4683.5,4683.5,4683.5,1,1,4683.5
2021-11-08 18:37:00-05:00,4682.75,4682.75,4682.75,4682.75,1,1,4682.75
2021-11-08 18:38:00-05:00,4682.75,4682.75,4682.75,4682.75,1,1,4682.75
2021-11-08 18:50:00-05:00,4682.5,4682.5,4682.5,4682.5,1,1,4682.5
2021-11-08 19:00:00-05:00,4681.5,4681.5,4681.5,4681.5,2,2,9363.0
2021-11-08 19:07:00-05:00,4683.25,4683.25,4683.25,4683.25,1,1,4683.25
2021-11-08 19:16:00-05:00,4679.5,4679.5,4679.5,4679.5,1,1,4679.5
2021-11-08 19:27:00-05:00,4677.5,4677.5,4677.5,4677.5,1,1,4677.5
2021-11-08 19:28:00-05:00,4678.0,4679.0,4678.0,4679.0,3,3,14035.25
2021-11-08 19:29:00-05:00,4677.25,4677.25,4677.0,4677.0,6,3,28062.75
2021-11-08 19:56:00-05:00,4676.0,4676.0,4676.0,4676.0,1,1,4676.0
2021-11-08 19:58:00-05:00,4676.0,4676.0,4675.75,4675.75,2,2,9351.75
2021-11-08 20:06:00-05:00,4675.5,4675.5,4675.5,4675.5,1,1,4675.5
2021-11-08 20:07:00-05:00,4675.5,4675.5,4675.5,4675.5,1,1,4675.5
2021-11-08 20:16:00-05:00,4676.5,4676.5,4676.5,4676.5,1,1,4676.5
2021-11-08 20:20:00-05:00,4677.0,4677.0,4677.0,4677.0,1,1,4677.0
2021-11-08 20:29:00-05:00,4676.25,4676.25,4676.25,4676.25,1,1,4676.25
2021-11-08 20:32:00-05:00,4675.0,4675.0,4675.0,4675.0,1,1,4675.0
2021-11-08 20:47:00-05:00,4675.75,4675.75,4675.75,4675.75,5,1,23378.75
2021-11-08 20:57:00-05:00,4675.5,4675.5,4675.5,4675.5,3,1,14026.5
2021-11-08 21:02:00-05:00,4676.25,4676.25,4676.25,4676.25,3,1,14028.75
2021-11-08 21:11:00-05:00,4677.5,4677.5,4677.5,4677.5,1,1,4677.5
2021-11-08 21:19:00-05:00,4678.0,4678.0,4678.0,4678.0,5,1,23390.0
2021-11-08 21:43:00-05:00,4678.25,4678.25,4678.25,4678.25,1,1,4678.25
2021-11-08 21:52:00-05:00,4678.5,4678.5,4678.5,4678.5,1,1,4678.5
2021-11-08 22:09:00-05:00,4678.25,4678.25,4678.25,4678.25,1,1,4678.25
2021-11-08 22:16:00-05:00,4677.25,4677.25,4677.25,4677.25,1,1,4677.25
2021-11-08 23:26:00-05:00,4675.5,4675.5,4675.5,4675.5,2,1,9351.0
2021-11-08 23:27:00-05:00,4675.25,4675.25,4675.25,4675.25,2,1,9350.5
2021-11-09 00:05:00-05:00,4676.25,4676.25,4676.25,4676.25,1,1,4676.25
2021-11-09 00:39:00-05:00,4679.25,4679.5,4679.25,4679.5,8,4,37435.0
2021-11-09 00:41:00-05:00,4680.0,4680.0,4680.0,4680.0,2,1,9360.0
2021-11-09 00:46:00-05:00,4680.5,4680.5,4680.5,4680.5,1,1,4680.5
2021-11-09 00:52:00-05:00,4681.25,4681.25,4681.25,4681.25,1,1,4681.25
2021-11-09 01:02:00-05:00,4682.25,4682.25,4682.25,4682.25,1,1,4682.25
2021-11-09 01:17:00-05:00,4681.25,4681.25,4681.25,4681.25,1,1,4681.25
2021-11-09 01:35:00-05:00,4681.5,4681.5,4681.5,4681.5,1,1,4681.5
2021-11-09 02:05:00-05:00,4681.0,4681.0,4681.0,4681.0,1,1,4681.0
2021-11-09 02:19:00-05:00,4681.5,4681.5,4681.5,4681.5,1,1,4681.5
2021-11-09 02:25:00-05:00,4682.0,4682.0,4682.0,4682.0,1,1,4682.0
2021-11-09 02:33:00-05:00,4682.0,4682.0,4682.0,4682.0,1,1,4682.0
2021-11-09 02:39:00-05:00,4681.5,4681.5,4681.5,4681.5,1,1,4681.5
2021-11-09 02:59:00-05:00,4680.5,4680.5,4680.5,4680.5,1,1,4680.5
2021-11-09 03:02:00-05:00,4679.5,4679.5,4679.5,4679.5,1,1,4679.5
2021-11-09 03:12:00-05:00,4683.5,4683.5,4683.5,4683.5,1,1,4683.5
2021-11-09 03:14:00-05:00,4685.0,4685.0,4685.0,4685.0,50,12,234250.0
2021-11-09 03:22:00-05:00,4686.5,4687.0,4686.5,4687.0,11,3,51555.5
2021-11-09 03:56:00-05:00,4688.75,4689.25,4688.75,4689.25,3,2,14067.25
2021-11-09 03:57:00-05:00,4687.5,4687.5,4687.5,4687.5,1,1,4687.5
2021-11-09 04:03:00-05:00,4686.75,4686.75,4686.75,4686.75,1,1,4686.75
2021-11-09 05:59:00-05:00,4689.5,4689.5,4689.5,4689.5,2,2,9379.0
2021-11-09 06:00:00-05:00,4689.25,4689.25,4689.25,4689.25,1,1,4689.25
2021-11-09 06:08:00-05:00,4688.5,4688.5,4688.5,4688.5,1,1,4688.5
2021-11-09 06:17:00-05:00,4689.5,4689.5,4689.5,4689.5,1,1,4689.5
2021-11-09 06:28:00-05:00,4689.5,4689.5,4689.5,4689.5,2,2,9379.0
2021-11-09 06:29:00-05:00,4689.5,4689.5,4689.5,4689.5,2,2,9379.0
2021-11-09 06:30:00-05:00,4689.25,4689.25,4689.0,4689.0,4,2,18756.5
2021-11-09 06:31:00-05:00,4689.25,4689.25,4689.25,4689.25,1,1,4689.25
2021-11-09 06:33:00-05:00,4689.5,4689.5,4689.5,4689.5,1,1,4689.5
2021-11-09 06:34:00-05:00,4689.25,4689.25,4689.25,4689.25,1,1,4689.25
2021-11-09 06:36:00-05:00,4689.25,4689.25,4689.25,4689.25,1,1,4689.25
2021-11-09 06:41:00-05:00,4689.25,4689.25,4689.25,4689.25,1,1,4689.25
2021-11-09 06:42:00-05:00,4689.25,4689.25,4689.25,4689.25,1,1,4689.25
2021-11-09 06:47:00-05:00,4689.5,4689.5,4689.5,4689.5,1,1,4689.5
2021-11-09 06:48:00-05:00,4689.25,4689.25,4689.0,4689.0,3,2,14067.5
2021-11-09 06:50:00-05:00,4689.25,4689.25,4689.25,4689.25,1,1,4689.25
2021-11-09 06:51:00-05:00,4689.75,4689.75,4689.75,4689.75,2,1,9379.5
2021-11-09 06:53:00-05:00,4689.5,4689.5,4689.5,4689.5,1,1,4689.5
2021-11-09 06:54:00-05:00,4689.5,4689.5,4689.25,4689.25,2,2,9378.75
2021-11-09 06:55:00-05:00,4689.0,4689.0,4689.0,4689.0,1,1,4689.0
2021-11-09 07:00:00-05:00,4689.5,4689.5,4688.5,4688.5,7,3,32823.0
2021-11-09 07:02:00-05:00,4689.5,4689.5,4689.5,4689.5,1,1,4689.5
2021-11-09 07:06:00-05:00,4688.75,4688.75,4688.75,4688.75,1,1,4688.75
2021-11-09 07:07:00-05:00,4688.5,4688.5,4688.5,4688.5,2,1,9377.0
2021-11-09 07:13:00-05:00,4689.25,4689.25,4689.0,4689.0,4,4,18756.5
2021-11-09 07:14:00-05:00,4688.75,4688.75,4688.5,4688.75,3,3,14066.0
2021-11-09 07:15:00-05:00,4688.5,4688.5,4688.5,4688.5,1,1,4688.5
2021-11-09 07:16:00-05:00,4688.5,4688.5,4688.5,4688.5,1,1,4688.5
2021-11-09 07:17:00-05:00,4688.5,4688.5,4688.5,4688.5,2,2,9377.0
2021-11-09 07:18:00-05:00,4688.75,4688.75,4688.75,4688.75,1,1,4688.75
2021-11-09 07:20:00-05:00,4689.0,4689.0,4689.0,4689.0,1,1,4689.0
2021-11-09 07:21:00-05:00,4688.5,4688.5,4688.5,4688.5,1,1,4688.5
2021-11-09 07:22:00-05:00,4688.25,4688.25,4688.0,4688.0,4,2,18752.25
2021-11-09 07:23:00-05:00,4688.0,4688.0,4688.0,4688.0,1,1,4688.0
2021-11-09 07:24:00-05:00,4687.5,4687.5,4687.5,4687.5,1,1,4687.5
2021-11-09 07:25:00-05:00,4687.5,4687.5,4687.5,4687.5,1,1,4687.5
2021-11-09 07:34:00-05:00,4688.0,4688.0,4688.0,4688.0,1,1,4688.0
2021-11-09 07:35:00-05:00,4687.5,4687.5,4687.0,4687.0,3,2,14061.5
2021-11-09 07:42:00-05:00,4686.0,4686.0,4686.0,4686.0,2,1,9372.0
2021-11-09 07:45:00-05:00,4684.75,4684.75,4684.75,4684.75,1,1,4684.75
2021-11-09 07:47:00-05:00,4682.0,4682.0,4681.5,4681.5,2,2,9363.5
2021-11-09 08:01:00-05:00,4682.0,4682.0,4682.0,4682.0,1,1,4682.0
2021-11-09 08:09:00-05:00,4684.5,4684.5,4684.5,4684.5,1,1,4684.5
2021-11-09 08:29:00-05:00,4685.75,4685.75,4685.75,4685.75,1,1,4685.75
2021-11-09 08:31:00-05:00,4686.5,4686.5,4686.5,4686.5,1,1,4686.5
2021-11-09 08:32:00-05:00,4687.5,4687.5,4687.5,4687.5,1,1,4687.5
2021-11-09 08:37:00-05:00,4688.0,4688.25,4688.0,4688.25,2,2,9376.25
2021-11-09 08:40:00-05:00,4687.5,4687.5,4687.5,4687.5,1,1,4687.5
2021-11-09 08:44:00-05:00,4690.0,4690.0,4690.0,4690.0,1,1,4690.0
2021-11-09 08:51:00-05:00,4690.0,4690.0,4690.0,4690.0,1,1,4690.0
2021-11-09 08:52:00-05:00,4690.0,4690.0,4690.0,4690.0,1,1,4690.0
2021-11-09 09:01:00-05:00,4690.25,4690.25,4690.25,4690.25,2,1,9380.5
2021-11-09 09:09:00-05:00,4689.25,4689.25,4689.25,4689.25,1,1,4689.25
2021-11-09 09:15:00-05:00,4689.5,4689.5,4689.5,4689.5,1,1,4689.5
2021-11-09 09:17:00-05:00,4689.25,4689.25,4689.25,4689.25,1,1,4689.25
