,ESZ1 Index,ESZ1 Index,ESZ1 Index,ESZ1 Index,ESZ1 Index,ESZ1 Index,ESZ1 Index
,open,high,low,close,volume,num_trds,value
2021-11-08 18:00:00-05:00,4690.75,4692.25,4689.75,4691.25,761,300,3569722.0
2021-11-08 18:01:00-05:00,4691.0,4691.25,4690.75,4691.0,152,57,713039.0
2021-11-08 18:02:00-05:00,4691.0,4691.75,4690.75,4691.75,149,65,698998.25
2021-11-08 18:03:00-05:00,4691.75,4692.0,4691.5,4691.5,110,49,516087.0
2021-11-08 18:04:00-05:00,4691.25,4691.25,4690.75,4690.75,69,26,323676.5
2021-11-08 18:05:00-05:00,4690.75,4690.75,4690.25,4690.5,88,33,412771.5
2021-11-08 18:06:00-05:00,4690.5,4690.75,4690.25,4690.75,58,34,272049.75
2021-11-08 18:07:00-05:00,4690.5,4690.75,4690.5,4690.5,27,15,126644.0
2021-11-08 18:08:00-05:00,4690.75,4691.0,4690.75,4691.0,64,27,300209.25
2021-11-08 18:09:00-05:00,4691.0,4691.0,4690.75,4691.0,43,18,201708.25
2021-11-08 18:10:00-05:00,4691.0,4691.25,4690.25,4690.25,89,30,417479.5
2021-11-08 18:11:00-05:00,4690.25,4690.25,4688.75,4689.75,409,125,1918010.5
2021-11-08 18:12:00-05:00,4689.75,4689.75,4689.0,4689.25,44,28,206329.5
2021-11-08 18:13:00-05:00,4689.25,4689.25,4689.0,4689.0,62,22,290724.25
2021-11-08 18:14:00-05:00,4689.0,4689.5,4689.0,4689.5,60,32,281355.0
2021-11-08 18:15:00-05:00,4689.25,4689.5,4689.25,4689.25,34,15,159438.75
2021-11-08 18:16:00-05:00,4689.25,4689.25,4688.75,4688.75,138,29,647054.25
2021-11-08 18:17:00-05:00,4688.75,4688.75,4687.5,4687.75,278,93,1303284.25
2021-11-08 18:18:00-05:00,4687.75,4688.25,4687.75,4688.0,59,27,276592.25
2021-11-08 18:19:00-05:00,4688.0,4688.0,4687.5,4687.75,117,34,548477.25
2021-11-08 18:20:00-05:00,4687.5,4688.5,4687.5,4688.5,117,47,548486.5
2021-11-08 18:21:00-05:00,4688.5,4688.5,4688.0,4688.0,44,17,206278.0
2021-11-08 18:22:00-05:00,4687.75,4687.75,4687.5,4687.5,33,16,154693.25
2021-11-08 18:23:00-05:00,4687.75,4688.0,4687.5,4688.0,99,24,464091.0
2021-11-08 18:24:00-05:00,4688.25,4688.5,4688.0,4688.25,86,34,403190.5
2021-11-08 18:25:00-05:00,4688.0,4688.5,4688.0,4688.5,22,9,103141.5
2021-11-08 18:26:00-05:00,4688.5,4688.75,4688.5,4688.75,43,26,201611.75
2021-11-08 18:27:00-05:00,4688.5,4688.75,4688.5,4688.5,68,20,318821.0
2021-11-08 18:28:00-05:00,4688.5,4689.25,4688.5,4689.25,125,22,586125.25
2021-11-08 18:29:00-05:00,4689.0,4690.25,4689.0,4690.25,275,105,1289650.75
2021-11-08 18:30:00-05:00,4690.25,4690.25,4689.0,4689.25,96,54,450191.75
2021-11-08 18:31:00-05:00,4689.25,4689.5,4689.25,4689.5,60,24,281364.25
2021-11-08 18:32:00-05:00,4689.5,4689.75,4689.5,4689.75,62,32,290754.75
