,S Q22 Comdty,S Q22 Comdty,S Q22 Comdty,S Q22 Comdty,S Q22 Comdty,S Q22 Comdty,S Q22 Comdty
,open,high,low,close,volume,num_trds,value
2021-10-21 20:00:00-04:00,1255.0,1255.0,1255.0,1255.0,1,1,1255.0
2021-10-21 20:01:00-04:00,1255.5,1255.5,1255.5,1255.5,9,7,11299.5
2021-10-21 20:03:00-04:00,1255.5,1255.5,1255.5,1255.5,1,1,1255.5
2021-10-22 00:40:00-04:00,1257.25,1257.25,1257.25,1257.25,1,1,1257.25
2021-10-22 00:53:00-04:00,1257.0,1257.0,1257.0,1257.0,1,1,1257.0
2021-10-22 03:51:00-04:00,1258.5,1258.5,1258.5,1258.5,1,1,1258.5
2021-10-22 04:58:00-04:00,1258.25,1258.25,1258.25,1258.25,1,1,1258.25
2021-10-22 05:27:00-04:00,1257.75,1257.75,1257.75,1257.75,1,1,1257.75
2021-10-22 05:34:00-04:00,1257.75,1257.75,1257.75,1257.75,1,1,1257.75
2021-10-22 07:12:00-04:00,1258.5,1258.5,1258.5,1258.5,1,1,1258.5
2021-10-22 08:01:00-04:00,1257.25,1257.25,1257.25,1257.25,1,1,1257.25
2021-10-22 09:34:00-04:00,1257.25,1257.25,1257.25,1257.25,1,1,1257.25
2021-10-22 09:38:00-04:00,1255.5,1255.5,1255.25,1255.25,5,2,6276.75
2021-10-22 09:39:00-04:00,1256.25,1256.25,1255.75,1255.75,10,3,12559.25
2021-10-22 09:40:00-04:00,1255.75,1255.75,1255.5,1255.5,12,4,15067.75
2021-10-22 09:42:00-04:00,1255.75,1255.75,1255.75,1255.75,1,1,1255.75
2021-10-22 09:48:00-04:00,1256.25,1256.25,1256.25,1256.25,1,1,1256.25
2021-10-22 09:52:00-04:00,1255.0,1255.0,1255.0,1255.0,1,1,1255.0
2021-10-22 10:04:00-04:00,1252.75,1252.75,1252.75,1252.75,1,1,1252.75
2021-10-22 10:12:00-04:00,1253.0,1253.0,1252.75,1252.75,4,2,5011.25
2021-10-22 10:15:00-04:00,1253.25,1253.25,1253.25,1253.25,4,1,5013.0
2021-10-22 10:24:00-04:00,1252.75,1252.75,1252.75,1252.75,1,1,1252.75
2021-10-22 10:25:00-04:00,1252.0,1252.0,1252.0,1252.0,1,1,1252.0
2021-10-22 10:31:00-04:00,1252.5,1252.5,1252.5,1252.5,1,1,1252.5
2021-10-22 10:41:00-04:00,1251.0,1251.0,1251.0,1251.0,1,1,1251.0
2021-10-22 10:42:00-04:00,1250.25,1250.25,1250.25,1250.25,2,1,2500.5
2021-10-22 10:43:00-04:00,1250.75,1250.75,1250.75,1250.75,1,1,1250.75
2021-10-22 11:16:00-04:00,1249.75,1249.75,1249.0,1249.0,11,3,13741.0
2021-10-22 11:37:00-04:00,1247.0,1247.0,1247.0,1247.0,1,1,1247.0
2021-10-22 11:40:00-04:00,1248.25,1248.25,1248.25,1248.25,5,3,6241.25
2021-10-22 11:45:00-04:00,1247.0,1247.0,1247.0,1247.0,2,2,2494.0
2021-10-22 12:09:00-04:00,1250.25,1250.25,1250.25,1250.25,1,1,1250.25
2021-10-22 12:12:00-04:00,1250.25,1250.25,1250.25,1250.25,1,1,1250.25
2021-10-22 12:17:00-04:00,1250.0,1250.0,1250.0,1250.0,1,1,1250.0
2021-10-22 12:18:00-04:00,1249.25,1249.25,1248.75,1248.75,20,6,24980.25
2021-10-22 12:29:00-04:00,1248.75,1249.0,1248.75,1249.0,4,2,4995.5
2021-10-22 13:09:00-04:00,1249.75,1249.75,1249.75,1249.75,1,1,1249.75
