,S K22 Comdty,S K22 Comdty,S K22 Comdty,S K22 Comdty,S K22 Comdty,S K22 Comdty,S K22 Comdty
,open,high,low,close,volume,num_trds,value
2021-10-21 20:00:00-04:00,1252.5,1252.75,1251.5,1252.25,45,8,56353.5
2021-10-21 20:01:00-04:00,1252.25,1252.75,1252.25,1252.75,17,6,21292.75
2021-10-21 20:02:00-04:00,1252.75,1253.25,1252.75,1253.25,11,3,13785.25
2021-10-21 20:07:00-04:00,1253.25,1253.25,1253.25,1253.25,2,1,2506.5
2021-10-21 20:12:00-04:00,1253.25,1253.25,1253.25,1253.25,5,1,6266.25
2021-10-21 20:20:00-04:00,1254.0,1254.0,1254.0,1254.0,1,1,1254.0
2021-10-21 20:24:00-04:00,1254.25,1254.25,1254.25,1254.25,4,1,5017.0
2021-10-21 20:28:00-04:00,1254.25,1254.25,1254.25,1254.25,1,1,1254.25
2021-10-21 20:44:00-04:00,1255.0,1255.0,1255.0,1255.0,1,1,1255.0
2021-10-21 20:53:00-04:00,1256.0,1256.0,1256.0,1256.0,2,2,2512.0
2021-10-21 20:55:00-04:00,1255.5,1255.5,1255.25,1255.25,2,2,2510.75
2021-10-21 20:59:00-04:00,1256.0,1256.0,1256.0,1256.0,4,1,5024.0
2021-10-21 21:00:00-04:00,1256.0,1256.0,1256.0,1256.0,1,1,1256.0
2021-10-21 21:04:00-04:00,1257.25,1257.25,1257.25,1257.25,1,1,1257.25
2021-10-21 21:05:00-04:00,1257.25,1257.25,1257.25,1257.25,1,1,1257.25
2021-10-21 21:22:00-04:00,1258.5,1258.5,1258.5,1258.5,1,1,1258.5
2021-10-21 21:23:00-04:00,1258.5,1258.5,1258.25,1258.25,2,2,2516.75
2021-10-21 21:25:00-04:00,1257.5,1257.5,1257.5,1257.5,2,1,2515.0
2021-10-21 21:31:00-04:00,1257.0,1257.0,1257.0,1257.0,1,1,1257.0
2021-10-21 21:33:00-04:00,1256.25,1256.25,1256.0,1256.0,4,2,5024.75
2021-10-21 21:57:00-04:00,1255.0,1255.0,1255.0,1255.0,2,1,2510.0
2021-10-21 21:58:00-04:00,1255.0,1255.0,1255.0,1255.0,1,1,1255.0
2021-10-21 22:01:00-04:00,1255.75,1256.0,1255.75,1256.0,2,2,2511.75
2021-10-21 22:02:00-04:00,1256.5,1256.5,1256.5,1256.5,2,2,2513.0
2021-10-21 22:06:00-04:00,1257.25,1257.25,1257.25,1257.25,1,1,1257.25
