,S U1 Comdty,S U1 Comdty,S U1 Comdty,S U1 Comdty,S U1 Comdty,S U1 Comdty,S U1 Comdty
,open,high,low,close,volume,num_trds,value
2021-06-09 20:00:00-04:00,1470.25,1470.5,1470.25,1470.5,2,2,2940.75
2021-06-09 20:01:00-04:00,1470.5,1473.75,1470.5,1473.75,4,3,5890.0
2021-06-09 20:02:00-04:00,1473.0,1473.5,1473.0,1473.5,4,3,5893.0
2021-06-09 20:03:00-04:00,1473.25,1473.5,1471.75,1472.0,17,4,25032.0
2021-06-09 20:06:00-04:00,1470.25,1470.25,1470.25,1470.25,2,1,2940.5
2021-06-09 20:07:00-04:00,1469.0,1469.0,1469.0,1469.0,1,1,1469.0
2021-06-09 20:08:00-04:00,1469.25,1469.25,1469.25,1469.25,1,1,1469.25
2021-06-09 20:09:00-04:00,1470.25,1470.5,1470.25,1470.5,3,2,4411.0
2021-06-09 20:15:00-04:00,1470.5,1470.5,1470.5,1470.5,1,1,1470.5
2021-06-09 20:22:00-04:00,1468.5,1468.5,1468.5,1468.5,1,1,1468.5
2021-06-09 20:25:00-04:00,1468.75,1468.75,1468.75,1468.75,1,1,1468.75
2021-06-09 20:30:00-04:00,1469.25,1469.25,1469.25,1469.25,2,1,2938.5
2021-06-09 20:47:00-04:00,1470.0,1470.25,1470.0,1470.25,20,2,29404.25
2021-06-09 20:53:00-04:00,1469.75,1469.75,1469.75,1469.75,1,1,1469.75
2021-06-09 20:59:00-04:00,1469.25,1469.25,1469.25,1469.25,1,1,1469.25
2021-06-09 21:00:00-04:00,1467.75,1468.25,1467.75,1467.75,6,5,8807.25
2021-06-09 21:01:00-04:00,1467.75,1467.75,1467.5,1467.5,2,2,2935.25
2021-06-09 21:08:00-04:00,1468.0,1468.0,1468.0,1468.0,1,1,1468.0
2021-06-09 21:22:00-04:00,1468.25,1468.25,1468.25,1468.25,2,2,2936.5
2021-06-09 21:23:00-04:00,1468.75,1468.75,1468.75,1468.75,1,1,1468.75
2021-06-09 21:35:00-04:00,1470.5,1470.5,1470.5,1470.5,1,1,1470.5
2021-06-09 22:35:00-04:00,1472.75,1472.75,1472.75,1472.75,1,1,1472.75
2021-06-09 22:37:00-04:00,1472.5,1472.5,1472.5,1472.5,2,2,2945.0
2021-06-09 22:38:00-04:00,1472.5,1472.5,1472.5,1472.5,1,1,1472.5
2021-06-09 22:50:00-04:00,1474.0,1474.0,1474.0,1474.0,1,1,1474.0
2021-06-09 22:57:00-04:00,1474.25,1474.25,1474.25,1474.25,2,1,2948.5
2021-06-09 23:01:00-04:00,1474.5,1474.5,1474.25,1474.25,2,2,2948.75
