,S Q1 Comdty,S Q1 Comdty,S Q1 Comdty,S Q1 Comdty,S Q1 Comdty,S Q1 Comdty,S Q1 Comdty
,open,high,low,close,volume,num_trds,value
2021-06-09 20:00:00-04:00,1523.0,1525.0,1523.0,1524.75,17,11,25916.5
2021-06-09 20:01:00-04:00,1526.25,1528.0,1526.25,1528.0,6,4,9165.25
2021-06-09 20:02:00-04:00,1526.75,1527.0,1526.75,1526.75,12,3,18322.5
2021-06-09 20:03:00-04:00,1526.75,1526.75,1526.25,1526.25,4,2,6106.5
2021-06-09 20:04:00-04:00,1525.5,1525.5,1525.5,1525.5,1,1,1525.5
2021-06-09 20:06:00-04:00,1524.5,1524.5,1523.75,1523.75,3,2,4572.75
2021-06-09 20:08:00-04:00,1523.5,1523.5,1523.5,1523.5,2,2,3047.0
2021-06-09 20:10:00-04:00,1524.5,1524.5,1524.5,1524.5,1,1,1524.5
2021-06-09 20:11:00-04:00,1524.5,1524.5,1524.5,1524.5,1,1,1524.5
2021-06-09 20:16:00-04:00,1523.75,1523.75,1523.75,1523.75,1,1,1523.75
2021-06-09 20:26:00-04:00,1523.0,1523.0,1523.0,1523.0,1,1,1523.0
2021-06-09 20:29:00-04:00,1523.25,1523.25,1523.25,1523.25,1,1,1523.25
2021-06-09 20:47:00-04:00,1524.25,1524.25,1524.25,1524.25,1,1,1524.25
2021-06-09 20:56:00-04:00,1523.75,1523.75,1523.75,1523.75,1,1,1523.75
2021-06-09 20:59:00-04:00,1523.5,1523.5,1523.5,1523.5,1,1,1523.5
2021-06-09 21:00:00-04:00,1522.25,1522.75,1521.75,1522.75,8,6,12177.75
2021-06-09 21:01:00-04:00,1522.0,1522.0,1522.0,1522.0,2,1,3044.0
2021-06-09 21:03:00-04:00,1521.25,1521.25,1521.25,1521.25,1,1,1521.25
2021-06-09 21:04:00-04:00,1521.75,1522.0,1521.75,1522.0,2,2,3043.75
2021-06-09 21:06:00-04:00,1523.0,1523.0,1523.0,1523.0,1,1,1523.0
2021-06-09 21:10:00-04:00,1522.25,1522.25,1522.25,1522.25,1,1,1522.25
2021-06-09 21:12:00-04:00,1522.75,1522.75,1522.75,1522.75,3,1,4568.25
2021-06-09 21:21:00-04:00,1522.0,1522.0,1522.0,1522.0,1,1,1522.0
2021-06-09 21:22:00-04:00,1522.25,1522.25,1522.25,1522.25,1,1,1522.25
2021-06-09 21:23:00-04:00,1522.5,1524.0,1522.5,1524.0,16,10,24371.25
2021-06-09 21:24:00-04:00,1523.75,1523.75,1523.75,1523.75,1,1,1523.75
2021-06-09 21:29:00-04:00,1523.25,1523.25,1523.0,1523.0,4,2,6092.5
2021-06-09 21:35:00-04:00,1524.5,1524.5,1524.5,1524.5,2,2,3049.0
2021-06-09 21:47:00-04:00,1523.5,1523.5,1523.5,1523.5,1,1,1523.5
2021-06-09 21:48:00-04:00,1523.5,1523.5,1523.5,1523.5,2,2,3047.0
2021-06-09 21:54:00-04:00,1522.5,1522.5,1522.5,1522.5,3,2,4567.5
2021-06-09 21:58:00-04:00,1523.25,1523.25,1523.25,1523.25,2,2,3046.5
2021-06-09 22:07:00-04:00,1523.0,1524.25,1523.0,1524.25,7,5,10665.5
2021-06-09 22:10:00-04:00,1523.75,1524.0,1523.75,1524.0,6,3,9143.5
2021-06-09 22:11:00-04:00,1524.0,1524.0,1524.0,1524.0,1,1,1524.0
2021-06-09 22:12:00-04:00,1524.0,1524.25,1524.0,1524.25,2,2,3048.25
2021-06-09 22:29:00-04:00,1524.5,1524.5,1524.5,1524.5,1,1,1524.5
2021-06-09 22:30:00-04:00,1525.0,1525.75,1525.0,1525.75,2,2,3050.75
2021-06-09 22:34:00-04:00,1526.0,1526.0,1526.0,1526.0,1,1,1526.0
2021-06-09 22:35:00-04:00,1527.0,1527.0,1526.75,1527.0,3,3,4580.75
2021-06-09 22:37:00-04:00,1526.75,1526.75,1526.75,1526.75,1,1,1526.75
2021-06-09 22:39:00-04:00,1527.0,1527.25,1526.75,1527.25,5,4,7635.25
2021-06-09 22:40:00-04:00,1527.25,1527.25,1527.0,1527.0,3,2,4581.25
2021-06-09 22:41:00-04:00,1527.0,1527.0,1527.0,1527.0,2,2,3054.0
2021-06-09 22:42:00-04:00,1526.75,1526.75,1526.75,1526.75,1,1,1526.75
2021-06-09 22:43:00-04:00,1526.5,1526.5,1526.5,1526.5,1,1,1526.5
2021-06-09 22:45:00-04:00,1527.25,1527.25,1527.25,1527.25,4,4,6109.0
2021-06-09 22:46:00-04:00,1527.5,1528.0,1527.5,1528.0,3,3,4583.25
2021-06-09 22:47:00-04:00,1528.5,1528.75,1528.5,1528.75,2,2,3057.25
2021-06-09 22:48:00-04:00,1528.5,1528.75,1528.25,1528.75,5,5,7642.5
2021-06-09 22:49:00-04:00,1528.75,1529.0,1528.75,1529.0,2,2,3057.75
2021-06-09 22:50:00-04:00,1528.5,1528.5,1528.5,1528.5,1,1,1528.5
2021-06-09 22:51:00-04:00,1528.25,1528.5,1528.25,1528.5,4,4,6113.25
2021-06-09 22:53:00-04:00,1528.75,1528.75,1528.75,1528.75,1,1,1528.75
2021-06-09 22:54:00-04:00,1528.0,1528.75,1528.0,1528.25,8,5,12225.5
2021-06-09 22:55:00-04:00,1528.25,1528.5,1528.25,1528.25,3,3,4585.0
