,ESH22 Index,ESH22 Index,ESH22 Index,ESH22 Index,ESH22 Index,ESH22 Index,ESH22 Index
,open,high,low,close,volume,num_trds,value
2021-08-15 19:32:00-04:00,4439.75,4439.75,4439.75,4439.75,1,1,4439.75
2021-08-16 06:27:00-04:00,4425.25,4425.25,4425.25,4425.25,1,1,4425.25
2021-08-16 08:11:00-04:00,4429.0,4429.0,4429.0,4429.0,5,2,22145.0
2021-08-16 10:51:00-04:00,4419.0,4419.25,4419.0,4419.25,3,3,13257.5
2021-08-16 10:52:00-04:00,4419.25,4419.25,4419.25,4419.25,3,2,13257.75
2021-08-16 11:11:00-04:00,4420.75,4420.75,4420.75,4420.75,2,1,8841.5
2021-08-16 11:12:00-04:00,4420.75,4420.75,4420.75,4420.75,3,2,13262.25
2021-08-16 11:19:00-04:00,4422.25,4422.25,4421.0,4421.0,11,8,48638.5
2021-08-16 12:18:00-04:00,4432.5,4432.5,4432.5,4432.5,2,1,8865.0
2021-08-16 12:19:00-04:00,4432.5,4432.5,4432.5,4432.5,74,4,328005.0
2021-08-16 12:20:00-04:00,4432.0,4432.0,4432.0,4432.0,81,12,358992.0
2021-08-16 13:35:00-04:00,4441.25,4441.25,4441.25,4441.25,1,1,4441.25
2021-08-16 13:49:00-04:00,4441.25,4441.25,4441.25,4441.25,80,3,355300.0
2021-08-16 13:50:00-04:00,4441.5,4441.5,4441.5,4441.5,80,3,355320.0
2021-08-16 14:03:00-04:00,4442.75,4442.75,4442.75,4442.75,4,4,17771.0
2021-08-16 14:04:00-04:00,4442.75,4442.75,4442.75,4442.75,3,2,13328.25
2021-08-16 14:18:00-04:00,4445.75,4445.75,4445.75,4445.75,1,1,4445.75
2021-08-16 15:20:00-04:00,4452.75,4452.75,4452.75,4452.75,1,1,4452.75
2021-08-16 15:30:00-04:00,4450.75,4450.75,4450.75,4450.75,1,1,4450.75
2021-08-16 15:59:00-04:00,4456.75,4457.0,4456.75,4456.75,4,4,17827.5
