,S H22 Comdty,S H22 Comdty,S H22 Comdty,S H22 Comdty,S H22 Comdty,S H22 Comdty,S H22 Comdty
,open,high,low,close,volume,num_trds,value
2021-07-06 20:00:00-04:00,1299.75,1300.5,1299.75,1300.5,9,8,11701.25
2021-07-06 20:01:00-04:00,1296.25,1296.25,1296.25,1296.25,2,2,2592.5
2021-07-06 20:02:00-04:00,1300.5,1300.5,1300.25,1300.25,21,9,27305.5
2021-07-06 20:05:00-04:00,1297.75,1297.75,1297.75,1297.75,1,1,1297.75
2021-07-06 20:07:00-04:00,1300.0,1300.0,1300.0,1300.0,1,1,1300.0
2021-07-06 20:14:00-04:00,1297.25,1297.25,1297.25,1297.25,1,1,1297.25
2021-07-06 20:15:00-04:00,1296.75,1297.5,1296.75,1297.5,2,2,2594.25
2021-07-06 20:16:00-04:00,1299.0,1299.0,1298.75,1298.75,2,2,2597.75
2021-07-06 20:17:00-04:00,1297.75,1297.75,1297.75,1297.75,1,1,1297.75
2021-07-06 20:18:00-04:00,1298.5,1298.5,1298.5,1298.5,1,1,1298.5
2021-07-06 20:19:00-04:00,1300.0,1300.0,1300.0,1300.0,1,1,1300.0
2021-07-06 20:20:00-04:00,1299.5,1299.5,1299.5,1299.5,1,1,1299.5
2021-07-06 20:36:00-04:00,1300.5,1300.5,1300.5,1300.5,1,1,1300.5
2021-07-06 20:49:00-04:00,1302.75,1302.75,1302.75,1302.75,1,1,1302.75
2021-07-06 21:00:00-04:00,1306.5,1306.75,1306.5,1306.75,3,3,3919.75
2021-07-06 21:01:00-04:00,1307.5,1307.75,1307.5,1307.75,10,2,13076.25
2021-07-06 21:06:00-04:00,1307.0,1307.0,1307.0,1307.0,1,1,1307.0
2021-07-06 21:15:00-04:00,1308.0,1308.0,1308.0,1308.0,10,4,13080.0
2021-07-06 21:16:00-04:00,1309.5,1309.5,1309.5,1309.5,1,1,1309.5
2021-07-06 21:22:00-04:00,1311.0,1311.0,1311.0,1311.0,1,1,1311.0
2021-07-06 21:23:00-04:00,1311.0,1311.0,1311.0,1311.0,2,1,2622.0
2021-07-06 21:24:00-04:00,1312.75,1312.75,1312.75,1312.75,1,1,1312.75
2021-07-06 21:28:00-04:00,1312.75,1312.75,1312.75,1312.75,2,2,2625.5
2021-07-06 21:34:00-04:00,1311.25,1311.25,1311.25,1311.25,1,1,1311.25
2021-07-06 21:36:00-04:00,1313.25,1313.5,1313.25,1313.5,2,2,2626.75
2021-07-06 21:38:00-04:00,1313.5,1313.5,1313.5,1313.5,3,1,3940.5
2021-07-06 21:39:00-04:00,1313.5,1313.5,1313.5,1313.5,5,1,6567.5
2021-07-06 21:42:00-04:00,1313.5,1313.5,1313.5,1313.5,7,2,9194.5
2021-07-06 21:43:00-04:00,1314.5,1314.5,1314.5,1314.5,1,1,1314.5
2021-07-06 21:47:00-04:00,1314.0,1314.0,1314.0,1314.0,2,1,2628.0
2021-07-06 21:53:00-04:00,1313.0,1313.0,1313.0,1313.0,1,1,1313.0
2021-07-06 21:54:00-04:00,1313.0,1313.0,1313.0,1313.0,20,6,26260.0
2021-07-06 21:55:00-04:00,1313.0,1313.0,1313.0,1313.0,39,15,51207.0
2021-07-06 21:56:00-04:00,1313.0,1313.0,1313.0,1313.0,13,5,17069.0
2021-07-06 21:59:00-04:00,1313.0,1313.25,1313.0,1313.25,60,35,78780.25
2021-07-06 22:02:00-04:00,1313.75,1313.75,1313.75,1313.75,1,1,1313.75
2021-07-06 22:07:00-04:00,1314.0,1314.0,1314.0,1314.0,1,1,1314.0
2021-07-06 22:13:00-04:00,1314.25,1314.75,1314.25,1314.75,17,5,22342.75
2021-07-06 22:23:00-04:00,1313.0,1313.0,1313.0,1313.0,10,1,13130.0
2021-07-06 22:29:00-04:00,1313.0,1313.0,1313.0,1313.0,12,4,15756.0
2021-07-06 22:39:00-04:00,1314.5,1315.0,1314.5,1315.0,80,17,105196.75
2021-07-06 22:40:00-04:00,1315.25,1315.25,1315.25,1315.25,1,1,1315.25
2021-07-06 22:43:00-04:00,1315.75,1315.75,1315.75,1315.75,1,1,1315.75
2021-07-06 22:45:00-04:00,1315.5,1315.5,1315.5,1315.5,1,1,1315.5
2021-07-06 22:47:00-04:00,1315.25,1315.25,1315.25,1315.25,2,1,2630.5
2021-07-06 22:48:00-04:00,1315.0,1315.0,1315.0,1315.0,2,2,2630.0
2021-07-06 22:49:00-04:00,1315.0,1315.0,1315.0,1315.0,1,1,1315.0
2021-07-06 22:50:00-04:00,1315.25,1315.25,1315.25,1315.25,8,3,10522.0
2021-07-06 22:53:00-04:00,1315.0,1315.0,1315.0,1315.0,17,10,22355.0
2021-07-06 22:54:00-04:00,1315.0,1315.0,1315.0,1315.0,37,7,48655.0
2021-07-06 22:56:00-04:00,1315.0,1315.0,1315.0,1315.0,15,5,19725.0
2021-07-06 22:57:00-04:00,1315.0,1315.0,1315.0,1315.0,5,4,6575.0
2021-07-06 22:58:00-04:00,1315.0,1315.0,1315.0,1315.0,6,4,7890.0
2021-07-06 22:59:00-04:00,1315.0,1315.0,1315.0,1315.0,64,38,84160.0
2021-07-06 23:00:00-04:00,1315.0,1315.0,1315.0,1315.0,18,13,23670.0
2021-07-06 23:01:00-04:00,1315.0,1315.0,1315.0,1315.0,5,5,6575.0
2021-07-06 23:02:00-04:00,1315.0,1315.0,1315.0,1315.0,8,6,10520.0
2021-07-06 23:05:00-04:00,1315.0,1315.0,1315.0,1315.0,13,7,17095.0
2021-07-06 23:07:00-04:00,1316.0,1316.0,1316.0,1316.0,15,6,19740.0
2021-07-06 23:11:00-04:00,1316.0,1316.0,1316.0,1316.0,5,2,6580.0
2021-07-06 23:24:00-04:00,1317.0,1317.0,1317.0,1317.0,3,3,3951.0
2021-07-06 23:25:00-04:00,1317.0,1317.0,1317.0,1317.0,11,6,14487.0
2021-07-06 23:26:00-04:00,1317.0,1317.0,1317.0,1317.0,1,1,1317.0
2021-07-06 23:27:00-04:00,1317.0,1317.0,1317.0,1317.0,2,2,2634.0
2021-07-06 23:28:00-04:00,1317.0,1317.0,1317.0,1317.0,6,5,7902.0
2021-07-06 23:29:00-04:00,1317.0,1317.0,1317.0,1317.0,1,1,1317.0
2021-07-06 23:30:00-04:00,1317.0,1317.0,1317.0,1317.0,2,1,2634.0
2021-07-06 23:42:00-04:00,1317.25,1317.25,1317.25,1317.25,1,1,1317.25
2021-07-06 23:43:00-04:00,1317.25,1317.25,1317.25,1317.25,1,1,1317.25
2021-07-06 23:48:00-04:00,1317.0,1317.0,1317.0,1317.0,5,3,6585.0
2021-07-07 00:32:00-04:00,1317.0,1317.0,1317.0,1317.0,4,3,5268.0
2021-07-07 00:33:00-04:00,1317.0,1317.0,1317.0,1317.0,7,7,9219.0
