,CDU1 Curncy,CDU1 Curncy,CDU1 Curncy,CDU1 Curncy,CDU1 Curncy,CDU1 Curncy,CDU1 Curncy
,open,high,low,close,volume,num_trds,value
2021-06-22 18:00:00-04:00,81.26,81.26,81.245,81.25,23,9,1868.835
2021-06-22 18:01:00-04:00,81.255,81.26,81.255,81.255,4,3,325.03
2021-06-22 18:02:00-04:00,81.265,81.27,81.265,81.27,6,2,487.595
2021-06-22 18:03:00-04:00,81.26,81.26,81.26,81.26,1,1,81.26
2021-06-22 18:04:00-04:00,81.26,81.265,81.26,81.265,4,2,325.055
2021-06-22 18:05:00-04:00,81.26,81.265,81.26,81.265,12,5,975.125
2021-06-22 18:06:00-04:00,81.245,81.25,81.245,81.245,8,3,649.98
2021-06-22 18:07:00-04:00,81.25,81.25,81.25,81.25,9,5,731.25
2021-06-22 18:09:00-04:00,81.255,81.255,81.25,81.255,34,6,2762.61
2021-06-22 18:10:00-04:00,81.25,81.25,81.25,81.25,4,1,325.0
2021-06-22 18:12:00-04:00,81.25,81.25,81.25,81.25,7,2,568.75
2021-06-22 18:13:00-04:00,81.245,81.255,81.245,81.255,9,3,731.265
2021-06-22 18:15:00-04:00,81.25,81.25,81.25,81.25,1,1,81.25
2021-06-22 18:16:00-04:00,81.255,81.26,81.255,81.255,19,4,1543.905
2021-06-22 18:17:00-04:00,81.255,81.255,81.255,81.255,3,2,243.765
2021-06-22 18:18:00-04:00,81.255,81.255,81.255,81.255,3,3,243.765
2021-06-22 18:21:00-04:00,81.25,81.25,81.245,81.25,11,6,893.745
2021-06-22 18:22:00-04:00,81.25,81.25,81.245,81.245,13,5,1056.235
2021-06-22 18:23:00-04:00,81.25,81.25,81.245,81.245,2,2,162.495
2021-06-22 18:24:00-04:00,81.25,81.25,81.245,81.245,9,7,731.21
2021-06-22 18:25:00-04:00,81.245,81.245,81.245,81.245,9,4,731.205
2021-06-22 18:26:00-04:00,81.24,81.245,81.24,81.245,28,8,2274.795
2021-06-22 18:27:00-04:00,81.24,81.24,81.24,81.24,2,2,162.48
2021-06-22 18:28:00-04:00,81.24,81.24,81.24,81.24,1,1,81.24
2021-06-22 18:29:00-04:00,81.24,81.25,81.24,81.25,11,5,893.735
2021-06-22 18:30:00-04:00,81.255,81.255,81.25,81.25,4,3,325.015
2021-06-22 18:31:00-04:00,81.25,81.25,81.25,81.25,1,1,81.25
2021-06-22 18:32:00-04:00,81.25,81.25,81.245,81.245,7,4,568.74
2021-06-22 18:33:00-04:00,81.24,81.245,81.24,81.245,4,4,324.975
2021-06-22 18:34:00-04:00,81.24,81.245,81.24,81.245,5,4,406.215
2021-06-22 18:35:00-04:00,81.245,81.245,81.245,81.245,6,2,487.47
2021-06-22 18:36:00-04:00,81.245,81.245,81.245,81.245,1,1,81.245
