,S Q1 Comdty,S Q1 Comdty,S Q1 Comdty,S Q1 Comdty,S Q1 Comdty,S Q1 Comdty,S Q1 Comdty
,open,high,low,close,volume,num_trds,value
2021-08-08 20:02:00-04:00,1426.0,1426.0,1426.0,1426.0,1,1,1426.0
2021-08-09 03:41:00-04:00,1426.5,1426.5,1426.5,1426.5,1,1,1426.5
2021-08-09 03:44:00-04:00,1425.75,1425.75,1425.75,1425.75,1,1,1425.75
2021-08-09 03:46:00-04:00,1425.75,1425.75,1424.75,1424.75,3,3,4276.25
2021-08-09 03:55:00-04:00,1426.25,1426.25,1426.25,1426.25,1,1,1426.25
2021-08-09 03:57:00-04:00,1427.5,1427.5,1427.5,1427.5,1,1,1427.5
2021-08-09 04:05:00-04:00,1425.75,1425.75,1425.75,1425.75,1,1,1425.75
2021-08-09 04:52:00-04:00,1425.0,1425.0,1425.0,1425.0,1,1,1425.0
2021-08-09 04:53:00-04:00,1424.75,1424.75,1424.75,1424.75,1,1,1424.75
2021-08-09 04:56:00-04:00,1424.25,1424.25,1424.25,1424.25,1,1,1424.25
2021-08-09 06:02:00-04:00,1425.5,1425.5,1425.5,1425.5,1,1,1425.5
2021-08-09 07:06:00-04:00,1423.75,1423.75,1423.75,1423.75,2,2,2847.5
2021-08-09 07:10:00-04:00,1423.75,1423.75,1423.75,1423.75,1,1,1423.75
2021-08-09 07:11:00-04:00,1423.5,1423.5,1423.5,1423.5,1,1,1423.5
2021-08-09 07:20:00-04:00,1423.25,1423.25,1423.25,1423.25,1,1,1423.25
2021-08-09 07:39:00-04:00,1425.5,1425.5,1425.25,1425.5,3,3,4276.25
2021-08-09 07:40:00-04:00,1425.5,1425.5,1425.25,1425.25,4,4,5701.75
2021-08-09 07:57:00-04:00,1424.5,1424.5,1424.5,1424.5,1,1,1424.5
2021-08-09 08:08:00-04:00,1419.5,1419.5,1419.5,1419.5,2,1,2839.0
2021-08-09 08:19:00-04:00,1423.5,1423.5,1423.5,1423.5,1,1,1423.5
2021-08-09 08:20:00-04:00,1423.5,1423.5,1423.5,1423.5,5,1,7117.5
2021-08-09 08:26:00-04:00,1418.5,1418.5,1418.5,1418.5,2,2,2837.0
2021-08-09 09:31:00-04:00,1429.75,1429.75,1428.25,1428.25,12,11,17154.0
2021-08-09 09:44:00-04:00,1435.0,1435.0,1435.0,1435.0,3,1,4305.0
2021-08-09 09:51:00-04:00,1434.75,1434.75,1434.0,1434.0,4,3,5737.0
2021-08-09 09:53:00-04:00,1437.5,1437.5,1437.5,1437.5,2,1,2875.0
2021-08-09 10:02:00-04:00,1435.0,1435.0,1435.0,1435.0,3,1,4305.0
2021-08-09 10:06:00-04:00,1438.75,1438.75,1438.75,1438.75,2,1,2877.5
2021-08-09 10:11:00-04:00,1438.25,1443.25,1438.25,1443.25,18,7,25928.5
2021-08-09 10:15:00-04:00,1443.25,1443.25,1443.25,1443.25,4,1,5773.0
2021-08-09 10:39:00-04:00,1436.0,1436.0,1436.0,1436.0,1,1,1436.0
2021-08-09 10:43:00-04:00,1435.25,1435.25,1435.25,1435.25,1,1,1435.25
2021-08-09 10:54:00-04:00,1432.75,1432.75,1432.75,1432.75,2,1,2865.5
2021-08-09 10:55:00-04:00,1432.5,1432.5,1432.5,1432.5,1,1,1432.5
2021-08-09 11:12:00-04:00,1430.0,1430.0,1430.0,1430.0,2,1,2860.0
2021-08-09 11:28:00-04:00,1430.0,1430.0,1430.0,1430.0,4,4,5720.0
2021-08-09 11:29:00-04:00,1430.0,1430.0,1429.25,1429.25,5,5,7148.5
2021-08-09 11:30:00-04:00,1429.0,1429.0,1429.0,1429.0,2,2,2858.0
2021-08-09 11:31:00-04:00,1429.0,1429.0,1428.75,1429.0,3,3,4286.75
2021-08-09 11:32:00-04:00,1428.75,1428.75,1428.0,1428.0,8,3,11427.75
2021-08-09 11:33:00-04:00,1428.0,1428.0,1428.0,1428.0,2,1,2856.0
2021-08-09 11:36:00-04:00,1429.5,1429.5,1429.25,1429.25,10,2,14293.75
2021-08-09 11:51:00-04:00,1431.5,1431.5,1431.5,1431.5,6,2,8589.0
2021-08-09 11:56:00-04:00,1432.0,1432.0,1432.0,1432.0,1,1,1432.0
2021-08-09 11:57:00-04:00,1431.75,1431.75,1431.75,1431.75,2,2,2863.5
2021-08-09 12:02:00-04:00,1435.0,1435.0,1435.0,1435.0,1,1,1435.0
2021-08-09 12:04:00-04:00,1434.25,1434.25,1434.25,1434.25,1,1,1434.25
2021-08-09 12:08:00-04:00,1434.75,1434.75,1434.75,1434.75,2,2,2869.5
2021-08-09 12:10:00-04:00,1434.75,1434.75,1434.75,1434.75,1,1,1434.75
2021-08-09 12:12:00-04:00,1434.5,1434.5,1434.5,1434.5,1,1,1434.5
2021-08-09 12:18:00-04:00,1434.75,1434.75,1434.75,1434.75,1,1,1434.75
2021-08-09 12:36:00-04:00,1434.75,1435.0,1434.25,1434.25,16,3,22952.25
2021-08-09 12:37:00-04:00,1434.5,1434.5,1434.5,1434.5,9,1,12910.5
2021-08-09 12:39:00-04:00,1434.5,1434.5,1434.5,1434.5,4,1,5738.0
2021-08-09 12:51:00-04:00,1433.75,1433.75,1433.75,1433.75,6,1,8602.5
2021-08-09 13:03:00-04:00,1434.25,1434.5,1434.25,1434.5,16,4,22950.0
