,CDQ1 Curncy,CDQ1 Curncy,CDQ1 Curncy,CDQ1 Curncy,CDQ1 Curncy,CDQ1 Curncy,CDQ1 Curncy
,open,high,low,close,volume,num_trds,value
2021-06-06 18:01:00-04:00,82.815,82.815,82.815,82.815,1,1,82.815
2021-06-06 20:54:00-04:00,82.76,82.76,82.76,82.76,1,1,82.76
2021-06-07 08:02:00-04:00,82.85,82.85,82.85,82.85,1,1,82.85
2021-06-07 14:36:00-04:00,82.86,82.86,82.86,82.86,1,1,82.86
