,CDN1 Curncy,CDN1 Curncy,CDN1 Curncy,CDN1 Curncy,CDN1 Curncy,CDN1 Curncy,CDN1 Curncy
,open,high,low,close,volume,num_trds,value
2021-06-28 21:03:00-04:00,81.065,81.065,81.065,81.065,1,1,81.065
2021-06-28 23:40:00-04:00,80.98,80.995,80.98,80.995,4,2,323.95
2021-06-28 23:41:00-04:00,80.98,80.98,80.98,80.98,1,1,80.98
2021-06-29 05:23:00-04:00,80.83,80.83,80.83,80.83,1,1,80.83
2021-06-29 05:30:00-04:00,80.83,80.83,80.83,80.83,4,1,323.32
2021-06-29 07:44:00-04:00,80.83,80.83,80.83,80.83,1,1,80.83
2021-06-29 09:31:00-04:00,80.86,80.86,80.86,80.86,1,1,80.86
2021-06-29 12:27:00-04:00,80.745,80.745,80.745,80.745,2,1,161.49
