,ESU1 Index,ESU1 Index,ESU1 Index,ESU1 Index,ESU1 Index,ESU1 Index,ESU1 Index
,open,high,low,close,volume,num_trds,value
2021-06-17 18:00:00-04:00,4216.0,4216.0,4214.25,4214.75,344,135,1450015.25
2021-06-17 18:01:00-04:00,4214.75,4216.0,4214.75,4215.75,125,53,526930.0
2021-06-17 18:02:00-04:00,4216.0,4216.25,4215.75,4216.25,93,26,392090.25
2021-06-17 18:03:00-04:00,4216.0,4216.5,4216.0,4216.25,117,39,493307.0
2021-06-17 18:04:00-04:00,4216.25,4216.25,4215.0,4216.0,169,52,712432.75
2021-06-17 18:05:00-04:00,4216.0,4216.5,4215.75,4216.0,103,34,434264.5
2021-06-17 18:06:00-04:00,4216.0,4216.0,4215.25,4215.75,221,44,931635.0
2021-06-17 18:07:00-04:00,4216.0,4216.25,4215.75,4216.25,73,32,307762.75
2021-06-17 18:08:00-04:00,4216.25,4216.75,4216.0,4216.5,217,61,914963.0
2021-06-17 18:09:00-04:00,4216.75,4216.75,4216.0,4216.25,95,38,400549.75
2021-06-17 18:10:00-04:00,4216.25,4216.5,4216.25,4216.5,10,8,42163.25
2021-06-17 18:11:00-04:00,4216.5,4216.5,4215.25,4215.5,245,51,1032910.25
2021-06-17 18:12:00-04:00,4215.25,4215.5,4215.25,4215.5,115,36,484769.5
2021-06-17 18:13:00-04:00,4215.75,4215.75,4215.5,4215.75,41,10,172836.5
2021-06-17 18:14:00-04:00,4215.5,4215.5,4215.25,4215.25,11,5,46370.0
2021-06-17 18:15:00-04:00,4215.5,4215.5,4215.25,4215.5,42,10,177049.75
2021-06-17 18:16:00-04:00,4215.5,4215.5,4215.5,4215.5,58,17,244499.0
2021-06-17 18:17:00-04:00,4215.5,4215.75,4215.5,4215.75,83,25,349906.25
2021-06-17 18:18:00-04:00,4215.75,4216.0,4215.75,4216.0,28,10,118047.25
2021-06-17 18:19:00-04:00,4216.0,4216.25,4216.0,4216.25,37,19,155993.25
2021-06-17 18:20:00-04:00,4216.25,4216.5,4216.0,4216.25,70,26,295137.25
2021-06-17 18:21:00-04:00,4216.25,4216.5,4216.25,4216.25,42,11,177084.25
2021-06-17 18:22:00-04:00,4216.25,4216.75,4216.25,4216.25,66,24,278289.0
2021-06-17 18:23:00-04:00,4216.5,4216.5,4216.25,4216.25,101,36,425852.0
2021-06-17 18:24:00-04:00,4216.25,4216.25,4216.25,4216.25,22,8,92757.5
2021-06-17 18:25:00-04:00,4216.25,4216.75,4216.25,4216.5,20,12,84330.25
2021-06-17 18:26:00-04:00,4216.75,4216.75,4216.5,4216.5,61,24,257220.5
2021-06-17 18:27:00-04:00,4216.75,4217.25,4216.75,4217.25,73,23,307845.25
2021-06-17 18:28:00-04:00,4217.25,4217.25,4216.5,4216.75,64,19,269877.0
2021-06-17 18:29:00-04:00,4216.75,4217.0,4216.5,4216.75,65,25,274088.25
2021-06-17 18:30:00-04:00,4216.75,4216.75,4216.5,4216.75,30,10,126496.5
2021-06-17 18:31:00-04:00,4216.5,4216.75,4216.5,4216.75,47,19,198176.0
2021-06-17 18:32:00-04:00,4216.75,4217.25,4216.75,4217.25,91,26,383739.75
2021-06-17 18:33:00-04:00,4217.0,4217.25,4217.0,4217.0,60,23,253020.25
2021-06-17 18:34:00-04:00,4217.0,4217.25,4216.75,4217.0,74,21,312068.25
2021-06-17 18:35:00-04:00,4217.0,4217.25,4217.0,4217.25,38,12,160253.0
2021-06-17 18:36:00-04:00,4217.5,4217.75,4217.5,4217.75,94,35,396456.5
2021-06-17 18:37:00-04:00,4217.5,4217.75,4217.5,4217.5,75,26,316312.75
2021-06-17 18:38:00-04:00,4217.75,4217.75,4217.25,4217.5,108,34,455492.75
2021-06-17 18:39:00-04:00,4217.75,4217.75,4217.5,4217.5,34,13,143400.25
2021-06-17 18:40:00-04:00,4217.75,4217.75,4217.5,4217.75,80,35,337419.25
2021-06-17 18:41:00-04:00,4217.75,4217.75,4216.75,4216.75,194,53,818130.25
2021-06-17 18:42:00-04:00,4217.0,4217.25,4217.0,4217.25,77,31,324718.75
2021-06-17 18:43:00-04:00,4217.25,4217.5,4217.0,4217.5,20,8,84345.0
2021-06-17 18:44:00-04:00,4217.25,4217.75,4217.25,4217.75,68,20,286781.75
2021-06-17 18:45:00-04:00,4217.75,4217.75,4217.5,4217.5,42,21,177145.0
2021-06-17 18:46:00-04:00,4217.75,4217.75,4217.75,4217.75,40,15,168710.0
2021-06-17 18:47:00-04:00,4217.75,4218.25,4217.75,4218.25,133,34,561006.75
2021-06-17 18:48:00-04:00,4218.0,4218.0,4217.75,4218.0,36,13,151847.0
2021-06-17 18:49:00-04:00,4217.75,4218.5,4217.75,4218.5,136,40,573693.0
2021-06-17 18:50:00-04:00,4218.5,4219.0,4218.5,4218.75,253,75,1067351.75
2021-06-17 18:51:00-04:00,4219.0,4219.0,4218.75,4218.75,46,16,194065.75
2021-06-17 18:52:00-04:00,4218.75,4219.0,4218.5,4218.75,47,23,198280.5
2021-06-17 18:53:00-04:00,4218.75,4218.75,4218.5,4218.75,22,5,92812.25
2021-06-17 18:54:00-04:00,4218.75,4218.75,4218.5,4218.75,17,6,71718.5
2021-06-17 18:55:00-04:00,4218.75,4218.75,4218.5,4218.75,20,15,84373.5
