,ESZ1 Index,ESZ1 Index,ESZ1 Index,ESZ1 Index,ESZ1 Index,ESZ1 Index,ESZ1 Index
,open,high,low,close,volume,num_trds,value
2021-09-02 18:00:00-04:00,4526.75,4526.75,4526.75,4526.75,1,1,4526.75
2021-09-02 18:18:00-04:00,4525.25,4525.25,4525.25,4525.25,1,1,4525.25
2021-09-02 18:22:00-04:00,4526.0,4526.0,4526.0,4526.0,3,1,13578.0
2021-09-02 18:25:00-04:00,4526.0,4526.0,4526.0,4526.0,2,1,9052.0
2021-09-02 18:29:00-04:00,4527.0,4527.0,4527.0,4527.0,7,1,31689.0
2021-09-02 18:34:00-04:00,4527.75,4527.75,4527.75,4527.75,2,1,9055.5
2021-09-02 18:44:00-04:00,4527.25,4527.25,4527.25,4527.25,1,1,4527.25
2021-09-02 18:49:00-04:00,4527.75,4527.75,4527.75,4527.75,1,1,4527.75
2021-09-02 19:13:00-04:00,4525.5,4525.5,4525.5,4525.5,2,1,9051.0
2021-09-02 19:31:00-04:00,4525.25,4525.25,4525.25,4525.25,1,1,4525.25
2021-09-02 19:57:00-04:00,4525.25,4525.25,4525.25,4525.25,1,1,4525.25
2021-09-02 20:09:00-04:00,4527.0,4527.0,4527.0,4527.0,2,2,9054.0
2021-09-02 20:10:00-04:00,4527.75,4527.75,4527.5,4527.5,2,2,9055.25
2021-09-02 20:11:00-04:00,4528.0,4528.0,4528.0,4528.0,5,3,22640.0
2021-09-02 20:12:00-04:00,4528.0,4528.0,4528.0,4528.0,1,1,4528.0
2021-09-02 20:13:00-04:00,4528.0,4528.0,4528.0,4528.0,4,3,18112.0
2021-09-02 20:16:00-04:00,4527.75,4527.75,4527.75,4527.75,5,2,22638.75
2021-09-02 20:17:00-04:00,4528.25,4528.25,4528.25,4528.25,1,1,4528.25
2021-09-02 20:19:00-04:00,4527.75,4528.0,4527.75,4528.0,3,2,13583.75
2021-09-02 20:25:00-04:00,4527.75,4527.75,4527.75,4527.75,2,1,9055.5
2021-09-02 20:30:00-04:00,4527.75,4527.75,4527.75,4527.75,2,1,9055.5
2021-09-02 20:31:00-04:00,4527.75,4527.75,4527.75,4527.75,1,1,4527.75
2021-09-02 20:32:00-04:00,4527.5,4527.5,4527.5,4527.5,2,1,9055.0
2021-09-02 20:34:00-04:00,4527.5,4527.5,4527.5,4527.5,1,1,4527.5
2021-09-02 20:38:00-04:00,4528.75,4528.75,4528.75,4528.75,1,1,4528.75
2021-09-02 20:39:00-04:00,4528.5,4528.5,4528.5,4528.5,1,1,4528.5
2021-09-02 20:40:00-04:00,4528.5,4528.75,4528.5,4528.75,7,7,31700.25
2021-09-02 20:41:00-04:00,4529.0,4529.25,4529.0,4529.25,7,2,31703.75
2021-09-02 20:42:00-04:00,4529.0,4529.0,4529.0,4529.0,2,2,9058.0
2021-09-02 20:43:00-04:00,4528.5,4528.5,4528.25,4528.5,10,6,45283.5
2021-09-02 20:44:00-04:00,4528.5,4528.5,4528.0,4528.5,6,4,27169.75
2021-09-02 20:46:00-04:00,4528.5,4528.5,4528.25,4528.5,8,4,36227.0
2021-09-02 20:47:00-04:00,4528.5,4528.75,4528.5,4528.75,2,2,9057.25
2021-09-02 20:49:00-04:00,4528.75,4528.75,4528.75,4528.75,1,1,4528.75
2021-09-02 20:50:00-04:00,4529.0,4529.0,4529.0,4529.0,1,1,4529.0
2021-09-02 20:52:00-04:00,4528.5,4528.5,4528.5,4528.5,1,1,4528.5
2021-09-02 20:55:00-04:00,4528.75,4528.75,4528.75,4528.75,1,1,4528.75
2021-09-02 20:57:00-04:00,4528.25,4528.5,4528.25,4528.5,3,3,13585.0
2021-09-02 20:58:00-04:00,4528.75,4528.75,4528.75,4528.75,8,2,36230.0
2021-09-02 20:59:00-04:00,4528.25,4528.25,4528.25,4528.25,1,1,4528.25
2021-09-02 21:01:00-04:00,4528.0,4528.0,4528.0,4528.0,3,1,13584.0
2021-09-02 21:03:00-04:00,4528.25,4528.25,4528.25,4528.25,1,1,4528.25
2021-09-02 21:07:00-04:00,4528.0,4528.0,4528.0,4528.0,1,1,4528.0
