,S U22 Comdty,S U22 Comdty,S U22 Comdty,S U22 Comdty,S U22 Comdty,S U22 Comdty,S U22 Comdty
,open,high,low,close,volume,num_trds,value
2021-10-26 03:36:00-04:00,1243.5,1243.75,1243.5,1243.75,2,2,2487.25
2021-10-26 10:04:00-04:00,1241.25,1241.25,1241.0,1241.0,2,2,2482.25
2021-10-26 10:08:00-04:00,1241.0,1241.0,1241.0,1241.0,1,1,1241.0
2021-10-26 10:21:00-04:00,1243.0,1243.0,1243.0,1243.0,1,1,1243.0
2021-10-26 10:38:00-04:00,1243.0,1243.0,1243.0,1243.0,1,1,1243.0
2021-10-26 10:56:00-04:00,1242.25,1242.25,1242.25,1242.25,1,1,1242.25
2021-10-26 11:25:00-04:00,1244.5,1244.5,1244.5,1244.5,1,1,1244.5
2021-10-26 11:44:00-04:00,1243.5,1243.5,1243.5,1243.5,5,1,6217.5
2021-10-26 11:48:00-04:00,1243.25,1243.25,1243.25,1243.25,8,1,9946.0
2021-10-26 11:50:00-04:00,1244.5,1244.5,1244.5,1244.5,2,2,2489.0
2021-10-26 11:51:00-04:00,1244.5,1244.5,1244.5,1244.5,6,6,7467.0
2021-10-26 12:03:00-04:00,1248.75,1248.75,1248.75,1248.75,1,1,1248.75
2021-10-26 12:13:00-04:00,1249.75,1249.75,1249.75,1249.75,2,2,2499.5
2021-10-26 12:28:00-04:00,1248.5,1248.5,1248.25,1248.5,4,4,4993.75
2021-10-26 12:34:00-04:00,1249.5,1250.0,1249.5,1250.0,3,2,3749.5
2021-10-26 12:37:00-04:00,1249.75,1249.75,1249.75,1249.75,1,1,1249.75
2021-10-26 12:47:00-04:00,1247.75,1247.75,1247.75,1247.75,1,1,1247.75
2021-10-26 12:55:00-04:00,1247.0,1247.0,1247.0,1247.0,1,1,1247.0
2021-10-26 13:08:00-04:00,1246.0,1246.0,1246.0,1246.0,1,1,1246.0
