,S Q22 Comdty,S Q22 Comdty,S Q22 Comdty,S Q22 Comdty,S Q22 Comdty,S Q22 Comdty,S Q22 Comdty
,open,high,low,close,volume,num_trds,value
2021-10-26 09:32:00-04:00,1259.0,1259.5,1259.0,1259.25,6,6,7555.5
2021-10-26 09:35:00-04:00,1258.75,1258.75,1258.75,1258.75,1,1,1258.75
2021-10-26 09:36:00-04:00,1258.75,1258.75,1258.75,1258.75,1,1,1258.75
2021-10-26 09:42:00-04:00,1260.0,1260.0,1260.0,1260.0,1,1,1260.0
2021-10-26 09:57:00-04:00,1260.5,1260.5,1260.5,1260.5,1,1,1260.5
2021-10-26 10:04:00-04:00,1261.0,1261.0,1260.5,1260.5,12,3,15128.5
2021-10-26 10:08:00-04:00,1260.75,1260.75,1260.75,1260.75,1,1,1260.75
2021-10-26 10:13:00-04:00,1263.25,1263.25,1263.25,1263.25,1,1,1263.25
2021-10-26 10:15:00-04:00,1263.0,1263.0,1263.0,1263.0,1,1,1263.0
2021-10-26 10:22:00-04:00,1264.25,1264.25,1264.25,1264.25,1,1,1264.25
2021-10-26 11:01:00-04:00,1262.25,1262.25,1262.25,1262.25,1,1,1262.25
2021-10-26 11:22:00-04:00,1264.25,1264.25,1264.25,1264.25,1,1,1264.25
2021-10-26 11:23:00-04:00,1264.75,1264.75,1264.75,1264.75,1,1,1264.75
2021-10-26 11:31:00-04:00,1265.0,1265.25,1265.0,1265.25,3,3,3795.5
2021-10-26 11:32:00-04:00,1265.25,1265.25,1265.0,1265.0,4,4,5060.25
2021-10-26 11:52:00-04:00,1267.0,1267.0,1267.0,1267.0,2,1,2534.0
2021-10-26 11:59:00-04:00,1269.0,1269.0,1269.0,1269.0,1,1,1269.0
2021-10-26 12:10:00-04:00,1270.25,1270.25,1270.25,1270.25,1,1,1270.25
2021-10-26 12:24:00-04:00,1269.75,1269.75,1269.75,1269.75,1,1,1269.75
2021-10-26 12:28:00-04:00,1269.25,1269.25,1269.25,1269.25,1,1,1269.25
2021-10-26 12:30:00-04:00,1269.75,1269.75,1269.75,1269.75,1,1,1269.75
2021-10-26 12:32:00-04:00,1270.0,1270.0,1270.0,1270.0,1,1,1270.0
2021-10-26 12:34:00-04:00,1270.25,1270.25,1270.25,1270.25,1,1,1270.25
2021-10-26 12:40:00-04:00,1269.75,1269.75,1269.75,1269.75,1,1,1269.75
2021-10-26 12:42:00-04:00,1269.25,1269.25,1269.25,1269.25,1,1,1269.25
2021-10-26 12:47:00-04:00,1268.5,1268.5,1268.5,1268.5,1,1,1268.5
2021-10-26 12:51:00-04:00,1267.25,1267.25,1267.25,1267.25,1,1,1267.25
2021-10-26 12:55:00-04:00,1267.5,1267.5,1267.5,1267.5,1,1,1267.5
2021-10-26 13:00:00-04:00,1267.25,1267.25,1267.25,1267.25,1,1,1267.25
2021-10-26 13:06:00-04:00,1266.5,1266.5,1266.5,1266.5,2,1,2533.0
2021-10-26 13:09:00-04:00,1265.5,1265.5,1265.5,1265.5,3,3,3796.5
