,CDU1 Curncy,CDU1 Curncy,CDU1 Curncy,CDU1 Curncy,CDU1 Curncy,CDU1 Curncy,CDU1 Curncy
,open,high,low,close,volume,num_trds,value
2021-05-26 18:29:00-04:00,82.5,82.5,82.5,82.5,1,1,82.5
2021-05-26 18:30:00-04:00,82.49,82.49,82.49,82.49,1,1,82.49
2021-05-26 18:55:00-04:00,82.45,82.45,82.45,82.45,5,1,412.25
2021-05-26 18:57:00-04:00,82.44,82.44,82.44,82.44,1,1,82.44
2021-05-26 19:00:00-04:00,82.42,82.42,82.4,82.4,2,2,164.82
2021-05-26 19:31:00-04:00,82.45,82.45,82.45,82.45,1,1,82.45
2021-05-26 20:02:00-04:00,82.45,82.45,82.45,82.45,1,1,82.45
2021-05-26 20:13:00-04:00,82.46,82.46,82.46,82.46,1,1,82.46
2021-05-26 21:09:00-04:00,82.405,82.405,82.405,82.405,1,1,82.405
2021-05-26 21:20:00-04:00,82.38,82.38,82.38,82.38,1,1,82.38
2021-05-26 21:21:00-04:00,82.36,82.36,82.355,82.355,3,2,247.075
2021-05-26 21:26:00-04:00,82.365,82.365,82.365,82.365,2,1,164.73
2021-05-26 21:28:00-04:00,82.375,82.375,82.375,82.375,1,1,82.375
2021-05-26 21:36:00-04:00,82.38,82.38,82.38,82.38,1,1,82.38
2021-05-26 22:11:00-04:00,82.48,82.48,82.48,82.48,1,1,82.48
2021-05-26 22:16:00-04:00,82.49,82.49,82.49,82.49,2,1,164.98
2021-05-26 22:17:00-04:00,82.49,82.49,82.49,82.49,18,1,1484.82
2021-05-26 22:53:00-04:00,82.48,82.48,82.48,82.48,1,1,82.48
2021-05-26 23:02:00-04:00,82.465,82.465,82.465,82.465,1,1,82.465
2021-05-26 23:09:00-04:00,82.465,82.465,82.465,82.465,1,1,82.465
2021-05-26 23:50:00-04:00,82.5,82.5,82.5,82.5,5,1,412.5
2021-05-27 01:07:00-04:00,82.46,82.46,82.46,82.46,3,2,247.38
2021-05-27 01:19:00-04:00,82.45,82.45,82.45,82.45,2,1,164.9
2021-05-27 01:25:00-04:00,82.45,82.45,82.45,82.45,1,1,82.45
2021-05-27 01:30:00-04:00,82.46,82.46,82.46,82.46,1,1,82.46
2021-05-27 01:32:00-04:00,82.46,82.46,82.46,82.46,1,1,82.46
2021-05-27 02:10:00-04:00,82.52,82.52,82.52,82.52,1,1,82.52
2021-05-27 03:05:00-04:00,82.555,82.555,82.55,82.55,3,3,247.655
2021-05-27 03:21:00-04:00,82.6,82.6,82.6,82.6,2,2,165.2
2021-05-27 03:22:00-04:00,82.61,82.61,82.605,82.605,2,2,165.215
2021-05-27 03:27:00-04:00,82.6,82.6,82.6,82.6,1,1,82.6
2021-05-27 03:28:00-04:00,82.61,82.61,82.61,82.61,1,1,82.61
2021-05-27 03:39:00-04:00,82.6,82.6,82.6,82.6,1,1,82.6
2021-05-27 04:57:00-04:00,82.525,82.525,82.515,82.515,6,3,495.12
2021-05-27 04:58:00-04:00,82.515,82.515,82.515,82.515,1,1,82.515
2021-05-27 05:00:00-04:00,82.525,82.525,82.525,82.525,1,1,82.525
2021-05-27 05:01:00-04:00,82.53,82.53,82.53,82.53,1,1,82.53
2021-05-27 05:03:00-04:00,82.53,82.53,82.53,82.53,1,1,82.53
2021-05-27 05:10:00-04:00,82.545,82.545,82.545,82.545,1,1,82.545
2021-05-27 05:16:00-04:00,82.54,82.54,82.54,82.54,1,1,82.54
2021-05-27 05:30:00-04:00,82.565,82.565,82.565,82.565,1,1,82.565
