,ESU1 Index,ESU1 Index,ESU1 Index,ESU1 Index,ESU1 Index,ESU1 Index,ESU1 Index
,open,high,low,close,volume,num_trds,value
2021-07-18 18:00:00-04:00,4320.0,4320.0,4317.0,4319.75,1614,415,6971016.0
2021-07-18 18:01:00-04:00,4319.5,4320.0,4318.25,4318.5,606,201,2617527.0
2021-07-18 18:02:00-04:00,4318.5,4318.5,4316.25,4317.75,538,198,2322685.75
2021-07-18 18:03:00-04:00,4317.5,4318.0,4317.0,4317.25,405,122,1748619.75
2021-07-18 18:04:00-04:00,4317.5,4319.75,4317.25,4319.75,514,160,2219694.25
2021-07-18 18:05:00-04:00,4319.75,4320.75,4317.5,4318.5,705,229,3045058.25
2021-07-18 18:06:00-04:00,4318.5,4319.0,4318.0,4319.0,342,100,1476994.75
2021-07-18 18:07:00-04:00,4319.0,4319.0,4317.75,4317.75,393,99,1697206.0
2021-07-18 18:08:00-04:00,4318.0,4318.0,4317.0,4317.75,217,78,936865.25
2021-07-18 18:09:00-04:00,4317.5,4317.5,4314.75,4314.75,633,204,2731893.25
2021-07-18 18:10:00-04:00,4314.75,4315.25,4312.25,4313.75,1210,384,5219493.5
2021-07-18 18:11:00-04:00,4313.75,4314.0,4312.25,4313.25,321,121,1384545.25
2021-07-18 18:12:00-04:00,4313.0,4313.75,4313.0,4313.25,170,89,733268.75
2021-07-18 18:13:00-04:00,4313.25,4313.75,4313.25,4313.5,95,38,409783.5
2021-07-18 18:14:00-04:00,4313.75,4314.0,4313.5,4314.0,136,62,586685.75
2021-07-18 18:15:00-04:00,4314.0,4314.0,4312.5,4312.5,391,182,1686539.75
2021-07-18 18:16:00-04:00,4312.5,4312.75,4311.5,4312.25,324,135,1397143.25
2021-07-18 18:17:00-04:00,4312.0,4312.25,4310.5,4311.75,734,216,3164494.75
2021-07-18 18:18:00-04:00,4311.5,4312.25,4311.5,4312.25,167,84,720081.75
2021-07-18 18:19:00-04:00,4312.25,4313.5,4312.25,4313.25,375,125,1617401.75
2021-07-18 18:20:00-04:00,4313.0,4314.0,4313.0,4313.5,234,107,1009360.5
2021-07-18 18:21:00-04:00,4313.5,4313.75,4313.0,4313.0,95,44,409771.0
2021-07-18 18:22:00-04:00,4313.0,4313.0,4312.5,4312.5,104,49,448511.5
2021-07-18 18:23:00-04:00,4312.5,4313.0,4312.5,4312.75,29,20,125069.25
2021-07-18 18:24:00-04:00,4312.75,4313.5,4312.5,4313.5,126,45,543449.25
2021-07-18 18:25:00-04:00,4313.5,4313.75,4313.25,4313.25,52,31,224298.5
2021-07-18 18:26:00-04:00,4313.25,4313.5,4313.0,4313.0,69,34,297615.75
2021-07-18 18:27:00-04:00,4313.0,4313.0,4312.5,4312.5,41,24,176823.75
2021-07-18 18:28:00-04:00,4312.5,4313.0,4312.25,4312.75,102,53,439888.0
2021-07-18 18:29:00-04:00,4312.5,4313.0,4312.25,4312.5,166,87,715920.5
2021-07-18 18:30:00-04:00,4312.5,4314.25,4312.5,4314.25,309,134,1332866.0
2021-07-18 18:31:00-04:00,4314.25,4314.25,4314.0,4314.0,61,36,263166.5
2021-07-18 18:32:00-04:00,4314.0,4314.75,4313.5,4314.5,273,95,1177782.25
2021-07-18 18:33:00-04:00,4314.75,4314.75,4314.25,4314.75,57,19,245927.5
2021-07-18 18:34:00-04:00,4314.5,4315.25,4314.25,4315.25,247,97,1065750.5
2021-07-18 18:35:00-04:00,4315.25,4316.5,4315.25,4315.75,293,141,1264579.75
2021-07-18 18:36:00-04:00,4315.75,4315.75,4315.25,4315.25,123,49,530817.25
2021-07-18 18:37:00-04:00,4315.25,4315.5,4314.75,4315.0,47,33,202811.5
2021-07-18 18:38:00-04:00,4314.75,4314.75,4314.25,4314.25,70,40,302010.5
2021-07-18 18:39:00-04:00,4314.5,4314.75,4314.0,4314.5,105,53,453016.25
2021-07-18 18:40:00-04:00,4314.5,4315.0,4314.5,4314.5,134,44,578173.0
2021-07-18 18:41:00-04:00,4314.75,4314.75,4313.5,4313.75,108,39,465913.25
2021-07-18 18:42:00-04:00,4314.0,4314.25,4312.75,4313.25,223,78,961921.5
2021-07-18 18:43:00-04:00,4313.5,4313.75,4313.25,4313.5,54,34,232929.5
2021-07-18 18:44:00-04:00,4313.5,4314.0,4313.5,4314.0,105,34,452939.5
2021-07-18 18:45:00-04:00,4314.0,4315.0,4314.0,4315.0,154,69,664477.25
2021-07-18 18:46:00-04:00,4315.0,4315.0,4314.5,4314.5,29,16,125128.5
2021-07-18 18:47:00-04:00,4314.75,4314.75,4314.25,4314.25,74,26,319274.25
2021-07-18 18:48:00-04:00,4314.5,4314.5,4313.25,4313.25,207,65,892979.25
2021-07-18 18:49:00-04:00,4313.5,4314.0,4313.5,4313.5,62,32,267450.5
2021-07-18 18:50:00-04:00,4313.75,4313.75,4312.5,4312.75,239,85,1030786.25
2021-07-18 18:51:00-04:00,4312.75,4313.25,4312.0,4313.0,239,123,1030699.75
