,ESH22 Index,ESH22 Index,ESH22 Index,ESH22 Index,ESH22 Index,ESH22 Index,ESH22 Index
,open,high,low,close,volume,num_trds,value
2021-10-28 18:10:00-04:00,4570.0,4570.0,4570.0,4570.0,1,1,4570.0
2021-10-28 18:12:00-04:00,4568.75,4568.75,4568.75,4568.75,1,1,4568.75
2021-10-28 18:15:00-04:00,4569.75,4569.75,4569.75,4569.75,1,1,4569.75
2021-10-28 18:22:00-04:00,4571.0,4571.0,4571.0,4571.0,1,1,4571.0
2021-10-28 18:33:00-04:00,4571.25,4571.25,4571.25,4571.25,1,1,4571.25
2021-10-28 19:01:00-04:00,4568.75,4568.75,4568.75,4568.75,1,1,4568.75
2021-10-28 19:03:00-04:00,4570.0,4570.0,4570.0,4570.0,1,1,4570.0
2021-10-28 19:08:00-04:00,4569.0,4569.0,4569.0,4569.0,1,1,4569.0
2021-10-28 19:19:00-04:00,4566.5,4566.5,4566.5,4566.5,1,1,4566.5
2021-10-28 19:41:00-04:00,4566.5,4566.5,4566.5,4566.5,1,1,4566.5
2021-10-28 19:56:00-04:00,4569.0,4569.0,4569.0,4569.0,1,1,4569.0
2021-10-28 19:59:00-04:00,4568.5,4568.5,4568.5,4568.5,1,1,4568.5
2021-10-28 20:00:00-04:00,4568.75,4568.75,4568.0,4568.0,3,3,13705.0
2021-10-28 20:11:00-04:00,4568.0,4568.0,4567.5,4567.5,3,3,13703.25
2021-10-28 20:12:00-04:00,4567.25,4567.25,4566.75,4566.75,4,3,18268.0
2021-10-28 20:15:00-04:00,4566.5,4566.5,4566.0,4566.0,4,3,18264.75
2021-10-28 20:17:00-04:00,4565.75,4565.75,4565.75,4565.75,1,1,4565.75
2021-10-28 20:22:00-04:00,4565.75,4565.75,4565.75,4565.75,1,1,4565.75
2021-10-28 20:44:00-04:00,4567.5,4567.5,4567.5,4567.5,1,1,4567.5
2021-10-28 20:58:00-04:00,4564.25,4564.25,4564.25,4564.25,1,1,4564.25
2021-10-28 21:05:00-04:00,4563.5,4563.5,4563.0,4563.0,2,2,9126.5
2021-10-28 21:22:00-04:00,4563.0,4563.0,4563.0,4563.0,4,2,18252.0
2021-10-28 21:26:00-04:00,4563.25,4563.25,4563.25,4563.25,1,1,4563.25
2021-10-28 21:34:00-04:00,4565.0,4565.5,4565.0,4565.5,4,2,18261.5
2021-10-28 21:55:00-04:00,4566.25,4566.25,4566.25,4566.25,2,2,9132.5
2021-10-28 21:58:00-04:00,4564.5,4564.5,4564.5,4564.5,2,1,9129.0
2021-10-28 22:02:00-04:00,4564.0,4564.0,4563.5,4563.5,3,2,13691.0
2021-10-28 23:38:00-04:00,4569.5,4569.5,4569.5,4569.5,1,1,4569.5
2021-10-29 01:01:00-04:00,4563.0,4563.0,4563.0,4563.0,1,1,4563.0
2021-10-29 01:05:00-04:00,4561.75,4561.75,4561.75,4561.75,1,1,4561.75
2021-10-29 01:06:00-04:00,4561.0,4561.0,4561.0,4561.0,2,1,9122.0
2021-10-29 01:08:00-04:00,4561.25,4561.25,4561.25,4561.25,1,1,4561.25
2021-10-29 01:11:00-04:00,4560.0,4560.0,4559.5,4559.5,2,2,9119.5
2021-10-29 01:26:00-04:00,4562.25,4562.5,4562.25,4562.5,4,2,18249.25
2021-10-29 01:36:00-04:00,4562.0,4562.0,4562.0,4562.0,1,1,4562.0
2021-10-29 01:58:00-04:00,4562.0,4562.0,4562.0,4562.0,1,1,4562.0
2021-10-29 02:05:00-04:00,4558.0,4558.0,4557.25,4557.25,5,3,22787.75
2021-10-29 02:12:00-04:00,4558.0,4558.0,4558.0,4558.0,2,1,9116.0
2021-10-29 02:27:00-04:00,4560.0,4560.0,4560.0,4560.0,2,1,9120.0
2021-10-29 02:43:00-04:00,4560.25,4560.25,4560.25,4560.25,1,1,4560.25
2021-10-29 02:59:00-04:00,4560.5,4560.75,4560.5,4560.75,2,2,9121.25
2021-10-29 03:04:00-04:00,4556.0,4556.0,4556.0,4556.0,10,1,45560.0
2021-10-29 03:06:00-04:00,4555.0,4555.0,4555.0,4555.0,11,3,50105.0
2021-10-29 03:07:00-04:00,4553.75,4553.75,4553.75,4553.75,1,1,4553.75
2021-10-29 03:10:00-04:00,4560.0,4560.0,4560.0,4560.0,40,3,182400.0
2021-10-29 03:30:00-04:00,4565.25,4565.25,4565.25,4565.25,2,1,9130.5
2021-10-29 03:53:00-04:00,4562.5,4562.5,4562.5,4562.5,1,1,4562.5
2021-10-29 03:58:00-04:00,4561.75,4561.75,4561.75,4561.75,1,1,4561.75
2021-10-29 04:04:00-04:00,4561.5,4561.5,4561.5,4561.5,2,1,9123.0
2021-10-29 04:07:00-04:00,4564.25,4564.25,4564.25,4564.25,1,1,4564.25
2021-10-29 04:08:00-04:00,4562.5,4562.5,4562.5,4562.5,1,1,4562.5
2021-10-29 04:50:00-04:00,4558.25,4558.25,4557.25,4557.25,2,2,9115.5
2021-10-29 06:14:00-04:00,4555.0,4555.0,4555.0,4555.0,1,1,4555.0
2021-10-29 06:15:00-04:00,4554.5,4554.5,4554.5,4554.5,1,1,4554.5
2021-10-29 06:28:00-04:00,4554.5,4554.5,4554.5,4554.5,1,1,4554.5
2021-10-29 06:31:00-04:00,4555.0,4555.0,4555.0,4555.0,1,1,4555.0
2021-10-29 06:40:00-04:00,4556.75,4556.75,4556.75,4556.75,1,1,4556.75
2021-10-29 06:50:00-04:00,4557.5,4557.5,4557.5,4557.5,1,1,4557.5
2021-10-29 06:55:00-04:00,4557.25,4557.25,4557.25,4557.25,1,1,4557.25
2021-10-29 07:00:00-04:00,4558.5,4558.5,4558.5,4558.5,15,2,68377.5
2021-10-29 07:29:00-04:00,4559.0,4559.0,4559.0,4559.0,1,1,4559.0
2021-10-29 07:39:00-04:00,4562.0,4562.0,4562.0,4562.0,1,1,4562.0
2021-10-29 07:40:00-04:00,4561.5,4561.5,4561.5,4561.5,1,1,4561.5
2021-10-29 08:07:00-04:00,4561.0,4561.0,4561.0,4561.0,1,1,4561.0
2021-10-29 08:09:00-04:00,4561.5,4561.5,4561.5,4561.5,1,1,4561.5
2021-10-29 08:18:00-04:00,4562.0,4562.0,4562.0,4562.0,1,1,4562.0
2021-10-29 08:27:00-04:00,4562.0,4562.0,4562.0,4562.0,1,1,4562.0
2021-10-29 08:30:00-04:00,4560.0,4560.0,4560.0,4560.0,1,1,4560.0
2021-10-29 08:35:00-04:00,4561.5,4561.5,4561.5,4561.5,1,1,4561.5
2021-10-29 08:38:00-04:00,4565.0,4565.0,4565.0,4565.0,1,1,4565.0
2021-10-29 08:48:00-04:00,4557.0,4557.0,4557.0,4557.0,1,1,4557.0
2021-10-29 09:07:00-04:00,4554.0,4554.0,4554.0,4554.0,1,1,4554.0
2021-10-29 09:18:00-04:00,4557.75,4557.75,4557.75,4557.75,1,1,4557.75
2021-10-29 09:29:00-04:00,4557.75,4557.75,4557.75,4557.75,1,1,4557.75
2021-10-29 09:30:00-04:00,4554.5,4554.5,4554.5,4554.5,4,2,18218.0
2021-10-29 09:31:00-04:00,4560.25,4560.75,4559.75,4559.75,5,5,22801.25
2021-10-29 09:36:00-04:00,4564.0,4565.5,4564.0,4564.5,3,3,13694.0
2021-10-29 09:37:00-04:00,4567.0,4567.0,4567.0,4567.0,1,1,4567.0
2021-10-29 09:40:00-04:00,4568.25,4568.25,4568.0,4568.0,2,2,9136.25
2021-10-29 09:46:00-04:00,4568.0,4568.0,4567.75,4567.75,4,2,18271.25
2021-10-29 09:47:00-04:00,4569.75,4569.75,4569.75,4569.75,1,1,4569.75
2021-10-29 09:48:00-04:00,4570.5,4570.75,4570.5,4570.75,3,2,13711.75
2021-10-29 09:49:00-04:00,4570.0,4570.25,4570.0,4570.0,3,3,13710.25
2021-10-29 09:51:00-04:00,4569.5,4569.5,4569.5,4569.5,1,1,4569.5
2021-10-29 09:53:00-04:00,4572.5,4572.5,4572.5,4572.5,1,1,4572.5
2021-10-29 09:56:00-04:00,4574.75,4575.0,4572.5,4572.5,4,3,18297.0
2021-10-29 09:59:00-04:00,4569.0,4569.0,4568.75,4568.75,2,2,9137.75
2021-10-29 10:06:00-04:00,4572.25,4572.25,4572.25,4572.25,1,1,4572.25
2021-10-29 10:07:00-04:00,4572.75,4572.75,4572.75,4572.75,1,1,4572.75
2021-10-29 10:08:00-04:00,4572.75,4574.25,4572.75,4574.25,5,4,22866.25
2021-10-29 10:15:00-04:00,4571.25,4571.25,4571.25,4571.25,1,1,4571.25
2021-10-29 10:17:00-04:00,4566.5,4566.5,4565.25,4565.25,2,2,9131.75
2021-10-29 10:18:00-04:00,4566.75,4566.75,4566.75,4566.75,1,1,4566.75
2021-10-29 10:20:00-04:00,4568.5,4569.75,4568.5,4569.75,2,2,9138.25
2021-10-29 10:24:00-04:00,4567.0,4567.0,4567.0,4567.0,2,2,9134.0
2021-10-29 10:25:00-04:00,4567.75,4567.75,4567.75,4567.75,1,1,4567.75
2021-10-29 10:26:00-04:00,4567.5,4567.5,4567.0,4567.0,4,3,18268.75
2021-10-29 10:27:00-04:00,4566.0,4566.0,4566.0,4566.0,1,1,4566.0
2021-10-29 10:32:00-04:00,4564.75,4564.75,4564.75,4564.75,1,1,4564.75
2021-10-29 10:34:00-04:00,4566.25,4566.25,4566.25,4566.25,1,1,4566.25
2021-10-29 10:40:00-04:00,4567.5,4567.5,4567.5,4567.5,1,1,4567.5
2021-10-29 10:45:00-04:00,4570.0,4570.25,4570.0,4570.25,2,2,9140.25
2021-10-29 10:46:00-04:00,4569.25,4569.25,4569.25,4569.25,1,1,4569.25
2021-10-29 10:51:00-04:00,4573.25,4573.25,4573.25,4573.25,1,1,4573.25
2021-10-29 10:52:00-04:00,4574.0,4574.0,4574.0,4574.0,1,1,4574.0
2021-10-29 10:54:00-04:00,4571.0,4571.0,4571.0,4571.0,1,1,4571.0
2021-10-29 11:04:00-04:00,4573.5,4573.5,4573.5,4573.5,4,3,18294.0
2021-10-29 11:07:00-04:00,4575.25,4576.0,4575.25,4576.0,3,2,13727.25
2021-10-29 11:08:00-04:00,4575.75,4576.75,4575.75,4576.75,3,3,13728.25
2021-10-29 11:10:00-04:00,4579.0,4579.0,4579.0,4579.0,2,2,9158.0
2021-10-29 11:14:00-04:00,4578.25,4578.5,4578.25,4578.5,5,4,22892.0
2021-10-29 11:17:00-04:00,4579.0,4579.0,4579.0,4579.0,1,1,4579.0
2021-10-29 11:18:00-04:00,4580.0,4580.0,4580.0,4580.0,1,1,4580.0
2021-10-29 11:31:00-04:00,4581.5,4581.5,4581.5,4581.5,3,1,13744.5
2021-10-29 11:37:00-04:00,4581.25,4581.25,4580.75,4580.75,5,2,22904.75
2021-10-29 11:38:00-04:00,4580.5,4580.5,4580.5,4580.5,1,1,4580.5
2021-10-29 11:41:00-04:00,4580.75,4580.75,4580.75,4580.75,1,1,4580.75
2021-10-29 11:50:00-04:00,4578.5,4578.5,4578.5,4578.5,1,1,4578.5
2021-10-29 11:51:00-04:00,4579.0,4579.25,4579.0,4579.0,4,3,18316.5
2021-10-29 11:53:00-04:00,4579.25,4579.25,4579.25,4579.25,1,1,4579.25
2021-10-29 11:55:00-04:00,4581.0,4581.0,4581.0,4581.0,1,1,4581.0
2021-10-29 11:56:00-04:00,4581.75,4581.75,4581.75,4581.75,1,1,4581.75
2021-10-29 12:00:00-04:00,4578.75,4578.75,4578.75,4578.75,1,1,4578.75
2021-10-29 12:03:00-04:00,4580.5,4580.5,4580.5,4580.5,1,1,4580.5
2021-10-29 12:06:00-04:00,4581.75,4581.75,4581.75,4581.75,1,1,4581.75
2021-10-29 12:10:00-04:00,4585.25,4585.5,4585.0,4585.25,5,4,22926.25
2021-10-29 12:11:00-04:00,4584.75,4584.75,4584.75,4584.75,2,1,9169.5
2021-10-29 12:19:00-04:00,4585.75,4585.75,4585.75,4585.75,1,1,4585.75
2021-10-29 12:20:00-04:00,4586.0,4586.25,4586.0,4586.25,27,3,123822.5
2021-10-29 12:21:00-04:00,4586.0,4586.0,4586.0,4586.0,1,1,4586.0
2021-10-29 12:26:00-04:00,4588.0,4590.0,4588.0,4590.0,13,6,59666.0
2021-10-29 12:28:00-04:00,4589.75,4589.75,4589.75,4589.75,2,1,9179.5
2021-10-29 12:31:00-04:00,4589.0,4589.25,4589.0,4589.25,2,2,9178.25
2021-10-29 12:33:00-04:00,4589.0,4589.0,4589.0,4589.0,1,1,4589.0
2021-10-29 12:34:00-04:00,4589.0,4589.0,4589.0,4589.0,28,4,128492.0
2021-10-29 12:36:00-04:00,4588.75,4588.75,4588.75,4588.75,1,1,4588.75
2021-10-29 12:38:00-04:00,4589.5,4589.5,4589.5,4589.5,10,2,45895.0
2021-10-29 12:41:00-04:00,4590.25,4590.25,4590.25,4590.25,1,1,4590.25
