,CDU1 Curncy,CDU1 Curncy,CDU1 Curncy,CDU1 Curncy,CDU1 Curncy,CDU1 Curncy,CDU1 Curncy
,open,high,low,close,volume,num_trds,value
2021-06-02 18:13:00-04:00,83.06,83.06,83.06,83.06,1,1,83.06
2021-06-02 18:19:00-04:00,83.075,83.075,83.075,83.075,1,1,83.075
2021-06-02 18:44:00-04:00,83.08,83.08,83.08,83.08,1,1,83.08
2021-06-02 18:47:00-04:00,83.08,83.08,83.08,83.08,1,1,83.08
2021-06-02 18:52:00-04:00,83.07,83.07,83.07,83.07,7,2,581.49
2021-06-02 19:00:00-04:00,83.065,83.065,83.065,83.065,1,1,83.065
2021-06-02 19:40:00-04:00,83.05,83.05,83.05,83.05,1,1,83.05
2021-06-02 19:56:00-04:00,83.05,83.05,83.05,83.05,1,1,83.05
2021-06-02 20:03:00-04:00,83.055,83.055,83.055,83.055,3,1,249.165
2021-06-02 20:21:00-04:00,83.07,83.07,83.07,83.07,2,1,166.14
2021-06-02 20:26:00-04:00,83.08,83.08,83.08,83.08,1,1,83.08
2021-06-02 20:37:00-04:00,83.095,83.095,83.095,83.095,4,2,332.38
2021-06-02 20:39:00-04:00,83.095,83.095,83.095,83.095,1,1,83.095
2021-06-02 20:40:00-04:00,83.095,83.1,83.095,83.1,16,6,1329.535
2021-06-02 20:48:00-04:00,83.12,83.12,83.12,83.12,4,1,332.48
2021-06-02 20:49:00-04:00,83.125,83.125,83.125,83.125,2,1,166.25
2021-06-02 21:23:00-04:00,83.085,83.085,83.085,83.085,12,3,997.02
2021-06-02 21:24:00-04:00,83.09,83.09,83.085,83.09,38,7,3157.34
2021-06-02 21:29:00-04:00,83.095,83.095,83.095,83.095,1,1,83.095
2021-06-02 21:40:00-04:00,83.085,83.085,83.085,83.085,1,1,83.085
2021-06-02 22:10:00-04:00,83.055,83.055,83.055,83.055,1,1,83.055
2021-06-02 22:23:00-04:00,83.055,83.055,83.055,83.055,2,1,166.11
2021-06-02 22:29:00-04:00,83.05,83.05,83.05,83.05,5,2,415.25
2021-06-02 22:31:00-04:00,83.045,83.045,83.045,83.045,1,1,83.045
2021-06-02 22:50:00-04:00,83.02,83.02,83.02,83.02,12,2,996.24
2021-06-02 23:07:00-04:00,83.035,83.035,83.035,83.035,1,1,83.035
2021-06-03 00:24:00-04:00,83.06,83.06,83.06,83.06,2,1,166.12
2021-06-03 00:31:00-04:00,83.06,83.06,83.06,83.06,3,1,249.18
2021-06-03 00:32:00-04:00,83.06,83.06,83.06,83.06,3,2,249.18
2021-06-03 00:33:00-04:00,83.065,83.065,83.065,83.065,3,1,249.195
2021-06-03 00:34:00-04:00,83.065,83.065,83.065,83.065,2,1,166.13
2021-06-03 01:00:00-04:00,83.02,83.02,83.02,83.02,2,1,166.04
2021-06-03 01:01:00-04:00,83.02,83.025,83.02,83.02,15,5,1245.305
2021-06-03 01:15:00-04:00,83.025,83.025,83.025,83.025,1,1,83.025
2021-06-03 01:29:00-04:00,83.005,83.005,83.005,83.005,1,1,83.005
2021-06-03 01:30:00-04:00,83.005,83.005,83.005,83.005,25,7,2075.125
2021-06-03 01:47:00-04:00,82.985,82.985,82.985,82.985,1,1,82.985
2021-06-03 01:52:00-04:00,82.985,82.985,82.985,82.985,1,1,82.985
2021-06-03 02:09:00-04:00,82.98,82.98,82.98,82.98,2,1,165.96
2021-06-03 02:31:00-04:00,82.96,82.96,82.96,82.96,1,1,82.96
2021-06-03 02:39:00-04:00,82.955,82.955,82.955,82.955,1,1,82.955
2021-06-03 02:41:00-04:00,82.95,82.95,82.95,82.95,13,3,1078.35
2021-06-03 02:54:00-04:00,82.96,82.96,82.96,82.96,1,1,82.96
2021-06-03 03:01:00-04:00,82.94,82.94,82.94,82.94,1,1,82.94
2021-06-03 03:04:00-04:00,82.935,82.935,82.935,82.935,1,1,82.935
2021-06-03 03:05:00-04:00,82.925,82.925,82.925,82.925,1,1,82.925
2021-06-03 03:07:00-04:00,82.945,82.945,82.945,82.945,4,1,331.78
2021-06-03 03:09:00-04:00,82.93,82.93,82.925,82.93,3,3,248.785
2021-06-03 03:12:00-04:00,82.93,82.935,82.93,82.93,4,4,331.725
2021-06-03 03:13:00-04:00,82.935,82.94,82.935,82.94,2,2,165.875
2021-06-03 03:14:00-04:00,82.94,82.95,82.94,82.95,5,5,414.735
2021-06-03 03:15:00-04:00,82.945,82.945,82.94,82.94,7,3,580.585
2021-06-03 03:16:00-04:00,82.93,82.93,82.93,82.93,1,1,82.93
2021-06-03 03:18:00-04:00,82.95,82.95,82.95,82.95,1,1,82.95
2021-06-03 03:27:00-04:00,82.93,82.93,82.92,82.92,2,2,165.85
2021-06-03 03:28:00-04:00,82.92,82.94,82.92,82.94,5,3,414.665
2021-06-03 03:29:00-04:00,82.945,82.945,82.94,82.94,4,3,331.775
2021-06-03 03:30:00-04:00,82.935,82.935,82.935,82.935,1,1,82.935
2021-06-03 03:32:00-04:00,82.93,82.93,82.925,82.925,8,5,663.42
2021-06-03 03:34:00-04:00,82.945,82.945,82.945,82.945,1,1,82.945
2021-06-03 03:35:00-04:00,82.945,82.95,82.945,82.95,2,2,165.895
2021-06-03 03:46:00-04:00,82.9,82.9,82.9,82.9,19,6,1575.1
2021-06-03 03:47:00-04:00,82.9,82.9,82.88,82.885,15,7,1243.465
2021-06-03 03:49:00-04:00,82.88,82.885,82.88,82.885,8,2,663.075
2021-06-03 03:51:00-04:00,82.885,82.885,82.885,82.885,4,3,331.54
2021-06-03 03:52:00-04:00,82.88,82.88,82.875,82.875,3,3,248.63
2021-06-03 03:53:00-04:00,82.87,82.87,82.87,82.87,1,1,82.87
2021-06-03 03:54:00-04:00,82.88,82.885,82.88,82.885,2,2,165.765
2021-06-03 03:55:00-04:00,82.885,82.89,82.885,82.89,2,2,165.775
2021-06-03 04:00:00-04:00,82.86,82.86,82.86,82.86,1,1,82.86
2021-06-03 04:02:00-04:00,82.86,82.86,82.86,82.86,1,1,82.86
2021-06-03 04:06:00-04:00,82.865,82.865,82.865,82.865,1,1,82.865
2021-06-03 04:10:00-04:00,82.885,82.885,82.885,82.885,1,1,82.885
2021-06-03 04:15:00-04:00,82.885,82.885,82.885,82.885,1,1,82.885
2021-06-03 04:20:00-04:00,82.885,82.885,82.885,82.885,1,1,82.885
2021-06-03 04:22:00-04:00,82.89,82.89,82.89,82.89,5,2,414.45
2021-06-03 04:31:00-04:00,82.915,82.915,82.915,82.915,5,4,414.575
2021-06-03 04:33:00-04:00,82.915,82.915,82.915,82.915,2,1,165.83
2021-06-03 04:34:00-04:00,82.91,82.915,82.91,82.915,6,2,497.475
2021-06-03 04:39:00-04:00,82.915,82.915,82.915,82.915,2,1,165.83
2021-06-03 04:40:00-04:00,82.915,82.915,82.91,82.91,2,2,165.825
2021-06-03 04:54:00-04:00,82.89,82.89,82.89,82.89,3,1,248.67
2021-06-03 04:56:00-04:00,82.88,82.88,82.88,82.88,2,2,165.76
2021-06-03 05:00:00-04:00,82.89,82.89,82.89,82.89,1,1,82.89
2021-06-03 05:14:00-04:00,82.89,82.89,82.89,82.89,3,1,248.67
2021-06-03 05:15:00-04:00,82.89,82.89,82.89,82.89,5,4,414.45
2021-06-03 05:16:00-04:00,82.88,82.88,82.88,82.88,5,5,414.4
2021-06-03 05:17:00-04:00,82.87,82.87,82.87,82.87,1,1,82.87
2021-06-03 05:18:00-04:00,82.87,82.87,82.87,82.87,1,1,82.87
2021-06-03 05:19:00-04:00,82.87,82.87,82.87,82.87,3,3,248.61
2021-06-03 05:20:00-04:00,82.865,82.88,82.865,82.88,6,3,497.235
2021-06-03 05:24:00-04:00,82.875,82.875,82.875,82.875,4,1,331.5
2021-06-03 05:25:00-04:00,82.895,82.895,82.895,82.895,4,1,331.58
2021-06-03 05:28:00-04:00,82.89,82.89,82.89,82.89,1,1,82.89
2021-06-03 05:29:00-04:00,82.89,82.89,82.89,82.89,4,2,331.56
2021-06-03 05:30:00-04:00,82.885,82.885,82.885,82.885,3,1,248.655
2021-06-03 05:32:00-04:00,82.905,82.905,82.905,82.905,5,1,414.525
2021-06-03 05:35:00-04:00,82.895,82.895,82.895,82.895,8,1,663.16
2021-06-03 05:37:00-04:00,82.905,82.905,82.905,82.905,4,1,331.62
2021-06-03 05:38:00-04:00,82.9,82.9,82.9,82.9,1,1,82.9
2021-06-03 05:39:00-04:00,82.895,82.895,82.895,82.895,5,4,414.475
2021-06-03 05:40:00-04:00,82.885,82.885,82.885,82.885,3,1,248.655
2021-06-03 05:43:00-04:00,82.885,82.89,82.885,82.89,6,6,497.335
2021-06-03 05:47:00-04:00,82.91,82.91,82.91,82.91,1,1,82.91
2021-06-03 05:56:00-04:00,82.9,82.9,82.9,82.9,5,1,414.5
2021-06-03 05:59:00-04:00,82.9,82.92,82.9,82.92,11,4,911.94
2021-06-03 06:00:00-04:00,82.92,82.95,82.92,82.95,13,6,1078.08
2021-06-03 06:03:00-04:00,82.95,82.95,82.95,82.95,1,1,82.95
2021-06-03 06:04:00-04:00,82.96,82.96,82.96,82.96,4,1,331.84
2021-06-03 06:05:00-04:00,82.97,82.97,82.945,82.945,5,3,414.82
2021-06-03 06:06:00-04:00,82.94,82.94,82.93,82.93,3,3,248.805
2021-06-03 06:09:00-04:00,82.95,82.95,82.95,82.95,1,1,82.95
2021-06-03 06:14:00-04:00,82.945,82.945,82.945,82.945,1,1,82.945
2021-06-03 06:15:00-04:00,82.94,82.94,82.94,82.94,1,1,82.94
2021-06-03 06:16:00-04:00,82.935,82.935,82.935,82.935,1,1,82.935
2021-06-03 06:27:00-04:00,82.965,82.965,82.955,82.955,4,2,331.83
2021-06-03 06:28:00-04:00,82.945,82.945,82.945,82.945,1,1,82.945
2021-06-03 06:30:00-04:00,82.945,82.945,82.945,82.945,1,1,82.945
2021-06-03 06:31:00-04:00,82.94,82.94,82.94,82.94,1,1,82.94
2021-06-03 06:32:00-04:00,82.93,82.93,82.93,82.93,1,1,82.93
2021-06-03 06:33:00-04:00,82.91,82.91,82.91,82.91,1,1,82.91
2021-06-03 06:34:00-04:00,82.895,82.895,82.89,82.89,3,2,248.675
2021-06-03 06:42:00-04:00,82.885,82.885,82.885,82.885,2,1,165.77
2021-06-03 06:43:00-04:00,82.89,82.895,82.89,82.895,2,2,165.785
2021-06-03 06:44:00-04:00,82.895,82.895,82.895,82.895,3,1,248.685
2021-06-03 06:45:00-04:00,82.895,82.895,82.895,82.895,1,1,82.895
2021-06-03 06:48:00-04:00,82.885,82.885,82.885,82.885,6,1,497.31
2021-06-03 06:50:00-04:00,82.865,82.865,82.865,82.865,2,1,165.73
2021-06-03 06:52:00-04:00,82.875,82.875,82.875,82.875,2,1,165.75
2021-06-03 06:53:00-04:00,82.875,82.875,82.875,82.875,1,1,82.875
2021-06-03 06:54:00-04:00,82.875,82.875,82.875,82.875,2,2,165.75
2021-06-03 06:56:00-04:00,82.875,82.875,82.87,82.87,2,2,165.745
2021-06-03 06:57:00-04:00,82.86,82.86,82.84,82.84,7,3,579.975
2021-06-03 06:59:00-04:00,82.855,82.855,82.855,82.855,1,1,82.855
2021-06-03 07:00:00-04:00,82.855,82.86,82.85,82.86,4,4,331.42
2021-06-03 07:01:00-04:00,82.85,82.85,82.85,82.85,4,3,331.4
2021-06-03 07:02:00-04:00,82.84,82.84,82.84,82.84,1,1,82.84
2021-06-03 07:03:00-04:00,82.83,82.83,82.825,82.825,3,3,248.485
2021-06-03 07:05:00-04:00,82.835,82.84,82.835,82.835,3,3,248.51
2021-06-03 07:06:00-04:00,82.85,82.85,82.85,82.85,1,1,82.85
2021-06-03 07:07:00-04:00,82.85,82.855,82.845,82.855,5,4,414.255
2021-06-03 07:08:00-04:00,82.84,82.84,82.84,82.84,1,1,82.84
2021-06-03 07:09:00-04:00,82.835,82.845,82.835,82.845,5,2,414.215
2021-06-03 07:10:00-04:00,82.855,82.855,82.85,82.85,6,2,497.105
2021-06-03 07:13:00-04:00,82.865,82.865,82.865,82.865,1,1,82.865
2021-06-03 07:14:00-04:00,82.865,82.865,82.865,82.865,3,3,248.595
2021-06-03 07:15:00-04:00,82.865,82.865,82.855,82.86,6,5,497.16
