,CDQ1 Curncy,CDQ1 Curncy,CDQ1 Curncy,CDQ1 Curncy,CDQ1 Curncy,CDQ1 Curncy,CDQ1 Curncy
,open,high,low,close,volume,num_trds,value
2021-06-03 08:59:00-04:00,82.7,82.7,82.7,82.7,5,1,413.5
2021-06-03 09:46:00-04:00,82.57,82.57,82.57,82.57,1,1,82.57
2021-06-03 10:10:00-04:00,82.64,82.64,82.64,82.64,1,1,82.64
2021-06-03 11:35:00-04:00,82.565,82.565,82.55,82.55,5,5,412.78
2021-06-03 11:37:00-04:00,82.555,82.555,82.555,82.555,5,5,412.775
2021-06-03 11:38:00-04:00,82.55,82.55,82.55,82.55,5,5,412.75
2021-06-03 12:00:00-04:00,82.53,82.53,82.53,82.53,1,1,82.53
2021-06-03 12:49:00-04:00,82.6,82.6,82.6,82.6,1,1,82.6
