,CDM22 Curncy,CDM22 Curncy,CDM22 Curncy,CDM22 Curncy,CDM22 Curncy,CDM22 Curncy,CDM22 Curncy
,open,high,low,close,volume,num_trds,value
2021-09-20 02:58:00-04:00,78.07,78.07,78.07,78.07,2,1,156.14
2021-09-20 05:50:00-04:00,77.86,77.86,77.86,77.86,1,1,77.86
2021-09-20 08:33:00-04:00,77.545,77.545,77.545,77.545,1,1,77.545
