,CDU1 Curncy,CDU1 Curncy,CDU1 Curncy,CDU1 Curncy,CDU1 Curncy,CDU1 Curncy,CDU1 Curncy
,open,high,low,close,volume,num_trds,value
2021-05-19 01:06:00-04:00,82.83,82.83,82.83,82.83,1,1,82.83
2021-05-19 01:11:00-04:00,82.825,82.825,82.825,82.825,1,1,82.825
2021-05-19 02:16:00-04:00,82.875,82.885,82.875,82.885,2,2,165.76
2021-05-19 02:23:00-04:00,82.91,82.91,82.91,82.91,1,1,82.91
2021-05-19 02:28:00-04:00,82.92,82.92,82.92,82.92,1,1,82.92
2021-05-19 03:00:00-04:00,82.875,82.875,82.875,82.875,1,1,82.875
2021-05-19 03:01:00-04:00,82.855,82.855,82.855,82.855,1,1,82.855
2021-05-19 03:15:00-04:00,82.905,82.905,82.905,82.905,1,1,82.905
2021-05-19 03:16:00-04:00,82.88,82.88,82.88,82.88,1,1,82.88
2021-05-19 03:23:00-04:00,82.88,82.88,82.88,82.88,1,1,82.88
2021-05-19 03:29:00-04:00,82.875,82.875,82.875,82.875,3,2,248.625
2021-05-19 03:32:00-04:00,82.875,82.875,82.875,82.875,1,1,82.875
2021-05-19 03:36:00-04:00,82.85,82.85,82.835,82.835,4,2,331.355
2021-05-19 03:41:00-04:00,82.84,82.84,82.84,82.84,1,1,82.84
2021-05-19 03:42:00-04:00,82.86,82.86,82.86,82.86,1,1,82.86
2021-05-19 03:44:00-04:00,82.86,82.86,82.86,82.86,1,1,82.86
2021-05-19 03:53:00-04:00,82.815,82.815,82.81,82.81,2,2,165.625
2021-05-19 03:58:00-04:00,82.805,82.805,82.805,82.805,1,1,82.805
2021-05-19 04:14:00-04:00,82.77,82.77,82.77,82.77,5,4,413.85
2021-05-19 04:17:00-04:00,82.73,82.73,82.73,82.73,5,1,413.65
2021-05-19 04:45:00-04:00,82.695,82.695,82.695,82.695,1,1,82.695
2021-05-19 05:49:00-04:00,82.765,82.765,82.765,82.765,1,1,82.765
2021-05-19 06:15:00-04:00,82.755,82.755,82.755,82.755,1,1,82.755
2021-05-19 06:36:00-04:00,82.795,82.795,82.795,82.795,1,1,82.795
2021-05-19 06:40:00-04:00,82.815,82.815,82.815,82.815,1,1,82.815
