,CDU1 Curncy,CDU1 Curncy,CDU1 Curncy,CDU1 Curncy,CDU1 Curncy,CDU1 Curncy,CDU1 Curncy
,open,high,low,close,volume,num_trds,value
2021-07-06 18:00:00-04:00,80.265,80.27,80.255,80.26,105,34,8427.71
2021-07-06 18:01:00-04:00,80.255,80.26,80.255,80.26,16,6,1284.14
2021-07-06 18:02:00-04:00,80.255,80.26,80.255,80.26,6,6,481.545
2021-07-06 18:03:00-04:00,80.255,80.255,80.255,80.255,4,3,321.02
2021-07-06 18:04:00-04:00,80.265,80.265,80.26,80.26,18,4,1444.755
2021-07-06 18:05:00-04:00,80.26,80.265,80.26,80.26,11,10,882.87
2021-07-06 18:07:00-04:00,80.265,80.265,80.26,80.26,5,4,401.315
2021-07-06 18:08:00-04:00,80.26,80.26,80.26,80.26,8,3,642.08
2021-07-06 18:09:00-04:00,80.26,80.26,80.26,80.26,6,2,481.56
2021-07-06 18:10:00-04:00,80.26,80.26,80.26,80.26,2,1,160.52
2021-07-06 18:12:00-04:00,80.26,80.26,80.26,80.26,5,1,401.3
2021-07-06 18:13:00-04:00,80.26,80.265,80.26,80.265,18,4,1444.725
2021-07-06 18:14:00-04:00,80.265,80.265,80.265,80.265,1,1,80.265
2021-07-06 18:15:00-04:00,80.26,80.26,80.26,80.26,9,1,722.34
2021-07-06 18:16:00-04:00,80.26,80.26,80.25,80.25,64,13,5136.235
2021-07-06 18:17:00-04:00,80.245,80.245,80.245,80.245,4,1,320.98
2021-07-06 18:18:00-04:00,80.245,80.25,80.245,80.245,17,4,1364.225
2021-07-06 18:19:00-04:00,80.25,80.255,80.25,80.25,13,4,1043.305
2021-07-06 18:20:00-04:00,80.25,80.25,80.245,80.245,6,2,481.485
2021-07-06 18:21:00-04:00,80.25,80.255,80.245,80.25,76,17,6098.935
2021-07-06 18:22:00-04:00,80.245,80.25,80.245,80.25,21,5,1685.195
2021-07-06 18:23:00-04:00,80.25,80.25,80.25,80.25,3,1,240.75
2021-07-06 18:24:00-04:00,80.245,80.255,80.245,80.255,11,2,882.795
2021-07-06 18:25:00-04:00,80.255,80.255,80.255,80.255,1,1,80.255
2021-07-06 18:26:00-04:00,80.25,80.25,80.25,80.25,16,5,1284.0
2021-07-06 18:27:00-04:00,80.245,80.255,80.245,80.255,3,3,240.745
2021-07-06 18:29:00-04:00,80.255,80.26,80.255,80.255,7,3,561.8
2021-07-06 18:30:00-04:00,80.255,80.255,80.245,80.245,11,4,882.75
2021-07-06 18:31:00-04:00,80.25,80.25,80.25,80.25,4,3,321.0
2021-07-06 18:32:00-04:00,80.245,80.245,80.23,80.23,81,8,6499.125
2021-07-06 18:33:00-04:00,80.23,80.23,80.23,80.23,3,2,240.69
2021-07-06 18:34:00-04:00,80.23,80.23,80.23,80.23,2,1,160.46
2021-07-06 18:36:00-04:00,80.235,80.24,80.235,80.24,8,3,641.915
2021-07-06 18:37:00-04:00,80.24,80.245,80.24,80.245,27,5,2166.56
2021-07-06 18:39:00-04:00,80.24,80.24,80.225,80.23,55,10,4412.61
2021-07-06 18:40:00-04:00,80.235,80.235,80.235,80.235,8,1,641.88
2021-07-06 18:41:00-04:00,80.235,80.235,80.235,80.235,3,1,240.705
2021-07-06 18:44:00-04:00,80.24,80.24,80.24,80.24,9,1,722.16
2021-07-06 18:45:00-04:00,80.24,80.24,80.24,80.24,9,2,722.16
2021-07-06 18:46:00-04:00,80.245,80.255,80.245,80.255,20,6,1604.985
2021-07-06 18:48:00-04:00,80.25,80.255,80.25,80.255,6,3,481.505
2021-07-06 18:49:00-04:00,80.245,80.245,80.24,80.24,29,3,2327.04
