,S K22 Comdty,S K22 Comdty,S K22 Comdty,S K22 Comdty,S K22 Comdty,S K22 Comdty,S K22 Comdty
,open,high,low,close,volume,num_trds,value
2021-07-14 20:00:00-04:00,1365.0,1368.75,1365.0,1366.75,19,16,25963.0
2021-07-14 20:22:00-04:00,1362.5,1362.5,1362.5,1362.5,1,1,1362.5
2021-07-14 20:24:00-04:00,1362.5,1362.5,1362.5,1362.5,1,1,1362.5
2021-07-14 20:47:00-04:00,1363.5,1363.5,1362.75,1362.75,6,3,8177.5
2021-07-14 20:48:00-04:00,1363.5,1363.5,1363.5,1363.5,1,1,1363.5
2021-07-14 20:50:00-04:00,1363.5,1363.5,1363.5,1363.5,22,22,29997.0
2021-07-14 21:36:00-04:00,1362.25,1362.25,1362.25,1362.25,1,1,1362.25
2021-07-14 23:22:00-04:00,1363.25,1363.25,1363.25,1363.25,1,1,1363.25
2021-07-15 00:31:00-04:00,1362.5,1362.5,1362.5,1362.5,1,1,1362.5
2021-07-15 00:39:00-04:00,1363.25,1363.25,1363.25,1363.25,1,1,1363.25
2021-07-15 00:44:00-04:00,1363.75,1363.75,1363.75,1363.75,1,1,1363.75
2021-07-15 01:12:00-04:00,1362.75,1362.75,1362.75,1362.75,3,3,4088.25
2021-07-15 01:38:00-04:00,1364.5,1364.5,1364.5,1364.5,1,1,1364.5
2021-07-15 01:47:00-04:00,1364.5,1364.5,1364.5,1364.5,1,1,1364.5
2021-07-15 01:57:00-04:00,1363.5,1363.5,1363.5,1363.5,1,1,1363.5
2021-07-15 01:59:00-04:00,1363.5,1364.25,1363.5,1364.25,3,3,4091.75
2021-07-15 02:02:00-04:00,1364.75,1364.75,1364.75,1364.75,1,1,1364.75
2021-07-15 02:13:00-04:00,1364.0,1364.0,1364.0,1364.0,1,1,1364.0
2021-07-15 02:14:00-04:00,1363.5,1363.5,1363.5,1363.5,1,1,1363.5
2021-07-15 02:18:00-04:00,1365.0,1365.0,1365.0,1365.0,1,1,1365.0
2021-07-15 02:35:00-04:00,1364.0,1364.0,1364.0,1364.0,1,1,1364.0
2021-07-15 02:47:00-04:00,1364.75,1364.75,1364.75,1364.75,1,1,1364.75
2021-07-15 03:24:00-04:00,1362.5,1362.5,1362.5,1362.5,1,1,1362.5
2021-07-15 03:33:00-04:00,1358.75,1358.75,1358.75,1358.75,1,1,1358.75
2021-07-15 03:34:00-04:00,1358.5,1358.5,1358.5,1358.5,1,1,1358.5
2021-07-15 03:45:00-04:00,1359.25,1359.25,1359.25,1359.25,1,1,1359.25
2021-07-15 03:46:00-04:00,1360.0,1360.0,1360.0,1360.0,1,1,1360.0
2021-07-15 04:13:00-04:00,1359.0,1359.0,1359.0,1359.0,1,1,1359.0
2021-07-15 04:26:00-04:00,1360.0,1360.0,1360.0,1360.0,6,4,8160.0
2021-07-15 04:27:00-04:00,1360.0,1360.0,1360.0,1360.0,4,1,5440.0
2021-07-15 04:34:00-04:00,1362.0,1362.5,1362.0,1362.5,2,2,2724.5
2021-07-15 04:36:00-04:00,1364.75,1364.75,1364.75,1364.75,2,1,2729.5
2021-07-15 04:37:00-04:00,1363.75,1363.75,1363.75,1363.75,1,1,1363.75
2021-07-15 04:38:00-04:00,1363.75,1363.75,1363.75,1363.75,2,2,2727.5
2021-07-15 04:58:00-04:00,1364.25,1364.25,1364.25,1364.25,1,1,1364.25
2021-07-15 05:14:00-04:00,1362.75,1362.75,1362.75,1362.75,1,1,1362.75
2021-07-15 05:19:00-04:00,1361.25,1361.25,1361.25,1361.25,1,1,1361.25
2021-07-15 05:20:00-04:00,1361.25,1361.25,1361.25,1361.25,1,1,1361.25
2021-07-15 05:21:00-04:00,1362.5,1362.5,1362.5,1362.5,1,1,1362.5
2021-07-15 05:23:00-04:00,1361.0,1361.0,1361.0,1361.0,1,1,1361.0
2021-07-15 05:29:00-04:00,1361.25,1361.25,1361.25,1361.25,1,1,1361.25
2021-07-15 05:32:00-04:00,1362.25,1362.25,1362.25,1362.25,1,1,1362.25
2021-07-15 05:34:00-04:00,1362.25,1362.25,1362.25,1362.25,1,1,1362.25
2021-07-15 05:38:00-04:00,1362.0,1362.0,1362.0,1362.0,3,2,4086.0
2021-07-15 05:40:00-04:00,1362.0,1362.0,1362.0,1362.0,5,5,6810.0
2021-07-15 05:41:00-04:00,1362.0,1362.0,1362.0,1362.0,2,1,2724.0
2021-07-15 05:42:00-04:00,1362.0,1362.0,1362.0,1362.0,1,1,1362.0
2021-07-15 05:43:00-04:00,1361.5,1361.75,1361.5,1361.5,5,4,6807.75
2021-07-15 05:47:00-04:00,1361.75,1361.75,1361.75,1361.75,1,1,1361.75
2021-07-15 05:55:00-04:00,1361.75,1361.75,1361.75,1361.75,3,3,4085.25
2021-07-15 05:57:00-04:00,1362.75,1364.0,1362.75,1364.0,4,4,5454.5
2021-07-15 07:46:00-04:00,1364.5,1364.5,1364.5,1364.5,1,1,1364.5
2021-07-15 07:50:00-04:00,1366.25,1368.0,1366.25,1368.0,2,2,2734.25
2021-07-15 08:01:00-04:00,1365.0,1365.0,1364.75,1364.75,2,2,2729.75
2021-07-15 08:09:00-04:00,1364.0,1364.5,1364.0,1364.5,22,3,30015.75
2021-07-15 08:11:00-04:00,1363.0,1364.0,1362.75,1363.0,25,6,34089.5
2021-07-15 08:12:00-04:00,1363.25,1363.75,1363.25,1363.75,4,4,5454.0
2021-07-15 08:25:00-04:00,1364.5,1364.5,1364.5,1364.5,1,1,1364.5
2021-07-15 08:32:00-04:00,1366.5,1366.5,1366.5,1366.5,1,1,1366.5
2021-07-15 08:33:00-04:00,1367.0,1367.0,1367.0,1367.0,1,1,1367.0
2021-07-15 08:35:00-04:00,1367.25,1367.75,1367.25,1367.75,10,5,13674.0
2021-07-15 08:36:00-04:00,1367.0,1367.0,1366.75,1366.75,2,2,2733.75
2021-07-15 08:37:00-04:00,1366.5,1366.75,1366.5,1366.5,5,3,6833.0
2021-07-15 08:38:00-04:00,1367.25,1368.75,1367.25,1368.25,6,5,8209.25
2021-07-15 08:40:00-04:00,1366.5,1366.5,1366.5,1366.5,1,1,1366.5
2021-07-15 08:42:00-04:00,1367.0,1367.0,1366.5,1366.5,7,3,9567.0
2021-07-15 09:29:00-04:00,1367.0,1367.0,1367.0,1367.0,10,4,13670.0
2021-07-15 09:30:00-04:00,1365.75,1365.75,1361.25,1365.25,48,33,65444.75
2021-07-15 09:31:00-04:00,1366.25,1366.25,1366.25,1366.25,1,1,1366.25
2021-07-15 09:32:00-04:00,1367.5,1367.5,1365.75,1365.75,2,2,2733.25
2021-07-15 09:33:00-04:00,1364.5,1364.5,1363.75,1364.25,4,3,5457.0
2021-07-15 09:34:00-04:00,1364.5,1365.75,1364.5,1365.75,16,14,21833.75
2021-07-15 09:35:00-04:00,1366.0,1366.0,1364.75,1365.75,6,6,8192.5
2021-07-15 09:36:00-04:00,1364.75,1365.25,1364.0,1364.0,4,4,5458.75
2021-07-15 09:38:00-04:00,1362.0,1362.0,1361.5,1362.0,3,3,4085.5
2021-07-15 09:39:00-04:00,1362.25,1362.25,1362.25,1362.25,1,1,1362.25
2021-07-15 09:40:00-04:00,1362.75,1362.75,1362.75,1362.75,2,2,2725.5
2021-07-15 09:41:00-04:00,1362.75,1362.75,1361.75,1361.75,30,12,40856.25
2021-07-15 09:42:00-04:00,1363.5,1363.75,1363.5,1363.75,2,2,2727.25
2021-07-15 09:44:00-04:00,1362.5,1362.5,1361.75,1361.75,4,3,5448.75
2021-07-15 09:45:00-04:00,1360.5,1360.75,1360.5,1360.75,4,4,5442.25
2021-07-15 09:46:00-04:00,1359.75,1359.75,1359.75,1359.75,1,1,1359.75
2021-07-15 09:49:00-04:00,1361.25,1361.25,1361.25,1361.25,4,3,5445.0
2021-07-15 09:52:00-04:00,1360.0,1360.0,1360.0,1360.0,1,1,1360.0
2021-07-15 09:53:00-04:00,1359.75,1359.75,1359.75,1359.75,1,1,1359.75
2021-07-15 09:54:00-04:00,1358.25,1358.5,1357.5,1357.5,13,10,17652.25
2021-07-15 09:55:00-04:00,1357.5,1359.0,1357.5,1359.0,4,4,5434.5
2021-07-15 09:57:00-04:00,1359.25,1359.25,1359.25,1359.25,1,1,1359.25
2021-07-15 09:58:00-04:00,1360.25,1362.0,1360.25,1362.0,9,7,12252.75
2021-07-15 10:03:00-04:00,1363.25,1363.5,1363.25,1363.5,4,3,5453.5
2021-07-15 10:05:00-04:00,1363.75,1363.75,1363.75,1363.75,3,2,4091.25
2021-07-15 10:12:00-04:00,1360.75,1360.75,1360.75,1360.75,1,1,1360.75
2021-07-15 10:14:00-04:00,1360.25,1360.5,1360.25,1360.5,4,4,5441.25
2021-07-15 10:15:00-04:00,1360.25,1360.25,1360.25,1360.25,1,1,1360.25
2021-07-15 10:17:00-04:00,1362.25,1362.25,1362.25,1362.25,1,1,1362.25
2021-07-15 10:30:00-04:00,1358.25,1358.5,1358.0,1358.0,51,18,69263.75
2021-07-15 10:35:00-04:00,1361.5,1361.5,1361.5,1361.5,1,1,1361.5
2021-07-15 10:37:00-04:00,1361.25,1361.25,1361.25,1361.25,1,1,1361.25
2021-07-15 10:39:00-04:00,1360.5,1360.5,1360.5,1360.5,1,1,1360.5
2021-07-15 10:42:00-04:00,1359.25,1359.25,1359.25,1359.25,1,1,1359.25
2021-07-15 10:44:00-04:00,1358.0,1358.0,1358.0,1358.0,1,1,1358.0
2021-07-15 10:45:00-04:00,1357.75,1357.75,1357.0,1357.0,2,2,2714.75
2021-07-15 10:48:00-04:00,1358.0,1358.0,1358.0,1358.0,1,1,1358.0
2021-07-15 10:49:00-04:00,1357.25,1357.25,1357.25,1357.25,2,1,2714.5
2021-07-15 10:52:00-04:00,1357.5,1357.75,1357.5,1357.75,2,2,2715.25
2021-07-15 10:53:00-04:00,1358.0,1358.0,1357.5,1357.5,5,5,6789.25
2021-07-15 10:54:00-04:00,1357.0,1357.5,1357.0,1357.5,3,3,4071.75
2021-07-15 10:57:00-04:00,1358.5,1358.5,1358.5,1358.5,12,4,16302.0
2021-07-15 10:59:00-04:00,1358.5,1358.5,1358.5,1358.5,1,1,1358.5
2021-07-15 11:00:00-04:00,1359.25,1359.25,1359.25,1359.25,1,1,1359.25
2021-07-15 11:04:00-04:00,1359.0,1359.0,1359.0,1359.0,1,1,1359.0
2021-07-15 11:08:00-04:00,1359.75,1360.0,1359.75,1360.0,3,2,4079.5
2021-07-15 11:10:00-04:00,1360.0,1360.0,1360.0,1360.0,1,1,1360.0
2021-07-15 11:20:00-04:00,1360.75,1360.75,1360.75,1360.75,3,1,4082.25
2021-07-15 11:21:00-04:00,1359.75,1359.75,1359.75,1359.75,1,1,1359.75
2021-07-15 11:25:00-04:00,1357.5,1357.5,1357.5,1357.5,1,1,1357.5
2021-07-15 11:26:00-04:00,1358.0,1358.0,1358.0,1358.0,2,1,2716.0
2021-07-15 11:38:00-04:00,1359.5,1359.5,1359.5,1359.5,2,1,2719.0
2021-07-15 11:39:00-04:00,1360.0,1360.0,1360.0,1360.0,1,1,1360.0
2021-07-15 11:40:00-04:00,1360.5,1360.5,1360.25,1360.25,2,2,2720.75
2021-07-15 11:41:00-04:00,1360.25,1360.25,1360.25,1360.25,1,1,1360.25
2021-07-15 11:44:00-04:00,1362.25,1362.25,1362.25,1362.25,1,1,1362.25
2021-07-15 11:45:00-04:00,1362.5,1362.5,1362.5,1362.5,1,1,1362.5
2021-07-15 11:49:00-04:00,1361.5,1361.5,1360.25,1360.25,42,21,57140.75
2021-07-15 11:50:00-04:00,1360.25,1360.25,1360.0,1360.25,4,3,5440.5
2021-07-15 11:51:00-04:00,1359.0,1359.0,1359.0,1359.0,1,1,1359.0
2021-07-15 11:52:00-04:00,1358.5,1358.5,1358.5,1358.5,1,1,1358.5
2021-07-15 11:53:00-04:00,1357.25,1357.25,1357.25,1357.25,1,1,1357.25
2021-07-15 11:54:00-04:00,1357.5,1357.5,1357.5,1357.5,1,1,1357.5
2021-07-15 12:00:00-04:00,1360.25,1360.25,1360.25,1360.25,10,7,13602.5
2021-07-15 12:01:00-04:00,1360.75,1361.75,1360.5,1361.0,34,10,46271.5
2021-07-15 12:02:00-04:00,1361.0,1361.0,1360.25,1360.25,14,6,19048.25
2021-07-15 12:03:00-04:00,1360.25,1360.75,1360.25,1360.5,9,5,12244.0
2021-07-15 12:05:00-04:00,1361.0,1361.0,1361.0,1361.0,3,3,4083.0
2021-07-15 12:06:00-04:00,1361.25,1361.25,1360.75,1360.75,2,2,2722.0
