,S F22 Comdty,S F22 Comdty,S F22 Comdty,S F22 Comdty,S F22 Comdty,S F22 Comdty,S F22 Comdty
,open,high,low,close,volume,num_trds,value
2021-07-14 20:00:00-04:00,1386.25,1392.5,1386.25,1387.75,72,56,100017.5
2021-07-14 20:02:00-04:00,1388.25,1389.0,1388.25,1389.0,2,2,2777.25
2021-07-14 20:05:00-04:00,1387.25,1387.25,1387.25,1387.25,5,1,6936.25
2021-07-14 20:06:00-04:00,1387.25,1387.5,1387.25,1387.5,9,4,12487.0
2021-07-14 20:07:00-04:00,1386.75,1386.75,1386.75,1386.75,1,1,1386.75
2021-07-14 20:12:00-04:00,1386.25,1386.25,1386.25,1386.25,1,1,1386.25
2021-07-14 20:15:00-04:00,1386.25,1386.25,1386.25,1386.25,1,1,1386.25
2021-07-14 20:17:00-04:00,1386.0,1386.0,1386.0,1386.0,1,1,1386.0
2021-07-14 20:18:00-04:00,1385.5,1385.5,1385.5,1385.5,1,1,1385.5
2021-07-14 20:19:00-04:00,1386.0,1386.25,1386.0,1386.25,2,2,2772.25
2021-07-14 20:22:00-04:00,1386.0,1386.0,1386.0,1386.0,1,1,1386.0
2021-07-14 20:23:00-04:00,1385.75,1385.75,1385.75,1385.75,1,1,1385.75
2021-07-14 20:25:00-04:00,1385.5,1385.5,1385.5,1385.5,1,1,1385.5
2021-07-14 20:26:00-04:00,1385.5,1385.5,1385.5,1385.5,1,1,1385.5
2021-07-14 20:32:00-04:00,1386.75,1386.75,1386.75,1386.75,5,2,6933.75
2021-07-14 20:33:00-04:00,1386.75,1386.75,1386.75,1386.75,5,3,6933.75
2021-07-14 20:46:00-04:00,1386.5,1386.75,1386.5,1386.75,2,2,2773.25
2021-07-14 20:47:00-04:00,1387.0,1387.25,1387.0,1387.25,10,2,13872.0
2021-07-14 20:48:00-04:00,1387.25,1387.25,1387.25,1387.25,11,2,15259.75
2021-07-14 20:49:00-04:00,1387.25,1387.25,1387.25,1387.25,3,3,4161.75
2021-07-14 20:50:00-04:00,1387.5,1387.5,1387.5,1387.5,5,5,6937.5
2021-07-14 20:54:00-04:00,1387.25,1387.25,1387.25,1387.25,1,1,1387.25
2021-07-14 20:57:00-04:00,1386.75,1386.75,1386.75,1386.75,1,1,1386.75
2021-07-14 21:00:00-04:00,1386.0,1386.0,1384.75,1384.75,6,5,8311.5
2021-07-14 21:01:00-04:00,1384.0,1384.0,1384.0,1384.0,1,1,1384.0
2021-07-14 21:02:00-04:00,1383.75,1383.75,1383.75,1383.75,1,1,1383.75
2021-07-14 21:03:00-04:00,1384.5,1384.5,1384.5,1384.5,2,2,2769.0
2021-07-14 21:05:00-04:00,1384.5,1384.5,1384.5,1384.5,1,1,1384.5
2021-07-14 21:09:00-04:00,1383.25,1383.25,1382.75,1382.75,11,4,15211.5
2021-07-14 21:11:00-04:00,1383.25,1383.5,1383.25,1383.5,5,2,6916.75
2021-07-14 21:18:00-04:00,1385.0,1385.0,1385.0,1385.0,3,1,4155.0
2021-07-14 21:44:00-04:00,1386.5,1386.5,1386.5,1386.5,1,1,1386.5
2021-07-14 22:49:00-04:00,1386.25,1386.25,1386.25,1386.25,1,1,1386.25
2021-07-14 22:52:00-04:00,1387.25,1387.25,1387.25,1387.25,1,1,1387.25
2021-07-14 23:22:00-04:00,1387.0,1387.0,1386.75,1386.75,3,2,4160.5
2021-07-15 00:40:00-04:00,1387.25,1387.25,1387.25,1387.25,2,1,2774.5
2021-07-15 00:41:00-04:00,1387.25,1387.25,1387.25,1387.25,1,1,1387.25
2021-07-15 01:32:00-04:00,1388.25,1388.25,1388.25,1388.25,3,3,4164.75
2021-07-15 01:44:00-04:00,1388.75,1388.75,1388.75,1388.75,3,1,4166.25
2021-07-15 02:15:00-04:00,1386.75,1386.75,1386.75,1386.75,1,1,1386.75
2021-07-15 02:18:00-04:00,1387.5,1388.5,1387.5,1388.5,12,5,16657.75
2021-07-15 02:35:00-04:00,1387.75,1387.75,1387.0,1387.0,4,3,5549.0
2021-07-15 02:43:00-04:00,1389.0,1389.0,1389.0,1389.0,1,1,1389.0
2021-07-15 02:45:00-04:00,1388.75,1389.5,1388.75,1389.5,10,6,13893.5
2021-07-15 02:52:00-04:00,1389.25,1389.25,1389.25,1389.25,1,1,1389.25
2021-07-15 02:53:00-04:00,1389.75,1389.75,1389.75,1389.75,4,2,5559.0
2021-07-15 03:00:00-04:00,1389.5,1389.5,1389.5,1389.5,1,1,1389.5
2021-07-15 03:06:00-04:00,1387.75,1387.75,1387.75,1387.75,1,1,1387.75
2021-07-15 03:09:00-04:00,1386.25,1386.25,1386.25,1386.25,1,1,1386.25
2021-07-15 03:26:00-04:00,1385.25,1385.25,1385.25,1385.25,1,1,1385.25
2021-07-15 03:37:00-04:00,1381.75,1381.75,1381.75,1381.75,1,1,1381.75
2021-07-15 03:45:00-04:00,1383.25,1383.25,1383.25,1383.25,1,1,1383.25
2021-07-15 03:46:00-04:00,1384.0,1384.0,1384.0,1384.0,2,1,2768.0
2021-07-15 04:17:00-04:00,1382.25,1382.25,1382.25,1382.25,1,1,1382.25
2021-07-15 04:18:00-04:00,1382.5,1382.5,1382.5,1382.5,1,1,1382.5
2021-07-15 04:29:00-04:00,1384.0,1384.0,1384.0,1384.0,1,1,1384.0
2021-07-15 04:40:00-04:00,1387.0,1387.25,1387.0,1387.25,2,2,2774.25
2021-07-15 05:03:00-04:00,1387.25,1387.25,1387.25,1387.25,1,1,1387.25
2021-07-15 05:07:00-04:00,1387.25,1387.25,1387.25,1387.25,2,2,2774.5
2021-07-15 05:09:00-04:00,1386.25,1386.25,1386.25,1386.25,1,1,1386.25
2021-07-15 05:17:00-04:00,1386.0,1386.0,1386.0,1386.0,1,1,1386.0
2021-07-15 05:21:00-04:00,1386.0,1386.0,1386.0,1386.0,1,1,1386.0
2021-07-15 05:22:00-04:00,1385.0,1385.0,1385.0,1385.0,2,2,2770.0
2021-07-15 05:33:00-04:00,1385.75,1385.75,1385.0,1385.0,3,2,4156.5
2021-07-15 05:35:00-04:00,1385.5,1385.5,1385.5,1385.5,1,1,1385.5
2021-07-15 05:36:00-04:00,1386.0,1386.0,1386.0,1386.0,2,2,2772.0
2021-07-15 05:40:00-04:00,1385.0,1385.0,1385.0,1385.0,2,2,2770.0
2021-07-15 06:06:00-04:00,1388.5,1388.5,1388.5,1388.5,1,1,1388.5
2021-07-15 06:33:00-04:00,1385.0,1385.0,1385.0,1385.0,1,1,1385.0
2021-07-15 06:34:00-04:00,1384.25,1384.25,1384.25,1384.25,7,2,9689.75
2021-07-15 06:35:00-04:00,1385.0,1385.0,1385.0,1385.0,5,1,6925.0
2021-07-15 06:38:00-04:00,1385.75,1385.75,1385.75,1385.75,1,1,1385.75
2021-07-15 06:42:00-04:00,1384.25,1384.25,1384.25,1384.25,1,1,1384.25
2021-07-15 06:43:00-04:00,1384.5,1384.5,1384.5,1384.5,1,1,1384.5
2021-07-15 06:45:00-04:00,1384.0,1384.0,1384.0,1384.0,1,1,1384.0
2021-07-15 06:47:00-04:00,1383.75,1383.75,1383.75,1383.75,1,1,1383.75
2021-07-15 06:54:00-04:00,1383.25,1383.25,1383.25,1383.25,2,1,2766.5
2021-07-15 07:07:00-04:00,1381.0,1381.0,1381.0,1381.0,5,1,6905.0
2021-07-15 07:08:00-04:00,1381.75,1381.75,1381.75,1381.75,1,1,1381.75
2021-07-15 07:09:00-04:00,1381.0,1381.5,1381.0,1381.5,7,2,9668.0
2021-07-15 07:15:00-04:00,1381.75,1382.0,1381.75,1382.0,14,4,19345.25
2021-07-15 07:17:00-04:00,1383.0,1383.0,1382.75,1382.75,2,2,2765.75
2021-07-15 07:18:00-04:00,1383.25,1383.5,1383.25,1383.25,3,3,4150.0
2021-07-15 07:26:00-04:00,1381.0,1381.0,1380.5,1380.5,5,5,6903.5
2021-07-15 07:27:00-04:00,1380.25,1380.25,1380.25,1380.25,2,2,2760.5
2021-07-15 07:28:00-04:00,1380.75,1381.0,1380.75,1381.0,2,2,2761.75
2021-07-15 07:29:00-04:00,1381.25,1381.25,1381.25,1381.25,2,2,2762.5
2021-07-15 07:30:00-04:00,1381.25,1381.25,1381.25,1381.25,1,1,1381.25
2021-07-15 07:34:00-04:00,1381.0,1381.0,1381.0,1381.0,1,1,1381.0
