,S X1 Comdty,S X1 Comdty,S X1 Comdty,S X1 Comdty,S X1 Comdty,S X1 Comdty,S X1 Comdty
,open,high,low,close,volume,num_trds,value
2021-07-14 20:00:00-04:00,1383.0,1389.5,1381.75,1383.75,954,276,1322130.5
2021-07-14 20:01:00-04:00,1384.25,1386.0,1384.0,1384.75,88,50,121879.25
2021-07-14 20:02:00-04:00,1384.5,1386.25,1384.5,1386.0,80,20,110822.25
2021-07-14 20:03:00-04:00,1385.75,1386.0,1384.5,1384.5,16,10,22160.5
2021-07-14 20:04:00-04:00,1384.5,1384.5,1384.0,1384.5,16,6,22149.0
2021-07-14 20:05:00-04:00,1384.75,1385.25,1384.0,1384.0,69,25,95557.75
2021-07-14 20:06:00-04:00,1384.0,1384.25,1383.5,1384.0,117,22,161918.5
2021-07-14 20:07:00-04:00,1383.75,1383.75,1382.75,1383.25,34,15,47034.75
2021-07-14 20:08:00-04:00,1384.0,1384.0,1383.25,1383.75,10,5,13836.25
2021-07-14 20:09:00-04:00,1383.5,1383.5,1382.5,1382.5,16,10,22130.75
2021-07-14 20:10:00-04:00,1382.75,1382.75,1382.25,1382.75,32,13,44237.75
2021-07-14 20:11:00-04:00,1383.0,1383.0,1382.25,1382.75,10,6,13824.75
2021-07-14 20:12:00-04:00,1383.0,1383.0,1383.0,1383.0,9,2,12447.0
2021-07-14 20:13:00-04:00,1383.25,1383.25,1382.5,1382.75,10,5,13829.0
2021-07-14 20:14:00-04:00,1382.5,1382.5,1382.5,1382.5,3,1,4147.5
2021-07-14 20:15:00-04:00,1382.5,1383.0,1382.5,1383.0,17,9,23506.75
2021-07-14 20:16:00-04:00,1383.0,1383.25,1382.75,1383.25,14,9,19362.25
2021-07-14 20:17:00-04:00,1383.0,1383.0,1382.75,1382.75,15,4,20744.75
2021-07-14 20:18:00-04:00,1382.75,1382.75,1382.5,1382.5,3,3,4148.0
