,ESM22 Index,ESM22 Index,ESM22 Index,ESM22 Index,ESM22 Index,ESM22 Index,ESM22 Index
,open,high,low,close,volume,num_trds,value
2021-10-27 20:10:00-04:00,4536.5,4536.5,4536.5,4536.5,1,1,4536.5
2021-10-27 20:32:00-04:00,4534.75,4534.75,4534.75,4534.75,1,1,4534.75
2021-10-27 20:43:00-04:00,4535.0,4535.0,4535.0,4535.0,1,1,4535.0
2021-10-27 20:49:00-04:00,4534.0,4534.0,4534.0,4534.0,1,1,4534.0
2021-10-27 21:29:00-04:00,4534.75,4534.75,4534.75,4534.75,1,1,4534.75
2021-10-27 21:31:00-04:00,4534.75,4534.75,4534.75,4534.75,1,1,4534.75
2021-10-27 21:32:00-04:00,4535.0,4535.0,4535.0,4535.0,1,1,4535.0
2021-10-27 21:35:00-04:00,4534.75,4534.75,4534.75,4534.75,1,1,4534.75
2021-10-27 21:39:00-04:00,4536.5,4536.5,4536.5,4536.5,1,1,4536.5
2021-10-27 21:40:00-04:00,4536.25,4536.25,4536.25,4536.25,1,1,4536.25
2021-10-27 21:42:00-04:00,4536.75,4536.75,4536.75,4536.75,1,1,4536.75
2021-10-27 21:44:00-04:00,4536.5,4536.5,4536.5,4536.5,1,1,4536.5
2021-10-27 21:45:00-04:00,4536.5,4536.5,4536.5,4536.5,1,1,4536.5
2021-10-27 21:46:00-04:00,4536.5,4536.5,4536.5,4536.5,1,1,4536.5
2021-10-27 21:53:00-04:00,4536.75,4536.75,4536.75,4536.75,1,1,4536.75
2021-10-27 21:58:00-04:00,4536.25,4536.25,4536.25,4536.25,1,1,4536.25
2021-10-27 22:00:00-04:00,4536.0,4536.0,4536.0,4536.0,1,1,4536.0
2021-10-27 22:05:00-04:00,4535.75,4535.75,4535.75,4535.75,1,1,4535.75
2021-10-27 22:09:00-04:00,4535.5,4535.5,4535.5,4535.5,1,1,4535.5
2021-10-28 08:30:00-04:00,4543.0,4543.0,4543.0,4543.0,1,1,4543.0
2021-10-28 10:26:00-04:00,4560.0,4560.0,4560.0,4560.0,1,1,4560.0
2021-10-28 10:32:00-04:00,4561.5,4561.5,4561.5,4561.5,1,1,4561.5
2021-10-28 10:46:00-04:00,4565.0,4565.0,4565.0,4565.0,1,1,4565.0
2021-10-28 10:48:00-04:00,4569.0,4569.0,4569.0,4569.0,1,1,4569.0
2021-10-28 11:37:00-04:00,4568.0,4568.0,4568.0,4568.0,1,1,4568.0
2021-10-28 11:52:00-04:00,4563.0,4563.0,4563.0,4563.0,1,1,4563.0
2021-10-28 14:04:00-04:00,4565.5,4565.5,4565.5,4565.5,1,1,4565.5
2021-10-28 14:05:00-04:00,4565.5,4565.5,4565.5,4565.5,1,1,4565.5
2021-10-28 14:21:00-04:00,4566.5,4566.5,4566.5,4566.5,1,1,4566.5
2021-10-28 14:22:00-04:00,4568.25,4568.25,4568.25,4568.25,1,1,4568.25
2021-10-28 15:54:00-04:00,4570.0,4570.0,4570.0,4570.0,1,1,4570.0
2021-10-28 15:55:00-04:00,4571.0,4571.0,4571.0,4571.0,1,1,4571.0
2021-10-28 15:58:00-04:00,4572.0,4572.0,4572.0,4572.0,1,1,4572.0
2021-10-28 15:59:00-04:00,4573.0,4573.0,4573.0,4573.0,1,1,4573.0
