,S Q22 Comdty,S Q22 Comdty,S Q22 Comdty,S Q22 Comdty,S Q22 Comdty,S Q22 Comdty,S Q22 Comdty
,open,high,low,close,volume,num_trds,value
2021-09-22 10:24:00-04:00,1294.75,1294.75,1294.75,1294.75,3,1,3884.25
2021-09-22 10:47:00-04:00,1296.0,1296.0,1296.0,1296.0,1,1,1296.0
2021-09-22 11:44:00-04:00,1287.25,1287.25,1286.75,1286.75,5,3,6435.25
2021-09-22 11:45:00-04:00,1286.75,1286.75,1285.25,1285.25,6,3,7718.25
2021-09-22 12:32:00-04:00,1291.0,1291.75,1291.0,1291.75,4,2,5164.75
